	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts	views	replies	topic
327	11.08.2012, 13:05	Member	Thanked 36 Times in 21 Posts	Location: Lausanne	" 
			
			Hey all!  (Or...ya'll!)  Last night my husband and I stumbled across a little country music weekend fest thing in Ouchy.  You know how they do a different cultural theme each weekend, well this weekend it seems to be American/country music.  There was a cover band playing some old faves from Alan Jackson, Garth Brooks and the like.  They even had a line dance group called ""Happy Boots"" which I kind of want to join!     Anywho, I was pretty delighted at the whole thing, and we are going back tonight because at 8pm there is a country singer from the US performing.  I don't remember his name, and I didn't recognize it when I saw it, but who cares.  Should be pretty nifty!  Anyone going to go too?  Come say hi!    "	earned some respect	Join Date: Aug 2009	Groaned at 2 Times in 1 Post	Country music in Vaud this weekend.	"""Zubie_9"	Posts: 104	1,215	0	Concerts
328	06.06.2012, 12:26	Newbie 1st class	Thanked 6 Times in 5 Posts	Location: Fribourg	" 
			
			I love Seal...   "	slipped a little	Join Date: May 2011	Groaned at 3 Times in 1 Post	Jennifer Lopez and Seal Concerts in Zurich	"""newsense"	Posts: 12	1,795	2	Concerts
329	10.08.2012, 11:00	Forum Veteran	Thanked 2,577 Times in 1,086 Posts	Location: Zürich	" 
			
			I'm looking for two tickets, does anyone have any for sale?
		"	a reputation beyond repute	Join Date: Oct 2008	Groaned at 54 Times in 51 Posts	Tickets for Jack White on 5th September 2012 in Zurich	"""MidfieldGeneral"	Posts: 1,417	-	-	Concerts
330	09.08.2012, 13:10	Forum Legend	Thanked 5,199 Times in 2,354 Posts	Location: Geneva/Vaud	" 
			
			Will Scooby and Thelma be there too?
		"	a reputation beyond repute	Join Date: Nov 2006	Groaned at 59 Times in 55 Posts	get Shaggy with it.	"""grynch"	Posts: 4,976	1,601	4	Concerts
331	15.06.2012, 19:38	Newbie	Thanked 0 Times in 0 Posts	Location: Brazil	" 
			
			Overview:      under concerts.      "	no particular reputation at present	Join Date: Jun 2012	Groaned at 0 Times in 0 Posts	Rock Concert in the next two weeks?	"""jrborges"	Posts: 1	1,623	11	Concerts
332	null	null	null	null	null	null	null	null	Rodrigo y Gabriela in Schaffhausen | 01.01.1970	null	null	1,049	0	Concerts
333	01.08.2012, 21:48	Forum Veteran	Thanked 547 Times in 197 Posts	Location: JU/NE	" 
			
			It's soon! Perfect time to check out La Chaux-de-Fonds!
		"	a reputation beyond repute	Join Date: Nov 2011	Groaned at 48 Times in 23 Posts	La Plage des Six Pompes | 01.01.1970	"""Sapin"	Posts: 510	1,207	1	Concerts
334	30.07.2012, 12:59	Senior Member	Thanked 397 Times in 183 Posts	Location: Bärn	" 
			
			So tonight there is a free concert going on downtown in the Altstadt in Bern. From basically right now until 22:00 tonight.     :   
Gianni Spano & the RockMinds 
Sway 89  
Anna Rossinelli 
Jesse Ritch 
Pegasus     
More info at   "	an excellent reputation	Join Date: Jul 2011	Groaned at 2 Times in 2 Posts	(Free) Openair auf dem Bundesplatz (Bern) 30-Jul	"""kngavl"	Posts: 464	1,160	0	Concerts
335	30.07.2012, 00:10	Member	Thanked 84 Times in 57 Posts	Location: NW	" 
			
			For those looking to unleash their inner mullet, Steel Panther is rocking ZH again on Oct 29 after their sell-out concert here earlier this year.    
For those not in the know - they're full-on 80s style hair metal, with a comedy schtick going on. They recently toured with Motley Crue and Def Leppard.   
Anyone else on here going?
		"	made some interesting contributions	Join Date: Jul 2008	Groaned at 0 Times in 0 Posts	Steel Panther - Zurich, 29 October 2012	"""JoshT"	Posts: 173	961	0	Concerts
336	18.06.2012, 20:37	Member	Thanked 28 Times in 22 Posts	Location: Neuchatel	" 
			
			I went tonight it was great, if anyone is around and fancies a drink over the weekend send me a PM.
		"	earned some respect	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	Verbier classical music festival	"""kimngmakerbull"	Posts: 112	1,337	9	Concerts
337	21.07.2012, 19:50	Newbie 1st class	Thanked 4 Times in 3 Posts	Location: Zurich	" 
			
			So far i've not organised or been part of any events in CH except as a muso. My event management experience is all based in UK so far.  But i understand it's much harder there due to the regs set out by Suisa.    
You'll find the 100Db limit nigelr mentions to be standard in the EU nowadays. Even major festivals in the UK are limited to 95Db for outdoor stages and 93Db for inside tents.    
The earplugs rule is a new one on me ..... though I'm already half deaf as it is lol It just means you have to stand a little closer to the Sub's so you can feel the Bass hitting your whole body .. works for me   lol    
Scotney x
		"	no particular reputation at present	Join Date: Jun 2012	Groaned at 0 Times in 0 Posts	Organising charity gig - do you have experience?	"""Gillyscadd"	Posts: 18	984	4	Concerts
338	18.07.2012, 11:54	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	"   nice shows........   
__________________________________________________  ________________   
Alex....
		"	no particular reputation at present	Join Date: May 2012	Groaned at 0 Times in 0 Posts	The Walkabouts | Saturday July 21, 21:21	"""jeanius_1"	Posts: 3	1,026	2	Concerts
339	15.07.2012, 14:22	Junior Member	Thanked 28 Times in 17 Posts	Location: Basel	" 
			
			Hello    
Kostas Makedonas and Melina Aslanidou, Greek folk singers (Laika), are coming to Basel for the first time.  
The concert will take place on October 20th, 2012 at the Basel Stadt Casino.    
Tickets can be booked on line,        
Is any one interested?
		"	considered knowledgeable	Join Date: Aug 2009	Groaned at 3 Times in 1 Post	Greek Concert, Stadt Casino Basel	"""liajoe"	Posts: 49	964	0	Concerts
340	10.07.2012, 11:53	Forum Legend	Thanked 14,406 Times in 5,075 Posts	Location: Pensier, Fribourg	" 
			
			Aaaand, ZZ Top play the 31st  .   
Only in Switzerland would a Rock Festival take a break for a national holiday, there is no programme for the 1st August  .   
Update: ZZ Top and Alice Cooper sold out, tickets still available for Iggy.
		"	a reputation beyond repute	Join Date: Aug 2007	Groaned at 108 Times in 92 Posts	Iggy Pop and Alice Cooper	"""PaddyG"	Posts: 8,365	1,122	7	Concerts
341	12.07.2012, 14:58	Newbie	Thanked 0 Times in 0 Posts	Location: zurich	" 
			
			Afternoon!    
This might be a long shot but I'm looking to see if anyone has an extra ticket (or 2) to the Bonnie... show at El Lokal on Saturday OR Sunday. I can't believe they sold out so fast!    
Thanks.
		"	no particular reputation at present	Join Date: May 2010	Groaned at 0 Times in 0 Posts	Bonnie 'prince' Billy wanted.	"""moxie"	Posts: 2	688	0	Concerts
342	25.11.2011, 13:22	Junior Member	Thanked 1 Time in 1 Post	Location: Zurich	" 
			
			Anyone want to see her this weekend at the Live at Sunset festival in Zurich?   
I have 4 tickets, and now can't go.   Someone please take them!      "	no particular reputation at present	Join Date: Jun 2011	Groaned at 0 Times in 0 Posts	Loreena McKennitt in Zurich	"""Swissant"	Posts: 32	2,041	11	Concerts
343	11.07.2012, 18:12	Banned	Thanked 1 Time in 1 Post	Location: gfdzgz	" 
			
			2 tickets for sale to see Elton John in Locarno tomorrow. 99CHF each. 
Start 20:30. 
Pick-up of tickets in Zurich. 
Please contact Theo on +41 795925616
		"	no particular reputation at present	Join Date: Feb 2010	Groaned at 0 Times in 0 Posts	Elton John in Locarno tickets for sale (pick-up in Zurich)	"""errzulie"	Posts: 7	823	0	Concerts
344	10.07.2012, 18:43	Junior Member	Thanked 23 Times in 5 Posts	Location: Geneva	" 
			
			Hello, I'm looking for at least one (preferably two) Paleo ticket(s) for this Saturday. Please message! Thank you!
		"	earned some respect	Join Date: Apr 2012	Groaned at 0 Times in 0 Posts	Paleo tickets wanted for Saturday 14 July	"""outlining"	Posts: 34	734	0	Concerts
345	05.07.2012, 12:41	Junior Member	Thanked 27 Times in 20 Posts	Location: Bad Zurzach / Kadelburg	" 
			
			Anybody want two top price tickets at face value (CHF350 each) for this Sunday's gig (8th July).  I'll be going too but have these spare.   
Line up is     
BOB DYLAN 
CHICAGO BLUES: A LIVING HISTORY  
feat.  
BILLY BOY ARNOLD,  JOHN PRIMER,  BILLY BRANCH,  CARLOS JOHNSON,  LURRIE BELL   
And to get you in the mood...    "	earned some respect	Join Date: Nov 2010	Groaned at 0 Times in 0 Posts	Bob Dylan + Chicago Blues Living History at Montreux Jazz	"""Pride Of Manchester"	Posts: 71	858	0	Concerts
346	22.06.2012, 23:56	Member	Thanked 33 Times in 24 Posts	Location: Thalwil	" 
			
			The concert is Wednesday, 14 November 2012, 20:00. 
I am glad to see there are other Jason Mraz fans on here!
		"	no particular reputation at present	Join Date: Sep 2011	Groaned at 1 Time in 1 Post	Jason Mraz in Zürich in November?	"""RunningHermit84"	Posts: 133	1,309	8	Concerts
347	null	null	null	null	null	null	null	null	Spandan - A Fundraising Evening of Indian Music and Dance | 01.01.1970	null	null	1,083	0	Concerts
348	01.07.2012, 12:37	Newbie 1st class	Thanked 51 Times in 9 Posts	Location: ZH	" 
			
			Winterthurer Musikfestwochen, always worth going to.      "	earned the respect of many	Join Date: Jun 2012	Groaned at 0 Times in 0 Posts	For Free ! - The Answer	"""Mr Bungle"	Posts: 21	745	1	Concerts
349	28.06.2012, 11:16	Junior Member	Thanked 1 Time in 1 Post	Location: Zurich	"     
Is anayone interested in Ballet with Strauss in Operea House on 1st July 2012?   
PM me if you would like to meet up for the Ballet music in Zurich Opera House. It will be my pleasure to get to know people who likes classical music.     
Lee
		"	no particular reputation at present	Join Date: Jun 2011	Groaned at 0 Times in 0 Posts	Ballet in Zurich Opera House	"""Swissant"	Posts: 32	1,148	0	Concerts
350	27.06.2012, 21:10	Newbie	Thanked 0 Times in 0 Posts	Location: Zuerich	" 
			
			All you Wisconsinites, Chicagoans and New Yorkers, please join us this Thursday, 28.6.12 for Madison's only F.Stokes' concert @Exil!   
Event page:   "	no particular reputation at present	Join Date: Oct 2010	Groaned at 0 Times in 0 Posts	F.Stokes Live in Concert	"""10z"	Posts: 5	674	0	Concerts
351	19.06.2012, 10:49	Forum Legend	Thanked 6,268 Times in 2,003 Posts	Location: Basel	" 
			
			Hello!  
we are going! must be great!   
MM
		"	a reputation beyond repute	Join Date: Jul 2009	Groaned at 35 Times in 32 Posts	Summer Blues Basel - 29 June	"""Village Idiot"	Posts: 3,349	1,039	2	Concerts
352	07.05.2012, 10:47	Forum Legend	Thanked 5,199 Times in 2,354 Posts	Location: Geneva/Vaud	     and I use it all the time to keep track of a lot of Swiss musician friends of mine;specially when I or they are on tour .       Happy sunny sunshiny bless summer...Ich wönsche allne en glöckliche und sunnige Juni und summer! Ich wünsche ein gesegnetes mega schönes Wochenende in Liebe.  	a reputation beyond repute	Join Date: Nov 2006	Groaned at 59 Times in 55 Posts	great concert site.	"""grynch"	Posts: 4,976	1,075	4	Concerts
353	20.06.2012, 19:14	Forum Veteran	Thanked 588 Times in 286 Posts	Location: Lausanne	" 
			
			I am going there with some friends. You are welcome to join us around 10 ... let me know i can text you
		"	an excellent reputation	Join Date: Jan 2011	Groaned at 96 Times in 25 Posts	Fête de la Musique 2012 in Lausanne 21.06.2012	"""Noth"	Posts: 656	1,026	1	Concerts
354	18.06.2012, 18:57	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Bern	" 
			
			Fun, no, thats not for the likes of me - but good luck with the Festival
		"	no particular reputation at present	Join Date: Apr 2012	Groaned at 1 Time in 1 Post	Who is going to the Latin Festival in Bern?	"""Yanira"	Posts: 12	890	1	Concerts
355	null	null	null	null	null	null	null	null	ZAPPA! Alles über Frank | 01.01.1970	null	null	836	0	Concerts
356	07.06.2012, 18:02	Newbie	Thanked 0 Times in 0 Posts	Location: Winterhtur	" 
			
			Welcome to the forum! The concert sounds quite interesting. 
Actually it is usual, for new members to sort of introduce themselves and let us know a little about you. 
Why don`t you create an event for the concert - you may find that it would generate a bit of interest if people could go in a group .
		"	no particular reputation at present	Join Date: Jun 2012	Groaned at 0 Times in 0 Posts	Ani Choying, the singing nun	"""TaraP"	Posts: 1	832	1	Concerts
357	21.05.2012, 18:54	Newbie 1st class	Thanked 10 Times in 4 Posts	Location: Basel	" 
			
			Thanks for posting and the buying tips! 
I am planning to see it
		"	earned some respect	Join Date: Nov 2011	Groaned at 0 Times in 0 Posts	cirque du soleil: Corteo, September Zurich	"""monkiemurdie"	Posts: 19	1,911	7	Concerts
358	null	null	null	null	null	null	null	null	Bollywood Musical Concert - Gaata Rahe Mera Dil | 01.01.1970	null	null	1,103	0	Concerts
359	13.02.2012, 20:16	Junior Member	Thanked 115 Times in 34 Posts	Location: vaud	" 
			
			The phone networks were completely saturated, I'm surprised they didn't add a gsm tower or two. Mobile networking was paltry at best... doesn't matter!
		"	considered knowledgeable	Join Date: Jul 2011	Groaned at 3 Times in 2 Posts	Metallica, Motorhead, Slayer coming to Yverdon les Bains	"""San250"	Posts: 67	2,937	17	Concerts
360	15.05.2012, 16:05	Newbie 1st class	Thanked 3 Times in 3 Posts	Location: Meisterschwanden	    	no particular reputation at present	Join Date: Jan 2011	Groaned at 0 Times in 0 Posts	Sonisphere 2012	"""Ivan1987"	Posts: 12	999	8	Concerts
361	29.05.2012, 12:41	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Hi,   
Anyone giving away tickets for tonight's concert?    
Thanks   
S
		"	no particular reputation at present	Join Date: Jul 2011	Groaned at 0 Times in 0 Posts	Billy Bragg tickets	"""seaprinz"	Posts: 3	658	0	Concerts
362	13.03.2012, 11:03	Senior Member	Thanked 573 Times in 204 Posts	Location: Bqoiutniw	" 
			
			I will be in Zurich but happy to travel to go see something! Mostly I like opera but I would check out other stuff   "	a reputation beyond repute	Join Date: Nov 2010	Groaned at 85 Times in 43 Posts	Any classical music fans near Bern?	"""red_conundrum"	Posts: 371	1,071	2	Concerts
363	19.05.2012, 12:06	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	    Ever since 1992,  The Luminarios have delighted, enlightened and surprised us in various  member formations of three, four or five. But whether like that or in loosely put together sessions  with musician buddies, it's always been nothing but a true original  Rich Hopkins' thing. To be sure, that's as far as The Luminarios go, others of his numerous projects and collaboations have been with Sidewinders, Sand Rubies, Underbelly, Woodcocks and many others.      	no particular reputation at present	Join Date: May 2012	Groaned at 0 Times in 0 Posts	Rich Hopkins & Luminarios / Richard Buckner | Monday May 21, 20:20	"""jeanius_1"	Posts: 3	717	0	Concerts
364	06.01.2012, 16:32	Forum Legend	Thanked 3,145 Times in 1,494 Posts	Location: Geneva	" 
			
			great Biff, 
we're sucking diesel now, cheers!
		"	a reputation beyond repute	Join Date: Jan 2009	Groaned at 73 Times in 53 Posts	The Dubliners in concert	"""gata"	Posts: 3,528	4,158	56	Concerts
365	11.05.2012, 23:31	Junior Member	Thanked 14 Times in 7 Posts	Location: Zug	" 
			
			I got them from the ticket place in the middle of HB (in the main hall near Imagine bar).   
When he showed me his computer screen there were ten or twelve red dots indicating available tickets. I was happy it wasn't sold out so I bought two in a corner where maybe the view isn't great.
		"	no particular reputation at present	Join Date: Oct 2007	Groaned at 0 Times in 0 Posts	James Taylor Concert Ticket for Sunday	"""Milagro"	Posts: 64	960	5	Concerts
366	12.05.2012, 17:00	Newbie 1st class	Thanked 6 Times in 4 Posts	Location: Zollikerberg	" 
			
			Cheers for the heads up Slug, Mama G wanted to go but we missed tickets last time the went on sale. Thank to this we are now we are the proud owners of 2 tickets.... happy days  "	earned some respect	Join Date: Sep 2007	Groaned at 1 Time in 1 Post	Coldplay Zurich Letzigrund May 26	"""Slug Salt"	Posts: 12	1,165	3	Concerts
367	09.05.2012, 09:39	Junior Member	Thanked 6 Times in 5 Posts	Location: Wohlen AG	" 
			
			Yes we must do a catch up will SMS you.
		"	no particular reputation at present	Join Date: Nov 2006	Groaned at 0 Times in 0 Posts	Ticket avaliable for James Taylor this Sunday, 13.05.2012	"""morag herbert"	Posts: 31	991	6	Concerts
368	03.05.2012, 15:38	Member	Thanked 187 Times in 38 Posts	Location: Zurich	" 
			
			Any metal fans out there want to go? I've got an extra Golden Circle ticket. 
PM me if you're interested 
Sue
		"	earned the respect of many	Join Date: Jun 2010	Groaned at 1 Time in 1 Post	Sonisphere 2012 - I've got an extra ticket	"""suemck2"	Posts: 154	814	0	Concerts
369	02.05.2012, 11:40	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Hank Chinaski aka Charlie Bukowski, would have loved this band. He'd  been much obliged and honored by them, picking ""Barfly"" as the title for  their first studio album in 37 years. Rocket from the Tombs was founded  in 1974, burnt out in 1975 and their recorded work survived mainly in  the form of bootlegs. Some say, this Clevland band originated  'punk'.  (Wayne Kramer, Wayne County, Johnny Rotten, Sylvain Sylvain a.o. might  disagree...). Actually, so does founding member and Pere Ubu frontman,  . 'Punk' was nothing but a fad, he says. Shortlived and  destroyed by it's own (but unavoidable) gargantuan consumption of drugs  and alcohol, that would have made even Keith Richard blush. (Can you  just see that...)      "	no particular reputation at present	Join Date: May 2012	Groaned at 0 Times in 0 Posts	Rocket From The Tombs | Tuesday, 22.05.2012, 20:20	"""jeanius_1"	Posts: 3	690	0	Concerts
370	14.04.2012, 19:46	Member	Thanked 64 Times in 40 Posts	Location: Lozärn & Encinitas San Diego	        	considered unworthy	Join Date: Feb 2012	Groaned at 5 Times in 4 Posts	Live roots reggae with Cali P & Heidi Happy in Zuri !!	"""HauskinsDale"	Posts: 134	944	1	Concerts
371	27.01.2012, 20:53	Junior Member	Thanked 5 Times in 4 Posts	Location: vevey	" 
			
			I will go to see her in Santiago (Spain)   "	slipped a little	Join Date: May 2010	Groaned at 2 Times in 2 Posts	when is bjork coming to switzerland???	"""andreacardona"	Posts: 53	1,156	4	Concerts
372	28.03.2010, 19:18	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: Basel 4051	"    It's probably just you gotten older    
Werchter is great! I love the atmosphere at Belgian festivals - mixed crowd and they don't seem to be too smoothly organized like the ones in Germany and Holland (oh my I wonder how I will handle Swiss festivals now I moved here...).
		"	no particular reputation at present	Join Date: Jun 2009	Groaned at 0 Times in 0 Posts	Rock Werchter festival	"""Loveducky"	Posts: 26	1,544	6	Concerts
373	24.04.2012, 15:28	Member	Thanked 45 Times in 19 Posts	Location: Luzern	" 
			
			Yea.. we were there too, right down the front getting thrown about. These guys have allways been a big part of my music al influence really , I play in a Swiss ""rock"" band but we are all really old punk rockers at heart, Stranglers, Clash and Killing Joke being in the top 3. 
If you guys like KJ then for sure your gonna like us too ( ) our EP solid state nation comes out this weekend (28th) ..spotify, amazon and so on. 
We also play at Rock City in Uster on Saturday night & if anyone wants free tickets to our London Camden show on May the 11th, just ask, I got 30 comps for that night.   
So lets debate .. 
is KJ a punk or a rock band or where are they .. Post punk alternative maybe. 
Or are unique?   
Simon ""Cozmo"" Perks
		"	earned the respect of many	Join Date: Mar 2010	Groaned at 1 Time in 1 Post	Guest list for Killing Joke tonight	"""johnnyd1969"	Posts: 114	1,527	19	Concerts
374	20.04.2012, 12:08	Forum Veteran	Thanked 497 Times in 269 Posts	Location: Liechtenstein	" 
			
			Hope you saw Gaga has added a 2nd show   "	earned the respect of many	Join Date: May 2007	Groaned at 2 Times in 2 Posts	Any Lady Gaga ticket success?	"""nqnln"	Posts: 694	1,911	7	Concerts
375	23.04.2012, 12:43	Member	Thanked 95 Times in 44 Posts	Location: Dicken, St Gallen	" 
			
			Hulk City, the Alt Rock band from Basel (style like .killing joke/PIL/tool) play the Rock City in Uster this weekend. 
Check us out at hulkcity.com
		"	considered knowledgeable	Join Date: Jan 2007	Groaned at 5 Times in 2 Posts	Rock City Uster- Sat 28th	"""audiodruid"	Posts: 196	736	0	Concerts
376	null	null	null	null	" 
			
			Anybody else going to the   coming Saturday?
		"	null	null	null	Energy Fashion Night	guest	null	767	0	Concerts
377	17.04.2012, 10:19	Newbie 1st class	Thanked 12 Times in 8 Posts	Location: Zurich	" 
			
			British avant garde spoken word artist Anne Clark will be performing at Dynamo in Zurich! Three nights running to a crowd of around 200 people each night.   
She will be performing an acoustic set featuring her hits ""Our Darkness"" and ""Sleeper in Metropolis"" with her long time pianist Murat Parlak. There will be dancers also performing in the event who are coming from London, New York, Athens, Niigata and the Philippines.   
This is a one off event that is not happening in any other city and it has been put together by English director/producer Simon Williams who has received support from the city of Zurich.   
Tickets 35CHF are available at       "	no particular reputation at present	Join Date: Mar 2011	Groaned at 0 Times in 0 Posts	Anne Clark @Dynamo 11,12 & 13 May	"""sbobwilliams"	Posts: 15	846	0	Concerts
378	null	null	null	null	null	null	null	null	Jodlerklub Stechelberg & Theater D Erbschlicher | 01.01.1970	null	null	1,409	0	Concerts
379	12.04.2012, 15:17	Newbie	Thanked 0 Times in 0 Posts	Location: Basel	" 
			
			Is anyone else planning to go? I couldn't get anyone around me to join.
		"	no particular reputation at present	Join Date: Oct 2011	Groaned at 0 Times in 0 Posts	My Brightest Diamond, tonight(12.04.) at Parterre(Basel)	"""gaborfabian"	Posts: 7	707	0	Concerts
380	11.04.2012, 21:26	Member	Thanked 81 Times in 43 Posts	Location: Zurich	" 
			
			Is coming to Zurich, ""Moods"", on the 22 April. Stacey Kent. If you have never heard her, you must go - she is simply fabulous...
		"	no particular reputation at present	Join Date: Sep 2010	Groaned at 0 Times in 0 Posts	A fabulous jazz singer..	"""Quax"	Posts: 110	829	0	Concerts
381	08.04.2012, 22:42	Junior Member	Thanked 16 Times in 8 Posts	Location: Vaud	"    Not yet, I DJ already, and am currently trying to build a suitable stand for the DJ booth so people can see it in the right environment, and working.  I'd never really considered video to go along with DJing till someone introduced me to Quartz Composer.      That it is!  Apart from the DJ kit and DVS software, I'm working mostly with the Quartz Composer, which is completely free and amazingly versatile, and started out with a bunch of hand me down projectors, though I've since got myself a nice short throw projector.
		"	earned some respect	Join Date: Apr 2012	Groaned at 0 Times in 0 Posts	Mapping Festival	"""PhoenixRising"	Posts: 34	894	12	Concerts
382	02.04.2012, 16:44	Forum Legend	Thanked 9,402 Times in 4,949 Posts	Location: ZRH	"    Gold in my teeth 
Silver in my hair 
Lead in my feet   
The New Heavy Metal!
		"	a reputation beyond repute	Join Date: Aug 2006	Groaned at 463 Times in 351 Posts	Karaoke from Hell (03.04)	"""Phos"	Posts: 7,192	1,604	4	Concerts
383	06.05.2009, 16:20	Forum Veteran	Thanked 901 Times in 444 Posts	Location: Perthia	"    Why register to something that seems to cause you so much angst    
Anyone only using this ""Heads Up"" thread or the EF concert guide is going to miss out on plenty of things they might like anyway. It contains a mere fraction of what is going on. Compare it to a comprehensive gig guide eg   ,   etc   
Real gig guides exists elsewhere, so I certainly can't be bothered replicating them on EF. Call me selfish if you must, but it only caters for those who like to be.....      "	a reputation beyond repute	Join Date: Mar 2006	Groaned at 1 Time in 1 Post	Nickelback concert in Zurich	"""Yokine"	Posts: 1,233	-	-	Concerts
384	11.12.2011, 22:00	Member	Thanked 33 Times in 24 Posts	Location: Thalwil	" 
			
			are these still available anywhere?
		"	no particular reputation at present	Join Date: Sep 2011	Groaned at 1 Time in 1 Post	Coldplay in Zurich in May!	"""RunningHermit84"	Posts: 133	17,025	33	Concerts
385	13.12.2011, 17:28	Forum Veteran	Thanked 4,536 Times in 1,437 Posts	Location: Zürich & Bignasco	" 
			
			Federica, si, andiamo a Verona !!!!     
I love the opera, t'will be a nice way to enjoy   "	a reputation beyond repute	Join Date: Dec 2009	Groaned at 28 Times in 26 Posts	Cosi fan tutte / Mozart / Reduced prices | 01.01.1970	"""prof. taratonga"	Posts: 2,308	10,574	46	Concerts
386	26.03.2012, 17:57	Member	Thanked 64 Times in 40 Posts	Location: Lozärn & Encinitas San Diego	"                  
HEIDI  HAPPY started her career in 2006 with her first album ""Back Together""  and was immediately embraced by the crowd for her warm voice and her  unique songwriting. Five years later, hundreds of shows in Switzerland  and abroad, collaborations with big names like Yello or Stephan Eicher,  she peaked with her most ambitious work ""Hiding With The Wolves"" (2011),  wherefore she wrote and arranged for a whole symphonic orchestra and  entered the Swiss Album Charts at number 10.
She's currently working with her piano player Ephrem Lüchinger, on her fourth album ""On The Hills"". http://www.heidihappy.ch   "	considered unworthy	Join Date: Feb 2012	Groaned at 5 Times in 4 Posts	Heidi Happy and Gus MacGregor	"""HauskinsDale"	Posts: 134	865	0	Concerts
387	26.03.2012, 06:09	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Maryland, USA	" 
			
			Has anyone been to the ""International Alphorn Festival"" < >, in Nendaz? We're thinking of taking a diversion from our planned Haute Route hike this coming summer to check it out. We'd be delighted to hear about places to stay (or avoid!) in Nendaz, or to get any other tips. Our current plans have us taking a bus from Arolla to Nendaz, staying two nights there, and then busing back to La Sage to continue the trek.
		"	no particular reputation at present	Join Date: Jan 2012	Groaned at 0 Times in 0 Posts	International Alphorn Festival	"""BSquared"	Posts: 16	923	0	Concerts
388	25.03.2012, 23:34	Member	Thanked 198 Times in 52 Posts	Location: For now in Bern :)	"    I don't think he'll ever play a concert inside of an airplane (Swiss) but you could check his website to see if he's ever going to play "" "":   "	an excellent reputation	Join Date: Jun 2010	Groaned at 1 Time in 1 Post	Is Yanni Famous in Switzerland.	"""singabhadur"	Posts: 160	1,019	1	Concerts
389	13.01.2012, 23:20	Member	Thanked 109 Times in 37 Posts	Location: Germany	" 
			
			I'll be there, my first concert in Zurich..hope it doesn't get as insane as it gets at my place!
		"	earned some respect	Join Date: May 2011	Groaned at 1 Time in 1 Post	Bryan Adams concert in Hallenstdion (March 2012)	"""ankur2130"	Posts: 138	1,937	13	Concerts
390	04.04.2011, 15:47	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: zurich	" 
			
			Thank you - that's a great help to know. Much appreciated.
		"	no particular reputation at present	Join Date: Mar 2011	Groaned at 1 Time in 1 Post	Frauenfeld Open Air Festival	"""felipe1712"	Posts: 18	3,162	11	Concerts
391	06.05.2009, 16:20	Forum Veteran	Thanked 901 Times in 444 Posts	Location: Perthia	"    Why register to something that seems to cause you so much angst    
Anyone only using this ""Heads Up"" thread or the EF concert guide is going to miss out on plenty of things they might like anyway. It contains a mere fraction of what is going on. Compare it to a comprehensive gig guide eg   ,   etc   
Real gig guides exists elsewhere, so I certainly can't be bothered replicating them on EF. Call me selfish if you must, but it only caters for those who like to be.....      "	a reputation beyond repute	Join Date: Mar 2006	Groaned at 1 Time in 1 Post	Elvis Costello in Zurich	"""Yokine"	Posts: 1,233	-	-	Concerts
392	30.01.2012, 14:30	Newbie	Thanked 1 Time in 1 Post	Location: Zurich (Meilen)	" 
			
			I went last year, it was beautiful, definitely suggest it if you are into the figure skating.
		"	no particular reputation at present	Join Date: Jun 2011	Groaned at 0 Times in 0 Posts	Art on Ice Feb 2-5 Zurich and 7-8 Lausanne	"""duanw"	Posts: 4	1,056	1	Concerts
393	null	null	null	null	"     
Maybe a bit childish but good makes me laugh.   
DC
		"	null	null	null	My Tune Of The Day	guest	null	-	-	Concerts
394	18.03.2012, 20:49	Member	Thanked 27 Times in 24 Posts	Location: Winterthur	" 
			
			Ladysmith Black Mambazo are coming back to Switzerland. In concert at Kaufleuten Zürich, 9.5. 8.00 p.m. For tickets: allblues.ch
		"	no particular reputation at present	Join Date: Jun 2011	Groaned at 1 Time in 1 Post	Ladysmith Black Mambazo 9.5.	"""schutsim"	Posts: 126	609	0	Concerts
395	08.02.2012, 13:43	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Sorry, but I only know of concerts.  
You can find venues on zuertipp.ch or ronorp.net   
Tested and recommended: 
Abart (Which will close down soon)   
Heard of: 
Maaghalle, Helsinki   
Zurich West: 
Chollerhalle (If you consider going to Zug) 
  Bierhuebeli (If you consider going to Bern) 
  Fête de la Musique (If you consider going to Geneva) 
 Winterthurer Musikfestwochen (If you consider going to Winterthur)
		"	no particular reputation at present	Join Date: Jan 2012	Groaned at 0 Times in 0 Posts	Recommended places to listen live music in Zurich	"""monte82"	Posts: 15	1,459	2	Concerts
