	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts	views	replies	topic
1462	14.02.2011, 00:02	Member	Thanked 66 Times in 37 Posts	Location: Zurich	"     True, but I still find it funny that Swiss German is closer to High German standard than my beloved Holsteiner Platt.    
There are many kinds of written Swiss German - its existance is not questioned, the Bücher Brocky will show you nice examples of it. However, the authors just write it like they want, and that is not always that easy to follow. Each author demands a certain training, or even just to read it loud. Not standardized, with all the inconvinients of that situation and the taste of authenticity at the same time. One likes it or not, that´s a question of taste.
		"	earned some respect	Join Date: Feb 2011	Groaned at 0 Times in 0 Posts	Online Swiss German writing group	LewisJD	Posts: 106	4,200	25	Language corner
1463	28.11.2011, 20:30	Member	Thanked 73 Times in 40 Posts	Location: basel (riehen)	" 
			
			Herr Wyrsch in Adliswil is your man.  We paid CHF 170 per Ster.
		"	earned some respect	Join Date: Jul 2008	Groaned at 0 Times in 0 Posts	help please, what is a Ster? (German)	psychodelicate	Posts: 201	2,629	12	Language corner
1464	06.01.2012, 17:08	Senior Member	Thanked 445 Times in 204 Posts	Location: Zürich	" 
			
			Hi Tim   
Happy New Year   Hope you had a good time off.   
My dad got me a subscription for Christmas so I will bring a copy along on a Wednesday once the first one arrives!   
Louisa
		"	earned the respect of many	Join Date: May 2011	Groaned at 2 Times in 2 Posts	Deutsch Perfekt - magazine for German learners	Tim8803	Posts: 418	4,815	11	Language corner
1465	22.12.2011, 12:41	Member	Thanked 19 Times in 17 Posts	Location: rosenau	" 
			
			I am interested as well in this course, any feedback would be very useful  
Keep posting guys!!
		"	slipped a little	Join Date: Oct 2010	Groaned at 2 Times in 2 Posts	Ecap sprachschule, any experience??	Beautiful fairy	Posts: 128	2,130	4	Language corner
1466	null	null	null	null	" 
			
			...................
		"	null	null	null	Is Swiss French really different from French French?	guest	null	26,949	64	Language corner
1467	30.12.2011, 17:26	Forum Veteran	Thanked 3,425 Times in 1,285 Posts	Location: out n about - it's summer!	" 
			
			I should be very grateful if anyone could translate three sentences of German into English for me, on the subject of my house sale.  Whilst I have the gist, I want to make sure of the actual nuance, so an accurate transation is definitely required!   
Please PM me if you can help!     
ECB
		"	a reputation beyond repute	Join Date: Jun 2010	Groaned at 8 Times in 8 Posts	German to English translation	ecb	Posts: 2,145	974	0	Language corner
1468	29.12.2011, 17:29	Senior Member	Thanked 166 Times in 85 Posts	Location: basel	" 
			
			oops, sorry, I mean the Goethe Institut have select articles from jetzt.de for German learners (intermediate+ level).
		"	earned the respect of many	Join Date: Nov 2007	Groaned at 1 Time in 1 Post	German books for english speaking teen..	travnett	Posts: 262	2,516	4	Language corner
1469	28.12.2011, 23:29	Senior Member	Thanked 377 Times in 133 Posts	Location: AG	"    Boy o Boy would I like be a ""Fly"" on the wall , when ""Papa smurf"" is trying to pronounce those words    "	considered knowledgeable	Join Date: Oct 2010	Groaned at 1 Time in 1 Post	Swiss german for table football	papasmurf	Posts: 334	1,783	4	Language corner
1470	27.12.2011, 07:06	Senior Member	Thanked 397 Times in 183 Posts	Location: Bärn	"     It all comes down to the rules listed above.     = they danced inside the hall    = they danced their way into the hall (but it doesn't sound nice said that way even if it's correct)
		"	an excellent reputation	Join Date: Jul 2011	Groaned at 2 Times in 2 Posts	I didn't swim and another...	kngavl	Posts: 464	1,412	9	Language corner
1471	22.12.2011, 18:44	Forum Legend	Thanked 6,268 Times in 2,003 Posts	Location: Basel	" 
			
			You can say happy holidays : ""Schoeni Fearherdaghi"" (noh.."") (also)
		"	a reputation beyond repute	Join Date: Jul 2009	Groaned at 35 Times in 32 Posts	Holiday Greetings in German	Village Idiot	Posts: 3,349	5,993	9	Language corner
1472	23.12.2011, 04:34	Junior Member	Thanked 16 Times in 9 Posts	Location: zu	" 
			
			Found the lyrics for this one...   
De Köbel und de Chrigel und de Sepp, 
sind all drei es bitzeli nett. 
Do händ si wele go meitele goh. 
Do hättene d Mueter d Hose-n-ewägg gnoh. 
Drum händ si müese-n-is Bett. 
De Köbel und de Chrigel und de Sepp.   
De Köbel und de Chrigel und de Sepp, 
händ all drei turschtigi Chröpf. 
Do hetted sie einischt zMärt söle goh 
und miteme schöne Chueli umechoh. 
Nu hei choh sind si toll, 
ohni Chueli, aber stärnehagelvoll.   
De Köbel und de Chrigel und de Sepp, 
die schloofed hinicht nöd im Bett. 
De Ätti hätt si in Stall use too. 
Si sölled zu de andre Chälber goh. 
Drum schnarchlet sie jetzt um d Wett. 
De Köbel und de Chrigel und de Sepp.   
Em Ätti und em Müetti und em Chnächt 
däne gfallt die Sach nüme rächt. 
Sie sueched s Ländli uuf und aab, 
drü Meiteli mit vill Guet und Haab. 
Drü Fraueli, schlank oder fett 
für de Köbel, für de Chrigel, für de Sepp.
		"	become a little unpopular	Join Date: Nov 2007	Groaned at 1 Time in 1 Post	Help: having difficulty understanding a SwissGerman song.	sandiegan	Posts: 88	2,451	1	Language corner
1473	12.04.2011, 16:51	Newbie	Thanked 0 Times in 0 Posts	Location: nyon	" 
			
			While in Spain, I learnt Spanish (and made a lot of friends!) thanks to meeting people through the website, Conversation Exchange. There's quite a detailed search function to find people similar to you in age, interest etc.
		"	no particular reputation at present	Join Date: Apr 2011	Groaned at 0 Times in 0 Posts	Best way to learn French in Geneva/Vaud	maria2011	Posts: 1	7,350	16	Language corner
1474	07.12.2011, 20:58	Newbie 1st class	Thanked 36 Times in 20 Posts	Location: Seengen	" 
			
			I did the intensive, month-long CELTA several years ago. The biggest challenge for us was cramming all the prep and assignments into those 4 weeks - with theory in the mornings, that often meant CELTA-ing 14 hours a day. Hopefully you won't suffer the same pressure with the 3 month one!   
Overall though, a brilliant learning experience, and my biggest worry - having your fellow students and tutor observing /critiquing - was soon forgotten. I learnt masses, despite having years of observation/teaching experience to begin with (as a Teaching Assistant).   
I didn't completely agree with the marking scheme - e.g. rapport was one box to tick, but given equal value to every other box - e.g. presentation of materials. That meant that a guy in our group, with zero connection to any of the students and whose class everyone dreaded, got the second highest grade, having ticked enough boxes in other categories. But.. that's a minor gripe!   
The very detailed tutor report at the end is really useful. Just don't lose your certificate. I've heard they are irreplaceable.    
Good luck
		"	no particular reputation at present	Join Date: Aug 2011	Groaned at 17 Times in 8 Posts	CELTA Certification - TLC Baden	digikre8	Posts: 24	2,258	2	Language corner
1475	24.12.2011, 10:37	Forum Veteran	Thanked 3,425 Times in 1,285 Posts	Location: out n about - it's summer!	"    Thank you    See you soon.
		"	a reputation beyond repute	Join Date: Jun 2010	Groaned at 8 Times in 8 Posts	German Translation required - short sentences	ecb	Posts: 2,145	1,526	5	Language corner
1476	22.12.2011, 12:37	Forum Legend	Thanked 6,677 Times in 2,388 Posts	Location: Basel Stadt	" 
			
			Ich bin den Truthahn fuer den 24ten.      "	a reputation beyond repute	Join Date: May 2010	Groaned at 110 Times in 83 Posts	"""I would like to""...."	Caviarchips	Posts: 4,006	1,276	16	Language corner
1477	18.12.2011, 14:47	Member	Thanked 73 Times in 40 Posts	Location: basel (riehen)	"    Am Mittwoch, 28. Dezember, 15.00-19.00 werden wir einige Kinder und deren Eltern einladen. Bitte entschuldigen Sie, wenn es eventuell etwas laut wird   
---   
this is my proposition
		"	earned some respect	Join Date: Jul 2008	Groaned at 0 Times in 0 Posts	text in German: help	psychodelicate	Posts: 201	1,111	2	Language corner
1478	22.11.2011, 17:00	Newbie 1st class	Thanked 3 Times in 3 Posts	Location: Zurich	"    I'm searching an evening course 2 times a week. Basically, after work.
		"	no particular reputation at present	Join Date: Oct 2011	Groaned at 0 Times in 0 Posts	German course for an absolute starter	obayraktar67	Posts: 24	4,760	9	Language corner
1479	13.12.2011, 13:45	Senior Member	Thanked 166 Times in 69 Posts	Location: Canton Zurich	"    True, it's easier to just go for understanding when speaking. I do that too!   
However, when I write message home to my students' parents or to my colleagues, I feel like a dope using the wrong endings and I hate spending so much time just trying to get a few sentences out. Fortunately for me, the method described above works much better than the rote memorization has in the past.
		"	earned the respect of many	Join Date: May 2009	Groaned at 5 Times in 2 Posts	easy german adjective endings	jetset	Posts: 279	2,122	7	Language corner
1480	29.01.2008, 03:20	Junior Member	Thanked 3 Times in 2 Posts	Location: Neuchâtel	" 
			
			I  know  of  a  pretty  good  French  teacher  in  Lausanne.  He's  a  Swiss  national  with  both  native  French  and  English.       
phone  number  I  have  for  him  is  O86  (O2l)  69l.  73.  98     
From  my  experience  though,  private  classes  are  always  most  effective  when  several - member  strong.
		"	no particular reputation at present	Join Date: Jan 2008	Groaned at 0 Times in 0 Posts	Need French Lessons in Neuchâtel	Omid	Posts: 50	7,494	9	Language corner
1481	15.08.2011, 21:27	Junior Member	Thanked 129 Times in 42 Posts	Location: Zürich	"    Great. None of those are exactly equivalent.   
I guess I need some kind of generic term for working operational technical jobs in television. I worked in news, so we didn't do anything particularly fancy in any of those positions.    
I'll PM you the names of the qualifications, TV station.
		"	earned some respect	Join Date: May 2010	Groaned at 1 Time in 1 Post	Video production - German vocabulary	Embo	Posts: 96	5,256	9	Language corner
1482	09.12.2011, 16:59	Member	Thanked 94 Times in 68 Posts	Location: Morges VD	" 
			
			Hate to be a linguistic snob, but we don't say ""do mistakes"" in English.... We say ""make mistakes"". I've been teaching this for over 20 years and the verb ""faire"" makes it very confusing in translations.... Sorry  "	earned some respect	Join Date: May 2011	Groaned at 0 Times in 0 Posts	Need help with a sentence in French please	hayleyob	Posts: 249	1,796	17	Language corner
1483	03.05.2010, 02:28	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Not in Switzerland...yet	" 
			
			Bündnerdeutsch was the first Swiss dialect I learned. I was in a Rumantsch speaking area but people spoke S/German to me. I later moved to Bern-land for nearly 4 years, then on to Zürich. I learned high German from reading and television.   
School wouldn't have worked for me because I have difficulties learning in a theoretical way. I have to do and experience things. I'm sure if I moved to a  German city I would speak good German in a short time by absorbing the language around me.   
If your a theoretical learner then I would advise a good German course, for the rest I'd get out and about and communicate as much as possible with those around you, it's not difficult to keep both separate.   
I hope you have a great time in Graubünden and unless times have changed don't go shopping in the village you work in, in shorts, no matter how hot it is.   "	no particular reputation at present	Join Date: Jul 2009	Groaned at 0 Times in 0 Posts	Swiss German dialects? Which one to learn / how to learn it	bayboro91	Posts: 10	6,870	28	Language corner
1484	03.12.2011, 00:28	Unbridled Mod	Thanked 13,042 Times in 5,194 Posts	Location: Town or region	" 
			
			Translates to: ""Very cute with the cuffs you asshole, but next time I need access to the bathroom before you go to the hockey you selfish schlong ...."".
		"	a reputation beyond repute	Join Date: Dec 2009	Groaned at 570 Times in 368 Posts	WTF is she saying?	lost_inbroad	Posts: 10,197	2,720	23	Language corner
1485	02.12.2011, 20:06	A singular modality	Thanked 8,968 Times in 4,004 Posts	Location: Engelberg & near Basel	" 
			
			""Bitte grosser Service, obwohl die Lampe noch nicht leuchtet (brauche aber keine neuen Scheibenwischblätter und Wischwasser). 
Am rechten Vorderrad klappert etwas, bei langsamen Geschwindigkeiten über unebene Strassen, vermutlich die Federung. Bei hohen Geschwindigkeiten machen beide Räder ein lautes Geräusch, je schneller je schlimmer, vielleicht die Kugellager.  Danke ""
		"	a reputation beyond repute	Join Date: Sep 2011	Groaned at 170 Times in 121 Posts	Swiss mechanic-speakers please.	Ace1	Posts: 5,890	951	1	Language corner
1486	null	null	null	null	" 
			
			schluchtenscheisser! wenn schon...denn schon...
		"	null	null	null	"Wie Sagt man ""Lazy"" auf Deutsch? (How to say it in German)"	guest	null	2,556	9	Language corner
1487	22.11.2011, 22:35	Newbie 1st class	Thanked 13 Times in 6 Posts	Location: Zurich	"    Well it exists, it can be either to fill the gap between B1 and B2 or to make more money from foreigners that try to integrate.
		"	no particular reputation at present	Join Date: Nov 2011	Groaned at 0 Times in 0 Posts	Anyone here in Bellingua?	swis	Posts: 25	1,704	3	Language corner
1488	28.11.2011, 23:06	Newbie	Thanked 0 Times in 0 Posts	Location: Basel	" 
			
			Maybe it was the title of your post which makes it confusing. On here, with the exception of the Tandem Thread, Language Corner is devoted to matters concering the  languages used (officially) in Switzerland. German, French, Italian and Romansch. Other language classes etc. are considered Off-Topic as they have nothing to do with general living in Switzerland.   
I appreciate that this all sounds very complicated. Just stick around and you'll get the idea. Hope you meet up with some new friends soon.
		"	no particular reputation at present	Join Date: Nov 2011	Groaned at 0 Times in 0 Posts	Learning Korean	2011bug	Posts: 4	1,406	3	Language corner
1489	15.08.2008, 18:58	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	"    Chrabse means to pull out/ withdraw but usually in the sense of going back on an appointment or a promise (zurück chrabse), but this is in Bernese dialect.   
It also means crabs (as in seafood).
		"	no particular reputation at present	Join Date: Aug 2008	Groaned at 0 Times in 0 Posts	Swiss German to English...Word translations thread	Bob Down	Posts: 3	6,763	20	Language corner
1490	25.11.2011, 18:57	Newbie	Thanked 0 Times in 0 Posts	Location: Lausanne	"    Free French lessons... I think it depends what you mean by 'expat'.   
If you are here with a job (or with someone who has a job), and therefore have an income, then I doubt very much you will get something for free. I would imagine the same thing applies if you are a student.    
If you are out of work, then you   be entitled to a free language course (talk to your ORP advisor or social worker).    
If you are on a low income, or in a 'precarious situation', and are not able to benefit from other French classes, you may be able to get help from these people:  . The classes are not free, but they are very cheap.    
If none of these options apply / appeal, you could post a request for a langauge exchange on  . I think that you might also be able to find someone studying at UNIL or EPFL for a language exchange... A friend of mine did this (and ended up marrying her language exchange partner, but that's another story). I don't know exactly where she found the ad though, sorry.    
Hope that helps.
		"	no particular reputation at present	Join Date: Oct 2011	Groaned at 0 Times in 0 Posts	Free french lessons in Lausanne?	raniamania	Posts: 5	1,984	1	Language corner
1491	30.06.2011, 22:56	Junior Member	Thanked 28 Times in 15 Posts	Location: Luzern	" 
			
			I just asked my husband, who is a primary school teacher. He said it takes a lot of practice, regardless, even if the child does not have dyslexia, so try to make it fun and don't get too stressed about it.   
I know at my preschool/primary school they had a plastic clock with moveable hands, and a clock stamp where you could make the clock face and then draw on the hands to whatever you wanted, and name them.   
When making the switch from English to German, they say 'half to' the hour whereas we say 'half past' - so 'halb 2' is 13:30. One of the first things my husband did as a new english teacher for the primary schoolers was to make sure they could all tell the time and say the time in english properly... because it's pretty confusing.    
I bet there are heaps of computer games online that teach the time...  "	earned some respect	Join Date: Jan 2011	Groaned at 1 Time in 1 Post	Teaching English to a dyslexic 11 year old - tips needed!	Kàrmi	Posts: 33	4,673	12	Language corner
1492	23.11.2011, 14:35	Forum Legend	Thanked 14,409 Times in 5,075 Posts	Location: Pensier, Fribourg	        	a reputation beyond repute	Join Date: Aug 2007	Groaned at 108 Times in 92 Posts	Cop-outs are headaches for translators	PaddyG	Posts: 8,365	922	2	Language corner
1493	26.09.2011, 17:51	Senior Member	Thanked 187 Times in 103 Posts	Location: AG	" 
			
			We own   I found it to be a useful resource and read it before the birth of our first.   
We choose to operate as a OPOL (One Parent, One Language) household. No matter where we live or where we are, I speak exclusively in English with our children and my husband speaks exclusively in Swiss German. As a matter of politeness, when guests are at the table with us, we speak predominantly in the least common denominator language. However, when telling my daughter to, ""sit down properly"" or other manners things, I'll still speak to her in English.   
Before we moved to Switzerland when she was just shy of 2.5, she was fluent with her understanding, but spoke back almost always in English. Personally, I wanted my husband to push her more to speak back, but he didn't think it was necessary and her Swiss German is not under my control.   
When we moved here, it took about six weeks before she was fluent in both speaking and listening. The real turning point was when we went on a week long vacation with another Swiss German family. The intensity of that experience really helped her spoken language blossom.   
Then in October, we went back to the US and it worked the same way in reverse. The intensity of two weeks in an English speaking environment resulted in yet another language explosion in English.   
My daughter has always been extremely very verbal in English and she began early. I found that as she started speaking more and more Swiss German, she followed the same path in regards to the extent of her vocabulary and ways that she uses it.   
*****   
I have put a lot of thought into how to do bilingualism in my household and have considered a lot of methods. I always ask other bilingual families how they do it and bilingual adults what they did and didn't like about the experience growing up. I've come to the conclusion that there are many, MANY ways to raise bilingual children. You have to figure out what makes most sense for YOUR family. It also very much depends on the child. My daughter loves to talk and loves to express herself. I am not at all shocked by her fluency and how long it took. It's just the way she is. Other children are shy or some don't want to say a word until they know it's perfect. What works for one, may not work or simply may not make sense for your family. In the book that I linked above, there are many examples as well.   
*****   
Direct to your question, I once read on the forum about a family who introduced a doll to their child during bathtime or something like this. This doll could only understand Swiss German. Apparently this was a non-threatening way for the child to practice and during a limited period of time so it wasn't overwhelming. I liked that idea and have put it in my toolbox if I ever need it.   
Hope that helps!
		"	considered knowledgeable	Join Date: Jul 2011	Groaned at 10 Times in 4 Posts	Teaching a 4 year old Swiss German	TammieE	Posts: 287	3,740	28	Language corner
1494	12.11.2011, 19:28	Forum Legend	Thanked 3,145 Times in 1,494 Posts	Location: Geneva	" 
			
			when I was in language school back in the dark ages of the late 20th century, we practiced routinely to speak ""about myself"".     
We started first by writing our little biography, starting with where we were born, where we grew up, went to school, something about our families, hobbies, interests, and plans for the future.    
Once you have it all written out, you can go through and edit it for content, grammar and structure.    
Then you basically just memorize it.
		"	a reputation beyond repute	Join Date: Jan 2009	Groaned at 73 Times in 53 Posts	Lets talk about me! Wannabe French speaker needs help	gata	Posts: 3,528	2,652	31	Language corner
1495	25.10.2011, 16:25	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: ASIA - Soon in Switzerland	" 
			
			Hi   
I could help you with your request: professional translation including official certification.     
Best wishes 
Thomas        "	no particular reputation at present	Join Date: Oct 2011	Groaned at 0 Times in 0 Posts	Help needed to find a official document translator	WOLVERINE	Posts: 10	2,910	13	Language corner
1496	null	null	null	null	" 
			
			I tried the Babbel.com website last night. I was hoping to find something good for practicing sentence structure, however, it seems like they just have you attempt writing a text and then you can send to others to be evaluated. Not very impressive.    
The vocabulary exercises seem very good. You start off slowly and then build up to the full spelling of the word. I was hoping they might have something like that for sentences, especially to help with word order.   
Dan
		"	null	null	null	Learning DE Grammar - A2 / B1 level - a useful resource	guest	null	10,263	19	Language corner
1497	01.08.2007, 22:20	Member	Thanked 56 Times in 34 Posts	Location: Kanton Zug-Baar	" 
			
			Although my experience has only been on the French side I can certainly empathize.    
For the last 11 years I have been visiting my Wife's family in Valais on Holidays, Christmas etc staying with them for anything up to 10 days. It has been quite painful at times. Since none of her family spoke any English.    
Since these were brief visits I didn't make a big enough effort to learn French. I did take some evening classes however living and working in England meant I had very little use / practice for it. My Wife still blames herself for not teaching me and now we don't get the time with a 2 year old running around.    
Now also we have moved to Switzerland she's worried she'll start losing her English so wants to speak English at home. I'll be going off to more French classes in Late September, so for now it's back to the books / cd's / Television.
		"	considered knowledgeable	Join Date: Jul 2007	Groaned at 1 Time in 1 Post	Language and table manners, or Language Integration in Switzerland is Painful	sonnyk	Posts: 147	9,863	70	Language corner
1498	12.11.2011, 13:56	Forum Legend	Thanked 6,677 Times in 2,388 Posts	Location: Basel Stadt	" 
			
			No, it is the new Fiat 500 model which starts to leak oil when 50k km is reached.
		"	a reputation beyond repute	Join Date: May 2010	Groaned at 110 Times in 83 Posts	Auslauf - Status	Caviarchips	Posts: 4,006	1,158	4	Language corner
1499	18.03.2009, 17:46	Senior Member	Thanked 14 Times in 13 Posts	Location: Luzern (This is where we will live!)	" 
			
			Hello,    
I am an English teacher/native speaker living in Luzern. I am currently learning Italian (know the basics) and German (I start lessons next week) so I would love to chat with someone who is fluent in either Italian or German. We could meet for coffee and speak half the time in English and the other half in the other language/s. It would be great if you live in Luzern send me a PM.   
Thanks,    
Charde
		"	no particular reputation at present	Join Date: Aug 2008	Groaned at 0 Times in 0 Posts	Anyone want to trade languages: English for Italian/German	chardie18	Posts: 304	1,053	1	Language corner
1500	08.11.2011, 20:45	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Brazil	"       
That's a good one...
		"	no particular reputation at present	Join Date: Nov 2011	Groaned at 0 Times in 0 Posts	Schweizerdeutsch translator?	hailflex	Posts: 10	5,589	12	Language corner
1501	08.11.2011, 23:05	Member	Thanked 60 Times in 41 Posts	Location: Zug	" 
			
			I did an ""understanding Swiss German"" course at the Volkshochschule in Basel.  It was really good.  Although it was entitled ""understanding"", we were also encouraged to speak it a bit, although it was fine if people only wanted to stick to German as well (but saying things out loud does help get them in your head I find).   
You had to have a minimum of B1 german to do the course, and I discovered that my greatest problem was understanding the other participants, most of whom came from Northern Germany and had a quite inpenetrable accent (well to me anyway!)   
There was not a class where I didn't think ""oh wow, that's what that means .."" so it was really worth while.  As we are in Basel, it was Basler SG, but as I come from the depths of Baselland, the teacher tried to differentiate where he knew things were said a little differently round us.   
All in all, would warmly recommend it.
		"	earned some respect	Join Date: Jul 2010	Groaned at 2 Times in 1 Post	experience with Swiss German classes?	clonskeagh	Posts: 139	996	1	Language corner
1502	08.11.2011, 11:44	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Well, you could post a tandem request (first thread in the language corner) and exchange language skills.   
If you don't get responses you could as well post at the notice board of the university:       
In which language do you communicate at work? Why are you in the hurry to learn English fast? It's a bit strange if a friendship is solely based on the need to learn English very fast. A bit more information could help. Maybe a tandem learning partner could be the right option and/or hanging out in Irish pubs.   
Concerning the short time period, an intensive language course could be necessary.
		"	no particular reputation at present	Join Date: Jun 2011	Groaned at 0 Times in 0 Posts	English coversation in Zurich City Center	fabrizio.ciampoli	Posts: 2	1,037	1	Language corner
1503	21.10.2011, 17:45	Member	Thanked 60 Times in 36 Posts	Location: Lausanne	" 
			
			I'm very sorry for that. 
You have to know that generally speaking Italians don't speak english so this fact could be the reason why you found this bad feedback from my  fellow citizens. 
Italian languege is very difficult but if you want to learn it you'll learn it.   
If I can help you, please let me know.   
Regards 
Fabrizio
		"	considered knowledgeable	Join Date: May 2011	Groaned at 2 Times in 2 Posts	Italian in 10 weeks?	Quebecman	Posts: 146	1,145	11	Language corner
1504	14.03.2008, 10:04	Forum Veteran	Thanked 174 Times in 108 Posts	Location: Zurich	" 
			
			The Beobachter magazine did a very good job and Pro Juventute should've been dissolved because of this scandal. The official Switzerland should've never allowed this program nor given the competences to Pro Juventute.   
About 30'000 Jenish people live in the country, only a couple thousand are still traditionally vagrant. Romansh on the other hand is spoken by about 50'000 Swiss.
		"	considered knowledgeable	Join Date: Jan 2007	Groaned at 0 Times in 0 Posts	The fifth Swiss language?	bubbles4352	Posts: 572	2,828	6	Language corner
1505	null	null	null	null	"    No,I don't think they are, 
 but these people are !!!      "	null	null	null	Swiss German Conversation practice group in Basel	guest	null	3,381	18	Language corner
1506	03.11.2011, 14:07	Forum Veteran	Thanked 3,425 Times in 1,285 Posts	Location: out n about - it's summer!	"    Even much cuter in Schaffhauser dialect: ""Da da da taar!"" Same in some parts of Thurgau.      According to new (= reformed) orthography, it's ""dass"" also in German German (in Swiss German standard it was already since the 1930's). And ""Schifffahrt"" with three f's is only logical and a simplification compared to the old system of ""Pressspan"" with three s's but ""Pressack"" with two, althoug it is a composite of ""Press-"" and ""Sack).    
I don't like the reformed orthography, but there are things that are substantially simpler and clearer now.
		"	a reputation beyond repute	Join Date: Jun 2010	Groaned at 8 Times in 8 Posts	Explanation of a German grammar rule please	ecb	Posts: 2,145	5,214	40	Language corner
1507	04.11.2011, 20:01	Member	Thanked 94 Times in 68 Posts	Location: Morges VD	" 
			
			oh yes i see now  I think cause hubby is away having to look after all 3 kids is frying my brain!! for some reason i assumed that the second comment was to the parents.... think ill have an early night!!!  "	earned some respect	Join Date: May 2011	Groaned at 0 Times in 0 Posts	french help pls...2 v. simple sentences..	hayleyob	Posts: 249	1,081	4	Language corner
1508	27.10.2011, 19:45	Newbie	Thanked 0 Times in 0 Posts	Location: vevey	" 
			
			liche, 
This is a GREAT web site! Thank you for sharing! Wonderful!   
Does anyone know of a similar website for Italian?      "	no particular reputation at present	Join Date: Oct 2011	Groaned at 0 Times in 0 Posts	How to learn new language	pallavi_vishk	Posts: 8	1,555	12	Language corner
1509	null	null	null	null	"    right, just wanted to add a ""special note"" to it as from the whole text i thought to read a special thank you to a special person. from the hard facts of words CG is right.
		"	null	null	null	Translating to German, to help a friend ;)	guest	null	1,471	5	Language corner
1510	null	null	null	null	" 
			
			DB, you should be ashamed -   
made a Swiss roll, not very nice is it  "	null	null	null	swiss or Swiss?	guest	null	3,381	19	Language corner
1511	27.08.2008, 13:26	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Vaud	" 
			
			Thanks a lot for your advice. I will check the schools in your list soon. Also I heard there was a language school called Inlingua which has different branches in many major cities in the country. Don't know if anyone attended it already and would recommend it?
		"	no particular reputation at present	Join Date: Apr 2008	Groaned at 0 Times in 0 Posts	Looking for French language school	Olivia	Posts: 20	3,416	5	Language corner
1512	24.10.2011, 18:23	Junior Member	Thanked 12 Times in 7 Posts	Location: Zürich	" 
			
			You also can do one of this little papers with your name and telefon and hang it in the migros or coop where you live. for these papers, you need to ask the sellwoman in the coop or migros, they give them for free.
		"	made some interesting contributions	Join Date: Apr 2010	Groaned at 1 Time in 1 Post	German speakers sought - I need to practice.	ancsach90	Posts: 59	977	3	Language corner
1513	02.10.2011, 23:48	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: San Francisco	"    I don't know any Bavarian nor any Austrian that can speak Hochdeutsch without revealing their true origine. And that's NORMAL. Same with Swiss. Keep your accent, it's natural. It can still be perfectly correct High German. A fellow (very) Swiss teacher speaks dialect only to the cleaning ladies, otherwise I've never heard her speaking anything else than perfect High German... she however pronounces   with a long /o:/, like ""ohp"" that's quite disturbing but still, she has the nicest High German south of the Neckar.    
Swiss High German is perfectly fine. Local specificities are normal, and it's not any different in High German north of the Rhine (and of Schafhausen).   
Frankly, one hears usually quite clearly when a German comes from Schleswig or an old Hamburg fellow. They also have their own High German sometimes.
		"	no particular reputation at present	Join Date: May 2011	Groaned at 1 Time in 1 Post	What About Swiss People's High German?	Cavalier	Posts: 17	9,534	56	Language corner
1514	16.10.2011, 20:01	Member	Thanked 49 Times in 20 Posts	Location: Zürich	" 
			
			Also it depends on the group of students.    
It's possible that you'll get real pain in the ar** know-it-all in either school.   
If the teacher is good they may have to slap 'em down... or you may have to do it.     
Be warned   "	earned some respect	Join Date: Apr 2010	Groaned at 1 Time in 1 Post	Migros Klubschule or Berlitz	DavidSJC	Posts: 118	3,157	12	Language corner
1515	22.10.2011, 00:20	Junior Member	Thanked 68 Times in 36 Posts	Location: Zurich	"    That many people, even journalists, and not only Swiss ones do not have a command of the accusative, is not nice, but the problem about the genitive in German rather is that the Genitive in all South German, Swiss German, Austrian German dialects is gradually replaced by a kind of ""Dativ-Konstruktion"". And it is similar in case of TV, where also those in crime-stories where the Dative gets gradually eliminated. I think that the Genitive in German language in a not too distant moment will be something for the linguism-scientists.     
The books of Bastian Sick btw. are good and have read two of them.
		"	earned some respect	Join Date: Sep 2011	Groaned at 1 Time in 1 Post	Getting Started in German with Mark Twain	atwzurich	Posts: 69	1,828	5	Language corner
1516	05.09.2011, 11:28	Junior Member	Thanked 4 Times in 3 Posts	Location: Zug	" 
			
			Hi jfl,  
I can recommend the Language School International. I was able to do a 2 week crash course there a couple of years ago, which meant I was busy from 9-3 every day. I didn't do it for a certificate but there were others there that were studying for an exam provided by the school.  
Hope this helps.
		"	no particular reputation at present	Join Date: Jan 2011	Groaned at 0 Times in 0 Posts	Sprachmax or Sprachenschule - any opinion?	jfl	Posts: 49	1,545	5	Language corner
1517	13.07.2011, 19:00	Junior Member	Thanked 14 Times in 11 Posts	Location: The Gong	" 
			
			Let's start !       
We will practice some German and have a coffee in a very relaxed atmosphere. 
All levels are welcome and will have one native German speaker to help us.   
Please RSVP before Wednesday morning 8.30am, so we can make reservations at the place.   
PM for more informations.   
See you there!    "	earned some respect	Join Date: Mar 2011	Groaned at 0 Times in 0 Posts	German Conversation Group Winterthur	aus_ch	Posts: 50	2,949	30	Language corner
