	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts	views	replies	topic
595	06.12.2012, 18:30	Newbie	Thanked 0 Times in 0 Posts	Location: vevey	"    Take money, buy house, sell house, put cash in pocket.
		"	no particular reputation at present	Join Date: Dec 2012	Groaned at 0 Times in 0 Posts	Moving back to the UK and withdrawing pension	simonb196	Posts: 2	3,718	14	Leaving Switzerland
596	17.11.2012, 19:13	Newbie 1st class	Thanked 4 Times in 2 Posts	Location: Zurich	" 
			
			Please check  . 
They will come, check, and give you quote for free.
		"	no particular reputation at present	Join Date: Nov 2012	Groaned at 0 Times in 0 Posts	Liquidators in Zurich?	jupiterandmars	Posts: 12	1,521	4	Leaving Switzerland
597	04.12.2012, 12:34	Junior Member	Thanked 29 Times in 16 Posts	Location: London, UK / Montreux, CH	" 
			
			I live in Vaud, near Geneva, and would be happy to store your box for you for six weeks if you can get it to me.  PM me if you are interested!   "	no particular reputation at present	Join Date: Jun 2012	Groaned at 0 Times in 0 Posts	Looking for a storage company who can store 1 box?	Junglizt1210	Posts: 96	858	1	Leaving Switzerland
598	02.12.2012, 00:31	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Zurich	"    Thanks buddy ! i am eligible now .
		"	no particular reputation at present	Join Date: Jun 2012	Groaned at 0 Times in 0 Posts	moving out , how to sell my stuff?	Zurisurf	Posts: 13	1,503	8	Leaving Switzerland
599	11.10.2012, 12:16	Junior Member	Thanked 5 Times in 4 Posts	Location: Zürich	" 
			
			Hi tubbs, thanks so much for the offer but we've found another method. Good luck with the drive!
		"	no particular reputation at present	Join Date: Apr 2007	Groaned at 0 Times in 0 Posts	Van to the UK in December?	ragno	Posts: 43	1,361	11	Leaving Switzerland
600	29.11.2012, 10:47	Forum Legend	Thanked 3,070 Times in 1,337 Posts	Location: UK, formerly Basel	" 
			
			Did anyone here request a quote from a removals company in the UK to move from Kloten to Liverpool for December?    
I work for a removals company in the UK, and we received a request for a quote from someone with that move...but they didn't give us their contact information (my fault, I forgot to make that a required field on the particular web form they completed  ).    
Anyway, if it was you - can you get in touch with me here by a PM or contact us again?    
Thanks!
		"	a reputation beyond repute	Join Date: Jun 2006	Groaned at 97 Times in 81 Posts	Moving from Kloten to Liverpool?	evilshell	Posts: 3,361	699	0	Leaving Switzerland
601	28.11.2012, 12:34	Member	Thanked 94 Times in 63 Posts	Location: Zurich	" 
			
			Hi Bindu,   
However, I checked with emirates for my 46 inch tv and they told me , it is allowed to check in with baggage.   
Thanks for understanding.   
-Ashish
		"	no particular reputation at present	Join Date: Apr 2008	Groaned at 7 Times in 2 Posts	Taking a large LCD TV abroad from CH on Emirates	Bindu	Posts: 170	5,112	3	Leaving Switzerland
602	28.11.2012, 22:20	Junior Member	Thanked 4 Times in 4 Posts	Location: Zurich	" 
			
			Hi,   
During the time working in switzerland there was always a percentage deducted off my salary as welfare insurance and post-retirement insurance material. however once someone told me when leaving switzerland you can get reimbursed for all of that.  does anybody here knows how does it work ?
		"	no particular reputation at present	Join Date: Apr 2011	Groaned at 0 Times in 0 Posts	reimbursement of welfare insurance	stdp	Posts: 31	786	0	Leaving Switzerland
603	28.08.2012, 12:55	Junior Member	Thanked 4 Times in 4 Posts	Location: Macclesfield	" 
			
			I had a huge collection of coins as I was always breaking big bills so not to be a thorn in someone elses very busy hurry up day while I sorted through it for exact change... 
The weekend before last I was at the farmers market in Chur, I used all of them to pay for a bunch of  house-wurst and some cheese. 45 bucks in change had I in my little kangaroo pouch... my ""clink-geld"" (Kleingeld) holder   the woman asked me if It was my earnings from singing on the corner... LOL    my wife told me that someone would say that sometime if I used all my coins to pay for something.
		"	no particular reputation at present	Join Date: Jun 2011	Groaned at 0 Times in 0 Posts	Where to get rid of coins in Basel	mikeofmacc	Posts: 50	5,491	27	Leaving Switzerland
604	15.11.2012, 12:03	Newbie	Thanked 2 Times in 2 Posts	Location: Stäfa	" 
			
			If the insurance company says, you can prolonge the insurance after you left, that should be fine. However, if you want to pay off the lease after 6 months and then take the car with you, it might be subject to UK import taxes. I would clarify this in advance with the UK customs.
		"	made some interesting contributions	Join Date: Nov 2012	Groaned at 6 Times in 2 Posts	Moving abroad - Car Lease	MacGlashan	Posts: 6	1,844	1	Leaving Switzerland
605	13.11.2012, 18:28	Forum Veteran	Thanked 3,810 Times in 1,362 Posts	Location: USA, former Zurich	" 
			
			Missed the memo on where you're off to, but wish you all the best! Feel free to come back and post anytime regardless of where you are!
		"	a reputation beyond repute	Join Date: Jul 2010	Groaned at 11 Times in 11 Posts	Turn out the light...	BokerTov	Posts: 1,840	2,385	28	Leaving Switzerland
606	30.01.2012, 13:08	Junior Member	Thanked 3 Times in 3 Posts	Location: Zurich	" 
			
			Hi there   
We moved here from the Bahamas and now we will be leaving again to go to South Africa. 
We used a company called Moebel-Transport AG 
They are international movers and very good. 
They will also come to your house and give you a quote for free. 
For us to move with everything, that is we are taking all our furniture and we are a family of 5, it will cost around CHF 22.000 
Shipment will take at least 6 weeks but you can also send part by air fright. 
Just have them come round and give you a quote.   
Hope this helps. 
Sandra
		"	no particular reputation at present	Join Date: Feb 2010	Groaned at 0 Times in 0 Posts	relocation company in Zurich --> Argentina	mbalbo	Posts: 35	2,084	5	Leaving Switzerland
607	20.11.2012, 12:53	Forum Veteran	Thanked 284 Times in 175 Posts	Location: Basel	" 
			
			I'm no expert, so perhaps best to check with the renters associate, ASLOCA, etc.   
But what it appears you have is a subletting situation, even though it seems for only one room.  In such cases the contract between Sandra and Bob would determine what is to be done.  Most subletting contracts have provisions for deposit, final cleaning, and inspection by the renter (Sandra).
		"	become a little unpopular	Join Date: Aug 2010	Groaned at 50 Times in 25 Posts	Q about transferring apartment - cleaning, things to think about and check etc	Spellbound	Posts: 656	893	1	Leaving Switzerland
608	15.11.2012, 09:25	Newbie	Thanked 0 Times in 0 Posts	Location: zurich	" 
			
			The incentive is two salaries. Alle ist klar.    
Notwithstanding the legal or moral issue, I can see nothing to stop you doing this and getting away with it. I have even heard of someone doing something like this on the RAV. The issue you face is downside risk if you are found out.   
BTW, this is not advice, it is merely observation. I dont want any groans for answering the question directly.
		"	no particular reputation at present	Join Date: Nov 2012	Groaned at 0 Times in 0 Posts	salary/job in UK during garden leave in CH?	greedyboy	Posts: 1	1,985	6	Leaving Switzerland
609	16.10.2012, 00:16	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Lausanne	" 
			
			We used Interdean to bring us from Belgium [Antwerpen] to Evian-les-Bains. The Interdean Belgium packing/stowing team were nothing short of absolutely brilliant - so careful, amenable and friendly. Pleasure to do business with. 
Interdean were badly let down by the Geneva end, where the unpacking team were slapdash and careless, causing damage of 800+ with the insurance company had to reimburse. If you chose Interdean, then watch this end like hawks. However, having said that, this was 5 years ago and maybe they have fired the father and son team [plus overseer] who delivered our goods. 
If you need more information, feel free to PM us.
		"	no particular reputation at present	Join Date: Oct 2012	Groaned at 0 Times in 0 Posts	Removal company to Belgium	siskahens	Posts: 10	961	3	Leaving Switzerland
610	08.11.2012, 11:33	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Zurich	"    If you can prove you are domiciled in another territory when you order and receive the items, yes.   
But you're talking about ""purchasing before departure.""
		"	no particular reputation at present	Join Date: Jan 2010	Groaned at 0 Times in 0 Posts	A question on the tax refund	bluefox	Posts: 10	1,137	8	Leaving Switzerland
611	06.10.2012, 10:20	Senior Member	Thanked 119 Times in 60 Posts	Location: Zurich	" 
			
			I'm going back to the UK and was not able to switch from Orange Switzerland to Orange UK, they operate as 2 separate companies - once I had the deregistration letter though they were happy to switch it off with no hidden charges.
		"	earned some respect	Join Date: Nov 2008	Groaned at 37 Times in 21 Posts	mobile subscription	juice99	Posts: 425	1,169	5	Leaving Switzerland
612	30.10.2012, 19:06	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Zurich Affoltern	"    What is she going to do to you? Come round and throw eggs at your windows? Get over it, and give it to her.
		"	no particular reputation at present	Join Date: Jun 2012	Groaned at 0 Times in 0 Posts	Does the landlord have the right to demand my new address?	tfss	Posts: 10	1,582	14	Leaving Switzerland
613	31.08.2012, 10:50	Junior Member	Thanked 4 Times in 4 Posts	Location: Macclesfield	" 
			
			Last time, i went through the de-registration process, I got to keep my permit as a souvenier.   
My understanding is that you are still able to use it as a schengen visa post de-registration. However, you are not allowed to work after the deregistration date. I may be wron on this part though.
		"	no particular reputation at present	Join Date: Jun 2011	Groaned at 0 Times in 0 Posts	De-regristration in Basel	mikeofmacc	Posts: 50	1,194	5	Leaving Switzerland
614	21.08.2012, 09:16	Junior Member	Thanked 7 Times in 5 Posts	Location: CH	" 
			
			We have hired Pearson's to go to Boston in 4 weeks.  No idea of the service yet, but def the cheapest and reviews looked good.   
Unfortunately they only have a 40 GBP per item/box insurance.  Does anybody have experience getting extra insurance through another company? (Pearson's said we could not through them).  I saw   but not sure if others would recommend such a thing.  This is out first time moving and things are not always clear.
		"	earned some respect	Join Date: Mar 2009	Groaned at 0 Times in 0 Posts	Removal company from CH to US?	Larry2009	Posts: 51	1,665	9	Leaving Switzerland
615	18.08.2012, 13:51	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Ring up these guys and see if they can offer you something worthwhile:       
There are more  .
		"	no particular reputation at present	Join Date: Aug 2012	Groaned at 0 Times in 0 Posts	Send some stuff to EU (Spain)	ML2012	Posts: 8	1,392	12	Leaving Switzerland
616	12.10.2012, 13:42	Newbie 1st class	Thanked 7 Times in 7 Posts	Location: Waedenswil	    Not surprised you are in a bit of a dwall bearing in mind all that you have to do now after moving. Take it easy.....    	no particular reputation at present	Join Date: Aug 2011	Groaned at 0 Times in 0 Posts	Leaving Switzerland for France next week	Bez	Posts: 15	1,196	6	Leaving Switzerland
617	null	null	null	null	" 
			
			Thanks guys for all the nice messages.   
We've been here a week now, and are still unpacking boxes, and trying to find space for our stuff......mainly due to the previous owners being too bl**dy lazy to take thier unwanted bits to the tip (free in this part of France, so no excuse) and us having to move their stuff out before we move ours in. Nightmare!
		"	null	null	null	Thanks for the memories......	guest	null	1,202	4	Leaving Switzerland
618	03.02.2011, 12:51	Member	Thanked 26 Times in 19 Posts	Location: Nyon, VD	"     Your partner can add worldwide coverage to his existing pilicy here in Switzerland whereby he would be treated in any country he gets sick in and Switzerland would reimburse.  Now, if he did get sick in another country, depending on how good his insurance is here in Switzerland, he may have to pay a percentage of expected expenses in the host country.  For example, my sis lives here and has worldwide coverage as do her children as they are under her policy with Swica, when she took her son to the hospital in the US, she paid nothing and was billed her percentage through her insurance here.  I have also heard of some people putting a deposit when going to the emergency room with world wide coverage and being reimbursed by the insurance company.   
As for the other thread.  Most people that are in a foreign country with a foreign passport have 90 days they can stay on that passport as a non-resident person, so, if de-registered now, you should be able to stay until Jan 9 2013 as a visitor on your passport without a special visa as Switzerland does not require a special visa to enter, unlike say, places in South Africa.
		"	no particular reputation at present	Join Date: Jun 2007	Groaned at 0 Times in 0 Posts	Leaving, and between countries of residence	markowl	Posts: 133	2,462	7	Leaving Switzerland
619	08.05.2011, 10:24	Junior Member	Thanked 7 Times in 7 Posts	Location: Zurich	" 
			
			Hi!    
For those of us who simply would like to cancel with no insurance claims pending, I am currently in the process of leaving Switzerland and found it quite easy to cancel.    
Just call and ask what the notice period is. Mine is one month. I sent in a registered letter and they even said they would give me back the proportional amount paid for the remaining year      
All is well so far. Hopefully it continues. Good luck!
		"	no particular reputation at present	Join Date: Sep 2008	Groaned at 0 Times in 0 Posts	When to cancel home insurance?	markandsona	Posts: 51	2,707	9	Leaving Switzerland
620	30.04.2010, 14:21	Newbie	Thanked 0 Times in 0 Posts	Location: zurich	"    You do make it sound attractive, though...
		"	no particular reputation at present	Join Date: Apr 2010	Groaned at 0 Times in 0 Posts	Letting my Cablecom internet-tv-telephone contract [leaving switzerland]	song8484	Posts: 3	2,060	6	Leaving Switzerland
621	02.10.2012, 20:07	Newbie	Thanked 0 Times in 0 Posts	Location: Hamburg, Germany	" 
			
			HIOB is another one to try as they take all sorts of things, but they won't pay you for it.  Check their website   to find the nearest store to you.
		"	no particular reputation at present	Join Date: May 2012	Groaned at 0 Times in 0 Posts	House Clearance/selling furniture	KatEzat	Posts: 2	2,591	2	Leaving Switzerland
622	02.10.2012, 17:37	Newbie	Thanked 1 Time in 1 Post	Location: Lausanne	" 
			
			There have been many discussions on how to ship stuff to your home country when leaving. You can search EF is you want.   
But in a few words, the best option (cheapest) that keeps coming up is to ship via the  . You can look at their website to get the details (package size, weight/price breaks, delivery time options etc).    
Depending on the size and empty weight of your suitcases (often 4-5 kg already), you might decide that it is cheaper to leave them and box you stuff. If you do, you should use the fiberglass reinforced tape you can buy from Jumbo (Crissier). It will ensure nothing falls out of the box. You can also get the boxes at Jumbo.
		"	no particular reputation at present	Join Date: May 2008	Groaned at 0 Times in 0 Posts	Need Shipping company Plz Help	mrafati	Posts: 9	893	1	Leaving Switzerland
623	19.03.2010, 08:30	Member	Thanked 9 Times in 7 Posts	Location: Lausanne	" 
			
			Thanks a lot everybody for your comments and help. I finally managed to convince BCV to accept my old departure notice and my H-1B visa stamp as well as my i797 form as the evidence that I don't live in Switzerland anymore.    
Funny thing was that I sent them the docuemnts with UPS but somehow UPS managed to not to find the bank reporting they have moved! Turns out they could not deliver to PO boxes in Switzerland and all BCV had as mailing address was just a PO box. (A week before that I sent some documents to the same PO box with FedEx with no problem). Anyway, I could track the package and give UPS a street address. Contacted the bank again and they said they have received the documents and are in the process of releasing the funds.
		"	no particular reputation at present	Join Date: Aug 2007	Groaned at 0 Times in 0 Posts	Obtaining departure notice two years after leaving Switzerland	alefsin	Posts: 101	2,678	10	Leaving Switzerland
624	22.09.2012, 22:20	Newbie 1st class	Thanked 8 Times in 4 Posts	Location: Lausanne / Zurich	"    Nobody in America has a ""complex"". Other countries have a complex about America.
		"	no particular reputation at present	Join Date: Jun 2009	Groaned at 0 Times in 0 Posts	US Greencard - give up or not	valaboro	Posts: 21	8,672	76	Leaving Switzerland
625	29.09.2012, 23:53	Newbie	Thanked 0 Times in 0 Posts	Location: Oerlikon	" 
			
			Read the many threads:       
Including the Sticky:       
and welcome to the forum   "	no particular reputation at present	Join Date: Oct 2011	Groaned at 1 Time in 1 Post	Moving Out Of Switzerland	shailesh.b.nimbalkar	Posts: 1	1,185	1	Leaving Switzerland
626	26.09.2012, 17:22	Junior Member	Thanked 14 Times in 7 Posts	Location: Zug	" 
			
			Hi all,    
I would be very thankful if anyone has any recommendations for a moving/removal company who could help me move from CH to the US. I don't have a house full of furniture, etc... but do need some furniture and other items rofessionally moved.    
Thank you in advance for any input.  
Milagro
		"	no particular reputation at present	Join Date: Oct 2007	Groaned at 0 Times in 0 Posts	Moving Company Recommendations?	Milagro	Posts: 64	733	0	Leaving Switzerland
627	23.08.2012, 10:31	Newbie	Thanked 1 Time in 1 Post	Location: Neuchatel	" 
			
			Hi.  I will also be moving to the US soon and have struggled with how best to ship only a few boxes of personal items.  I found this link helpful for calculating duty:   
As for how to ship, I found that the Deutsche Post would be the least expensive.  Here is a link for their prices:    "	no particular reputation at present	Join Date: Apr 2010	Groaned at 0 Times in 0 Posts	Tax/shipping personal items to US?	hangabout	Posts: 6	1,074	1	Leaving Switzerland
628	03.08.2012, 03:29	Newbie	Thanked 1 Time in 1 Post	Location: Schönenwerd	" 
			
			I have read somewhere that you can claim money back from the Catholic Church tax, but I can't seem to find out how. Any info?
		"	no particular reputation at present	Join Date: Jul 2012	Groaned at 0 Times in 0 Posts	Leaving Switzerland in 1-2 weeks time	MoreThanAnITguy	Posts: 4	2,021	6	Leaving Switzerland
629	16.09.2012, 13:01	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Geneva	" 
			
			Advertise it on here with the proviso ""to collect"".  The buyer would then have to arrange his or her own collection.
		"	no particular reputation at present	Join Date: Sep 2012	Groaned at 0 Times in 0 Posts	Disposal of unwanted Furniture	IUK	Posts: 10	985	1	Leaving Switzerland
630	13.09.2012, 14:56	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Lausanne	" 
			
			Dear all,   
I have checked with the migration office.   
Max period we can stay out is 3 months for L permit.   
we can close this thread.
		"	no particular reputation at present	Join Date: Aug 2012	Groaned at 0 Times in 0 Posts	Leaving Switzerland temporarily	Prince86	Posts: 14	-	-	Leaving Switzerland
631	12.09.2012, 10:28	Member	Thanked 84 Times in 57 Posts	Location: Canton Zurich	" 
			
			Hello 
There is still some space in both directions for my next UK run at the end of October - more than likely the last of the year.    
If your interested PM me or for more info check   "	made some interesting contributions	Join Date: May 2012	Groaned at 0 Times in 0 Posts	Van to the UK	grey1234	Posts: 181	719	0	Leaving Switzerland
632	04.09.2012, 18:12	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			If it's any help, left-hand drive cars in the UK are not that cheap. They used to be but nowadays there are quite a few dealers specialising in them for Brits with second homes abroad and they're mostly sold as premium-priced. I spoke with a dealer last year and he said they had higher margins than right hand drive cars because it's a specialised market - but he said he sold fewer than he would if he were selling RHD vehicles, so it's swings and roundabouts.
		"	no particular reputation at present	Join Date: Sep 2012	Groaned at 0 Times in 0 Posts	leaving Switzerland: what to do with my car?	a.catozzella	Posts: 2	2,755	13	Leaving Switzerland
633	26.07.2012, 16:12	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: zurich	" 
			
			Hi All,   
Can any one describe the process of withdrawing the AHV and Pillar 1 and Pillar 2 money, it will be really helpful
		"	no particular reputation at present	Join Date: Dec 2009	Groaned at 0 Times in 0 Posts	how long  to get my AHV reimbursement?	mathmao	Posts: 13	2,672	7	Leaving Switzerland
634	23.08.2012, 22:00	Forum Legend	Thanked 5,727 Times in 2,149 Posts	Location: Basel/Alsace	" 
			
			You too Brutus?
		"	a reputation beyond repute	Join Date: Apr 2007	Groaned at 20 Times in 18 Posts	The worst thing about being an expat.....	mimi1981	Posts: 3,762	3,600	25	Leaving Switzerland
635	18.08.2012, 23:39	Newbie 1st class	Thanked 4 Times in 4 Posts	Location: St Gallen	"    Thanks for the offer. We have a crate. I feel calmer after hearing your experience.
		"	no particular reputation at present	Join Date: Mar 2012	Groaned at 0 Times in 0 Posts	Flying my Dog to the USA when we leave	glueck	Posts: 15	977	13	Leaving Switzerland
636	28.08.2012, 11:39	Junior Member	Thanked 4 Times in 4 Posts	Location: Macclesfield	    There, fixed that for you.   	no particular reputation at present	Join Date: Jun 2011	Groaned at 0 Times in 0 Posts	Taking Gifts Back to the UK	mikeofmacc	Posts: 50	1,081	4	Leaving Switzerland
637	22.08.2012, 12:40	Junior Member	Thanked 12 Times in 6 Posts	Location: Berne	" 
			
			Also, can you clarify what you mean by half a container?        "	earned some respect	Join Date: Feb 2010	Groaned at 0 Times in 0 Posts	Removal company from CH to Sweden	Sanguine	Posts: 49	1,325	7	Leaving Switzerland
638	01.05.2012, 16:37	Junior Member	Thanked 14 Times in 8 Posts	Location: Zurich	" 
			
			gym memberships need a month notice in most cases.
		"	no particular reputation at present	Join Date: Jan 2011	Groaned at 0 Times in 0 Posts	Checklist for leaving Switzerland	ashridgeway	Posts: 33	11,936	33	Leaving Switzerland
639	28.07.2012, 09:31	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Do you plan to move any furniture back ? If yes moving by sea makes sense.
		"	no particular reputation at present	Join Date: Aug 2011	Groaned at 0 Times in 0 Posts	do it yourself or share move to Montreal	aristotel	Posts: 1	906	2	Leaving Switzerland
640	09.07.2012, 11:19	Member	Thanked 84 Times in 57 Posts	Location: Canton Zurich	"    My usual corridor is to the Midlands, I can do the Northeast, it adds a bit on to the cost as it's usually another days trip.     
Check out my website   for info and for private  messaging.
		"	made some interesting contributions	Join Date: May 2012	Groaned at 0 Times in 0 Posts	Empty van going to the UK	grey1234	Posts: 181	1,718	18	Leaving Switzerland
641	29.07.2012, 13:51	Newbie	Thanked 0 Times in 0 Posts	Location: fribourg	" 
			
			In Basel, the Anglican Church has a bazaar every year.  So does the Steiner School, but the Anglican Church is English-speaking.  They will take goods they can sell. In addition to HIOB, I hear the Blue Cross Brockenhaus i Reinach will come collect.  I too have lots to get rid of.  If anyone is looking for something in particular, contact me privately.
		"	no particular reputation at present	Join Date: Jul 2012	Groaned at 0 Times in 0 Posts	leaving ch and looking to rid of things	4kamp	Posts: 1	1,860	8	Leaving Switzerland
642	20.08.2012, 12:30	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			When you deregister, you will get a letter of confirmation from the Gemeinde. Make a copy of this letter and send it to the insurance company along with a letter saying you want to cancel your insurance (from the date of your deregistration). Ask for written confirmation. Presumably if they have an English helpline you can do the letter in English. Send it as a registered letter.
		"	no particular reputation at present	Join Date: Aug 2012	Groaned at 0 Times in 0 Posts	San San	ML2012	Posts: 8	1,096	3	Leaving Switzerland
643	20.08.2012, 13:58	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Hi all,   
sadly after 6 wonderful years I am leaving Switzerland at the end of the month. I rented a van from Sixt to move my stuff from Zürich to Rome on Thursday 30, and I will travel back with the empty van on Friday 31st (latest dropoff is on Sat 1st at 10am).    
If anyone is interested in   sharing it on the way back, please PM me!    
Please note that it is a small model (Ford Transit 280S) so not everything can be loaded on it!   
Best
		"	no particular reputation at present	Join Date: Feb 2012	Groaned at 0 Times in 0 Posts	Empty van from Rome to Zürich at the end of August!	Junkie Dolphin	Posts: 12	613	0	Leaving Switzerland
644	23.07.2012, 01:30	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Bern	" 
			
			Thank you all for the advice.   
I have moved home already and I thought I'd just update on what we did and how it went.   
We first bought the largest box we could find at BAUHAUS but it was a clothes box and though it could fit both car seats in, it felt flimsy. So we returned the box.   
Then we bought a big box (maybe 100 x 50 x 50 cm, meant for lamps and not listed on their website) from Peyer. We used the seats for the drive to the airport, with the box still flat in the car boot (so we saved on car seat rental which would have cost us CHF 130). We packed the seats into the box before returning the rental car. And then we checked in the box. Due to the large size, it had to be checked-in at a different counter. Everything got home safely.
		"	no particular reputation at present	Join Date: Jul 2012	Groaned at 0 Times in 0 Posts	where to buy big packing boxes?	mrs rabbit	Posts: 18	3,524	17	Leaving Switzerland
645	02.04.2012, 12:56	Senior Member	Thanked 410 Times in 164 Posts	Location: ex-CH-8058 Now in the Sandpit	"    surprising to hear about this. I thought it was straightforward 3 months notice to tenant and done. 2 years ???
		"	considered knowledgeable	Join Date: Feb 2006	Groaned at 5 Times in 3 Posts	Leave CH but rent out House	oldmanc	Posts: 383	3,468	22	Leaving Switzerland
646	07.08.2012, 17:45	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Basel	" 
			
			Seems to be from an energy suplier I've never heard of. 
Shouldn't the bill come from your landlord directly?   
The heating bill only goes back one heating period, newest would be earliest 2010 and you can ask for a detailed bill to see if everything is correct.    
Does it say heating costs or what does it say exactly?
		"	no particular reputation at present	Join Date: Sep 2011	Groaned at 0 Times in 0 Posts	Has anybody heard of ISTA?	Carefree	Posts: 12	684	2	Leaving Switzerland
647	07.08.2012, 12:03	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Mannedorf	" 
			
			Leaving Switzerland have the following for sale: Items approx 2 yrs old.   
Electric kettle 15chf 
Vacuum cleaner 45chf 
Fridge 1/2 freezer, 1/2 fridge - 375chf 
Sony radio,tape & CD player - 50chf 
Panasonic cordless phone - 75chf   
All items to be picked up in Mannedorf.   
If interested pls send me a PM
		"	no particular reputation at present	Join Date: Nov 2009	Groaned at 0 Times in 0 Posts	Items for sale	goowhe	Posts: 12	795	0	Leaving Switzerland
648	07.08.2012, 11:37	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Mannedorf	" 
			
			We are leaving Switzerland and have the following for sale: 
Ikea book cases 149.9cm high x 89cm wide x 37.5cm deep -125chf for both 
Small table glass & brass - 60 chf 
Large table glass & brass - 90 chf 
Gas Grill - 250 chf 
Ikea sofa - 325 chf   
If interested pls send me a PM
		"	no particular reputation at present	Join Date: Nov 2009	Groaned at 0 Times in 0 Posts	Items for sale	goowhe	Posts: 12	586	0	Leaving Switzerland
649	07.08.2012, 10:55	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Mannedorf	" 
			
			We are leaving Switzerland ( to our regrets) and have the following items for sale.   
All items are to be picked up in Mannedorf. You may have to take it apart in order to move it.   
Desk & chair - 200 chf 
Day Bed with 2 mattress. The mattress fit under one another - 450 chf 
Wood Armoire 240cm high x 302 cm wide x 60.96 cm deep - 900 chf 
Ikea Large white armoire 236cm high x 99 cm wide x 59.69 deep -150chf 
Ikea Small white armoire 236cm high x 49.5cm wide x 59.69cm deep - 75 chf 
Cabinet with 4 doors 128cm high x 139.7cm wide x 41.91deep - 250 chf   
If interested pls send me a PM
		"	no particular reputation at present	Join Date: Nov 2009	Groaned at 0 Times in 0 Posts	Items for sale	goowhe	Posts: 12	657	0	Leaving Switzerland
650	26.07.2012, 16:12	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: zurich	" 
			
			Hi All,   
Can any one describe the process of withdrawing the AHV and Pillar 1 and Pillar 2 money, it will be really helpful
		"	no particular reputation at present	Join Date: Dec 2009	Groaned at 0 Times in 0 Posts	how long  to get my AHV reimbursement?	mathmao	Posts: 13	-	-	Leaving Switzerland
651	01.08.2012, 11:14	Forum Legend	Thanked 5,199 Times in 2,354 Posts	Location: Geneva/Vaud	" 
			
			Keep them on a strict diet if you do hypothetically move them.    
There's a plant obesity epidemic in the UK. I've not experienced it, but you see signs....         I'm here all week..  "	a reputation beyond repute	Join Date: Nov 2006	Groaned at 59 Times in 55 Posts	moving with plants ?	grynch	Posts: 4,976	2,262	35	Leaving Switzerland
652	03.07.2012, 20:15	Junior Member	Thanked 11 Times in 7 Posts	Location: Zurich	" 
			
			Is the box of 29 kg that you shipped your own box or you need to buy a specific box from the post office in order to get that price? Thank you very much.
		"	considered unworthy	Join Date: Apr 2012	Groaned at 48 Times in 14 Posts	Shipping large packages to US or pay extra luggage fee?	Zuriyogini	Posts: 32	2,121	5	Leaving Switzerland
653	29.07.2012, 17:54	Newbie 1st class	Thanked 16 Times in 5 Posts	Location: Zurich	"    I've just found out the same library can also be found in Bellinzona, in case that's closer to them.   
Here are both addresses and phone numbers:   
BISI - Lugano 
via Trevano 29 
phone: 044 586 93 86 
(opening hours: mon-fri 02:00 pm - 06:00 pm)   
BISI Bellinzona 
via Magoria 10 
091 210 60 40 
(opening hours: mon-fri 10:00 am - 06:00 pm)     
If I can be of any further help, just let me know.   "	no particular reputation at present	Join Date: Apr 2010	Groaned at 0 Times in 0 Posts	Charities in Ticino? ( to give away lots of stuff )	M_D_Kaiser	Posts: 17	1,372	5	Leaving Switzerland
654	18.06.2012, 13:11	Member	Thanked 56 Times in 36 Posts	Location: Scandinavia (ex-Bern)	"    Germany and Sweden belong to a customs union (EU), how would you be able to claim back duty from Germany if your final destination is Sweden?
		"	made some interesting contributions	Join Date: Mar 2007	Groaned at 0 Times in 0 Posts	Customs when moving out from CH to EU ( Scandinavia )?	Wednesday	Posts: 158	1,422	3	Leaving Switzerland
655	29.07.2012, 11:03	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: zh	" 
			
			We have a bed+mattress we really like, and we want to ship it back to the US. The mattress is 200x150x30cm. I don't think post office can accept this demension of package. Is there anyone knows a company that can ship it? 
How much it might cost? Thanks.
		"	no particular reputation at present	Join Date: Aug 2009	Groaned at 0 Times in 0 Posts	Moving to US, ship bed and mattress	onerain	Posts: 10	752	0	Leaving Switzerland
