	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts
484	07.02.2012, 11:21	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			In future, Swiss banks may require their overseas customers to provide proof that any funds held in Swiss accounts have been taxed correctly in the client's country of tax domicile.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss banks to police clients' overseas taxation		Posts: 1,154
485	07.02.2012, 10:54	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss banking giant UBS on Tuesday posted a net profit of 4.2 billion francs ($4.57 billion) for 2011, down 44 percent on the previous year, and forecast a tough first quarter due to theeconomic crisis.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Investment arm pushes down UBS profits		Posts: 1,154
486	07.02.2012, 10:01	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss prosecutors have launched a probe into alleged remarks by Turkey's EU affairs minister denying the Armenian genocide, a crime under Swiss anti-racism laws, ATS news agency said on Monday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss probe Turkish minister over Armenia remarks		Posts: 1,154
487	06.02.2012, 16:08	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Philippine troops were scouring mangroves on remote southern islands on Monday as the search for two kidnapped Europeans intensified, security officials said.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Philippines searches swamps for kidnapped Europeans		Posts: 1,154
488	06.02.2012, 15:27	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Many Eritrean and Somalian refugees are doing what they can to destroy their fingerprints to prevent them being identified and returned to their first country of entry.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Asylum seekers sanding off fingertips: report		Posts: 1,154
489	06.02.2012, 15:15	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss private bank Julius Bär posted a 26.8-percent fall in full year profits on Monday despite healthy cash inflows from emerging markets.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Profits drop at Swiss bank Julius Bär		Posts: 1,154
490	06.02.2012, 15:01	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss cheese exports held firm in 2011 with smaller, speciality brands driving demand despite the strong franc, figures out on Monday showed.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Cheese board chuffed with rise in exports		Posts: 1,154
491	06.02.2012, 12:51	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			A former Credit Suisse client, Hugo Rey, has lost his case in the Supreme Court against the Swiss banking giant despite the late discovery of evidence that appeared to support his cause.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Credit Suisse wins case against Lehman Brothers victim		Posts: 1,154
492	06.02.2012, 09:41	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss banks came under fire in Sunday newspapers for giving in to US demands on banking secrecy.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss media blame banks for caving in to US pressure		Posts: 1,154
493	02.02.2012, 10:10	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"     
Oh?     Greedy bank executives, whoda  thunk it?   
Anyhow... $250,000 fine, for Swiss bank executives? What's that? A week's pay?
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Ex-Credit Suisse bankers guilty of mortgage fraud		Posts: 1,154
494	02.02.2012, 15:07	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Oooh. Nice alliteration you have going there!   
(Haven't read the story though, sorry!)
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Mining mammoths mull massive merger		Posts: 1,154
495	03.02.2012, 12:30	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"    No shorts or tank tops is my guess for sufficient clothing.
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Ice build-up freezes Swiss construction		Posts: 1,154
496	03.02.2012, 12:07	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss authorities said on Friday they have opened an investigation into suspected manipulation of interbank lending rates, following similar actions in other countries.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	UBS and Credit Suisse in cartel probe		Posts: 1,154
497	03.02.2012, 11:53	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss officials are hoping to crack down on hooliganism by requiring the organizers of major football and hockey matches to apply for permits.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss to crack down on hooliganism		Posts: 1,154
498	03.02.2012, 09:38	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Switzerland's trade performance was muted in 2011 as the strong Swiss  franc and gloomy global economic outlook took their toll, official  figures showed on Thursday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Strong franc slowed Swiss trade in 2011		Posts: 1,154
499	02.02.2012, 18:15	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss watch exports shrugged off the impact of a strong franc to hit a record 19.3 billion francs ($21 billion) in 2011, the Federation of the Swiss Watch Industry said on Thursday.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss watch exports hit record $21 billion		Posts: 1,154
500	02.02.2012, 14:59	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Snow and icy conditions have caused chaos on Swiss roads, with cars and trucks overturning up and down the country.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Accidents abound on icy Swiss roads		Posts: 1,154
501	02.02.2012, 10:38	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Yeah, we'll send that data back to you...real soon now!
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	France can't use stolen bank data for searches		Posts: 1,154
502	02.02.2012, 11:34	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Residents of a quiet hamlet in northern Switzerland are up in arms over the government's plans to convert a disused missile base into an asylum centre.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	'Asylum centre Schmidrüti: No thanks!'		Posts: 1,154
503	02.02.2012, 09:55	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Philippine authorities said Thursday they had failed to find two European birdwatchers, including Swiss national Lorenzo Vinciguerra, in the crucial 24 hours after their abduction and warned Islamic militants may be holding them.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Philippine search fails to find abducted Europeans		Posts: 1,154
504	31.01.2012, 13:05	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	    Was this the cover picture of said book?      	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Switzerland girds for big freeze		Posts: 1,154
505	01.02.2012, 16:37	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Two European birdwatchers and their Filipino guide were abducted on Wednesday in the remote southern Philippines where Islamic militants frequently kidnap foreigners to extort ransoms, authorities said.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss birdwatcher kidnapped in Philippines		Posts: 1,154
506	01.02.2012, 16:27	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Gary Klesch, head of the Swiss Klesch investment group, is interested in several assets of embattled oil refiner Petroplus but said he had no desire to snap up its Swiss operations.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Petroplus suitor not keen on Swiss refineries		Posts: 1,154
507	01.02.2012, 16:21	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The National Council Law Commission will consult on Thursday on whether to amend the Criminal Code to prevent people who have sexually abused children from relying on religious secrecy privileges.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Force clergy to report paedophiles: Swiss MP		Posts: 1,154
508	01.02.2012, 13:02	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			A deadly parasite that attacks the lungs and hearts of dogs is becoming increasingly prevalent in Switzerland, a Zurich researcher has discovered.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Lethal parasite killing dogs in Switzerland		Posts: 1,154
509	01.02.2012, 12:37	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss drug maker Roche posted a seven percent rise in its 2011 net profit to 9.5 billion francs ($10.3 billion) on Wednesday, despite the impact of the strong currency against the dollar and euro.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Drug giant Roche posts strong profit rise		Posts: 1,154
510	01.02.2012, 11:47	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			In the coming days, some 630,000 households across Switzerland will receive information packs about what to do in the event of a nuclear disaster.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss in nuke zones to get disaster kits		Posts: 1,154
511	30.01.2012, 14:53	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	    I agree with everything you said except the last sentence. Mark has nothing to do with this place anymore. Bless his heart. He was the founder and he wouldn't have sold it, Basta. To bring him back is out of order. Let him in peace and hopefully he doesn't see what his work became.   	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Christians slam 'mystic' supermarket campaign		Posts: 1,154
512	31.01.2012, 12:53	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The mayor of Turbenthal in northern Switzerland is anticipating widespread protests after the Federal Office for Migration announced plans to convert a disused missile base into a new asylum centre.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Opposition mounts over planned asylum centre		Posts: 1,154
513	31.01.2012, 10:57	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			After consultation with Credit Suisse and other Swiss banks, Finance Minister Eveline Widmer-Schlumpf has offered the US tax authorities millions of internal client emails in an attempt to releive the pressure from the US on Swiss banks, according to media reports.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Credit Suisse hands US millions of internal documents		Posts: 1,154
514	03.01.2012, 15:53	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			It was a prank.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss message in bottle found in Africa after 30 years		Posts: 1,154
515	30.01.2012, 12:56	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"    I can only think of facilitated citizenship for spouses of Swiss citizens.
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	New Zurich law to make naturalization harder		Posts: 1,154
516	30.01.2012, 15:11	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Several high-end apartment projects across the Zurich region are either significantly undersubscribed, or have not had enough take-up to warrant the start of construction, real estate figures show.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Buyers back away from luxury apartments		Posts: 1,154
517	30.01.2012, 10:18	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Switzerland and Germany on Saturday paved the way for an agreement on a long-standing dispute over flight noise from Zurich airport.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	German-Swiss deal on Zurich airport noise		Posts: 1,154
518	30.01.2012, 10:15	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			French aircraft maker Dassault has made a new offer to Switzerland for its Rafale fighter jets after the government decided in November to buy Sweden's Gripen planes instead, a report said on Sunday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	French jet firm makes Swiss new offer: report		Posts: 1,154
519	30.01.2012, 09:56	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			A trader accused of a $2.25 billion fraud at Swiss bank UBS is due to enter his plea in a London court on Monday.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	UBS 'rogue trader' due to enter plea		Posts: 1,154
520	27.01.2012, 17:52	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The oldest Swiss bank Wegelin & Co announced Friday the sale of its non-US activities to fellow Swiss bank Raiffeisen as Wegelin battles with US authorities investigating tax evasion.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Oldest Swiss bank sold amid US tax dispute		Posts: 1,154
521	15.12.2011, 16:13	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	    Talking about about SVP renewal; did the lovely Natalie Rickli actually win the SVP vice president vote or was there some smoke & mirrors involved?      	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Clamour for SVP renewal after cabinet failure		Posts: 1,154
522	27.01.2012, 13:33	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Switzerland and Ireland have signed an agreement to amend the double taxation agreement between the two countries.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss ink tax deal with Ireland		Posts: 1,154
523	27.01.2012, 13:31	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			On Monday, one year will have passed since the dramatic disappearance of  Alessia and Livia, two six-year-old twin girls from the canton of Vaud  whose fate still remains a mystery.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	One year on: Still no sign of missing twins		Posts: 1,154
524	27.01.2012, 11:49	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Lausanne police thwarted the brazen attempted armed robbery of a jewellery  and watch shop in the centre of the Vaud capital on Thursday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Cops foil watch heist in downtown Lausanne		Posts: 1,154
525	26.01.2012, 18:04	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss football club Neuchatel Xamax, owned by Chechen businessman Bulat Chagaev, said on Thursday it has filed for bankruptcy.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss club Xamax files for bankruptcy		Posts: 1,154
526	26.01.2012, 12:40	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			I hope they throw those noisy stone thrower in jail   "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Angry Geneva senior shoots partygoing prison guard		Posts: 1,154
527	26.01.2012, 17:06	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss-based oil refiner Petroplus on Thursday denied French allegations  of fraud after prosecutors launched an investigation into the  beleaguered firm.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Petroplus denies fraud allegations		Posts: 1,154
528	26.01.2012, 16:35	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Rafael Nadal once again proved Roger Federer's grand slam nemesis on Thursday, withstanding a withering opening from the Swiss great to reach the final of the Australian Open.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Federer felled by Nadal in Australian Open thriller		Posts: 1,154
529	26.01.2012, 16:33	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Geneva's chief prosecutor has summoned one of the canton's top  politicians to answer charges of hitting a bartender during a New Year's  Eve fight at a nightclub.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Top Geneva politician faces 'punch-up' charges		Posts: 1,154
530	26.01.2012, 09:44	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Petroplus, Europe's largest independent oil refiner said late on Wednesday its German susidiaries are to file for insolvency following its decision two days earlier to file for bankruptcy.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Petroplus: German subsidiaries file for insolvency		Posts: 1,154
531	25.01.2012, 12:31	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			A Swiss Post employee was severely injured when a regional train dragged  him for three kilometres after his arm became stuck between the sliding  doors of a carriage.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Postal worker survives nightmare train accident		Posts: 1,154
532	25.01.2012, 11:47	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Legendary rock star Mick Jagger is bowing out of a planned appearance at  the World Economic Forum in Davos over concerns he was to be used for  political purposes by Britain's Conservative party.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Jagger snubs Davos over 'political football' row		Posts: 1,154
533	25.01.2012, 11:34	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Switzerland said on Tuesday it has returned nearly 1.7 billion francs ($1.83 billion) in illicitly placed assets to countries involved in the Arab Spring regime changes.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss return $1.8 billion in seized Arab Spring assets		Posts: 1,154
534	25.01.2012, 11:23	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The Swiss National Bank, which set an exchange rate floor against the euro of 1.20 francs to curb its spike in value, expects the franc to decline in the future, a board member said on Tuesday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss central banker sees franc weakening		Posts: 1,154
535	25.01.2012, 09:48	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss pharmaceuticals giant Roche announced on Wednesday it had launched a takeover bid for Illumina, a US company that specialises in life sciences.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Roche in takeover bid for US firm Illumina		Posts: 1,154
536	25.01.2012, 09:45	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss pharmaceutical group Novartis said on Wednesday its net profit dropped seven percent in 2011 to $9.2 billion.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Novartis profits down 7 percent in 2011		Posts: 1,154
537	20.01.2012, 15:00	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"       
Yeah, those stay-at-home dads are very suspicious, aren't they? And not only that, you can't b***h about how they leave you alone with the kids either. Bummer.   
A proud product of pre-1994 South African education methinks.
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Dad tried to sell children to their own mum		Posts: 1,154
538	24.01.2012, 12:45	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			I like EF. I think it is intelligent and a ""cut above"" most other online forums. I think the conversation is pretty smart and I'm pleased with myself for being (I hope) a solid part of it.   
Then I read the journalism of the owners and it makes me feel a bit grubby and cast in the same mold as Daily Mail readers.   
Mr Local - do you really think that this level of journalism matches the demographic of (largely) expats in Switzerland? I think you badly misjudge your audience
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Gay sperm donor frozen out by lesbian mums		Posts: 1,154
539	24.01.2012, 16:52	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss trade unions presented 110,000 signatures to the Federal Chancery on Monday, petitioning for the introduction of a minimum wage.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss unions step up push for minimum wage		Posts: 1,154
540	24.01.2012, 14:44	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Stricter bank rules drawn up by the Swiss government to prevent the need  for costly bailouts do not go far enough, the Organisation for Economic  Cooperation and Development said on Tuesday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	OECD urges tough rules for Swiss banking giants		Posts: 1,154
541	24.01.2012, 11:51	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The deaths of the two dolphins at the Conny-Land amusement park last year were the result of brain injuries caused by doses of antibiotics, the Thurgauer prosecutor announced on Monday.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Drugs caused dolphins' deaths: prosecutor		Posts: 1,154
542	24.01.2012, 09:39	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Inevitable really considering the business model and the huge debt they hold (1.75 billion $). Petroplus announced losses of $750 mm for nine months of '11 and there is little to be hopeful about as refining margins remain desperately low.     
They have 5 European refineries that will need to find new operators or close:   
Ingolstad: I think can operate profitably and should find a future.   
Coryton; probably can too 
Cressier: may be saved by its location and the Swiss gasoline needs 
Antwerp and Petit Couronne are hopeless and unlikely to survive.       "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Petroplus to file for insolvency		Posts: 1,154
543	20.01.2012, 09:44	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			That title is possibly the best I have ever read. Only The Sun newspaper would dare....
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Federer's wonder lob downs Karlovic		Posts: 1,154
544	23.01.2012, 15:02	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			A storm nicknamed 'Gisela' gave rise to  gale force winds of up to 145 km/hour on the Pilatus and Säntis mountains on Sunday night.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Storm Gisela sweeps over Switzerland		Posts: 1,154
545	19.01.2012, 17:37	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"    I should quickly edit that in case I have left the wrong impression: it's 2 mornings a week, but the monthly bill is approx 1500 CHF.
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Switzerland to get 100 low-cost kindergartens		Posts: 1,154
546	23.01.2012, 13:11	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The Islamic Central Council of Switzerland (ICCS) has announced plans to set up an internet TV channel, while it is also in talks with various companies to provide its members with a Swiss-Muslim discount card.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Radical Muslim group to launch TV station		Posts: 1,154
547	23.01.2012, 12:08	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Top Swiss energy company Axpo Group has reported a significant decline in profits in the last financial year, resulting in a dramatic need to restructure.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Axpo to axe 140 staff amid profits slump		Posts: 1,154
548	23.01.2012, 10:07	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Economic and political elites meeting this week at the Swiss resort of Davos will be asked to urgently find ways to reform a capitalist system that has been described as ""outdated and crumbling.""            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Davos elites want reform of 'outdated' capitalism		Posts: 1,154
549	20.01.2012, 13:04	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	    I thought The Local consisted of Swedes, no? With a sense of geography like that, maybe they're American...      Hold your horses people, I'm American too, just playing on the stereotype  	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss canton relaxes holiday boogie ban		Posts: 1,154
550	20.01.2012, 11:39	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Swiss-based oil refiner Petroplus, nearly driven to bankruptcy after banks froze its credit lines, said on Friday it would sell its Petit Couronne refinery in north-western France.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss firm Petroplus to sell French refinery		Posts: 1,154
551	20.01.2012, 11:08	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Timekeepers meeting in Geneva failed to agree on Thursday on a proposal  to abolish a 40-year-old practice of adding the occasional second to  world time.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Clcokwatchers need more time to decide on leap second		Posts: 1,154
552	19.01.2012, 15:33	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Just this once you were beaten   "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss veteran Cuche to retire at season's end		Posts: 1,154
553	19.01.2012, 12:07	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"     
Interesting...   "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss housing market in 'dangerous trend': UBS		Posts: 1,154
554	19.01.2012, 10:57	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			yeah that's what Mubarak thought.   
and Qaddafi.
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Pakistan PM on Swiss probe: 'I'm immune'		Posts: 1,154
555	19.01.2012, 12:17	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Hamas chief Khaled Meshaal met the Swiss Middle East envoy in Cairo late on Wednesday as part of efforts to normalise relations with European governments, sources in the Islamist movement told AFP.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Hamas chief meets Swiss envoy in Cairo		Posts: 1,154
556	18.01.2012, 18:47	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Switzerland is considering new legislation to ease banking secrecy in a bid to fight money laundering, the police and justice department said on Wednesday.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Switzerland wants to ease banking secrecy		Posts: 1,154
557	18.01.2012, 18:29	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The founder and organiser of the World Economic Forum, the annual gathering in Davos of the world's political and business elite, said Wednesday that capitalism needs a complete overhaul.            "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Davos supremo wants new model for capitalism		Posts: 1,154
558	18.01.2012, 17:55	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The trial has begun in Lausanne of a man who stabbed his wife 35 times and slit her throat, just moments after she had called the police to report a suspected case of domestic violence next door.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Woman murdered as police listened on phone		Posts: 1,154
559	18.01.2012, 14:36	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			The Swiss Football League (SFL) announced on Wednesday it has revoked the playing licence of beleaguered club Neuchatel Xamax, excluding the side from SFL matches.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Swiss league kicks out Xamax		Posts: 1,154
560	18.01.2012, 09:47	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			An anonymous animal lover mailed 50,000 francs ($53,000) in cash to an animal protection agency to help finance a new visitors' centre, the group said on Tuesday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Donor mails $53,000 in cash to Swiss animal agency		Posts: 1,154
561	18.01.2012, 09:47	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			An anonymous animal lover mailed 50,000 francs ($53,000) in cash to an animal protection agency to help finance a new visitors' centre, the group said on Tuesday.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Donor mails $53,000 in cash to Swiss animal agency		Posts: 1,154
562	18.01.2012, 09:33	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Hong Kong police said on Wednesday they were investigating the theft of a $1.6-million gem-encrusted ring reportedly left in a hotel washroom by co-president of Swiss jewellers Chopard.        "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Hong Kong police seek stolen $1.6 million ring		Posts: 1,154
563	16.01.2012, 12:36	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	"    Blackburn has always been and will always be a sh*t-hole with or without Muslims.   
cheers 
SC
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Radical Muslims plan biggest Swiss mosque		Posts: 1,154
564	17.01.2012, 16:51	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			Looks like a radical snow mosque to me ....  "	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Occupy protestors set up igloo camp		Posts: 1,154
565	25.10.2011, 11:55	Forum Veteran	Thanked 77 Times in 52 Posts	Location: Zurich	" 
			
			From what I know of people who work there, there aren't enough people employed already. Many people are covering 2 or 3 different jobs. (As reflected by the high earnings per employee ratio). Surely at some point productivity is going to suffer.
		"	h	Join Date: Mar 2011	Groaned at 107 Times in 52 Posts	Novartis announces 2,000 job losses		Posts: 1,154
