	date	exp	groaned	location	post	reputation	since	thanked	thread	user	user_posts	views	replies	topic
574	04.01.2015, 08:51	Newbie 1st class	Thanked 12 Times in 11 Posts	Location: Saffron walden UK	" 
			
			Here is a resource I found from another expat for tutoring, below some other ideas for meeting a dyslexic child's needs in school:   
Know-now.ch   
This company matches tutors and families, costs about 60 CHF a lesson (hour?) if they come to you, 47CHf if you go the their offices. Matches University or gap year students. You can try to pick a person and you get one chance with a person matched. Can't say how well it works yet but the Mom who has used it found a good tutor for her slightly dyslexic daughter. I've have had no luck with the teacher training school, and the one person that worked really well with my son got too busy so we are still trying to find support.   
Other Schools in Zürich:   
There are also a lot of Montessori schools which can be great for dyslexics. They don't always want to take kids with learning issues though. And my son probably has something (as well? or instead of ?) called auditory processing disorder and I'm not sure the classes are quiet enough for him. Plus they are pricey but if it's only one child there is always a way.   
Steiner schools are also more tailored to individuals' talents I'm told and they have a sliding scale in one case... but is Steiner's whole philosophy followed? Sounds a bit flakey in certain instances....Anyone familiar with the Steiner school, philosophy...   
A friend of a friend said a child she knew got good support in a semi-private church-run school...there are so many private schools in Zürich I don't really know how to narrow the list...   
The public school is really providing quite a lot of support through the German as second language class and now once a week auditory therapy. And there are procedures to try to get more help if it's not enough.    
ELSEWHERE SWITZERLAND   
There is a school solely for anglophone kids near Geneva that takes them for part of the day and then they are back at their private anglophone schools after that. It's called Oak Hill School. They claim they are the only school in Europe specifically for kids with these problems. Surely they mean the only Anglophone school. But there are lots in UK. Is UK not part of Europe?
		"	no particular reputation at present	Join Date: Jul 2012	Groaned at 0 Times in 0 Posts	Zürich: Finding a German Reading Tutor for 8 year old with Disability	"""bengal gal"	Posts: 28	1,431	12	Education
575	20.01.2015, 14:50	Newbie	Thanked 0 Times in 0 Posts	Location: geneva	" 
			
			Hello,    
I am looking for some people who are currently or who did the master of biostatistics. I especially would like to know more about the content of the lessons. Are they applied or very theorical.    
Thanks
		"	no particular reputation at present	Join Date: Feb 2014	Groaned at 0 Times in 0 Posts	Uzh master of biostatistics	"""dafs324"	Posts: 1	698	0	Education
576	null	null	null	null	" 
			
			This is really great! Thank you for your links, this is exactly what I was looking for!    
Does anyone have experience with Cycle d'orientation schools? In Germany the children have a primary school = 4 years + a lycée/gymnase = 8 years which means that my son is already visiting a gymnase (7 grade).   
Will a cycle d'orientation be academically a step down for him, or are they at an equal level? What I mean is: I understand that a gymnase is only starting with the grade 10 in Geneva, but how is the quality of a cycle d'orientation school - can it be compared to a German or French gymnase at that level (since you do earlier to gymanse's in those countries)?
		"	null	null	null	Public schooling in Geneva	guest	null	2,271	23	Education
577	03.08.2014, 17:30	Junior Member	Thanked 7 Times in 5 Posts	Location: ZURICH	" 
			
			Any idea of any good courses in or around Kreuzlingen for learning German...
		"	no particular reputation at present	Join Date: Jul 2014	Groaned at 2 Times in 1 Post	Learn German in cheap rates	"""swagata.manna"	Posts: 46	1,988	9	Education
578	06.01.2015, 10:39	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Zurich	" 
			
			Hi both,    
We are moving to Feldmeilen in March (from Vaud) with a 4 year old and a 2 year old, who will both be exposed to Swiss German for the first time.   
Is it required to notify the canton / commune in advance of your arrival so that they can ensure a kindergarten place is available?   
Aneta
		"	no particular reputation at present	Join Date: Jul 2006	Groaned at 0 Times in 0 Posts	Kindergarten and Hort in Meilen	"""racquelle"	Posts: 20	1,482	3	Education
579	11.05.2009, 16:43	Junior Member	Thanked 44 Times in 26 Posts	Location: Basel	"    Why pay 10k+ per year for a private school when the public schools are equally good when you're planning on staying here anyway? If you're smart enough (or if you have enough cash) to go to an Ivy League university, it won't matter if you have a Swiss Matura or if you went to an international school.   
Peter
		"	earned some respect	Join Date: May 2007	Groaned at 0 Times in 0 Posts	Swiss Local Schools vs American(!) Public Schools	"""Sleepless"	Posts: 67	12,141	29	Education
580	04.01.2015, 05:33	Newbie	Thanked 0 Times in 0 Posts	Location: India	" 
			
			I don't think that you can get enrolled automatically at EPFL, unless they changed something recently. So far you always had to apply to the doctoral school that you're interested in and even if the professor has agreed to hire you, the school may not accept you (unlikely, but it may happen).
		"	no particular reputation at present	Join Date: Jan 2015	Groaned at 0 Times in 0 Posts	EPFL PhD Chances	"""NarendraB"	Posts: 1	1,981	5	Education
581	07.08.2013, 15:36	Newbie	Thanked 0 Times in 0 Posts	Location: Basel	" 
			
			I think it depends on how old your children are. The plus points for us were that  they did UK exams, the staff were helpful and the Principal was great.   
BUT the resources were not up to scratch in our opinion for  A' level Students.  I think it felt as if the down the line it would be a real alternative but for us with a 16 year old it was not really a good match at present.   
My advice is go and visit get a feel for it and your decision will be sooo much easier. Good luck
		"	no particular reputation at present	Join Date: Aug 2013	Groaned at 0 Times in 0 Posts	Academia International School Basel	"""carras45"	Posts: 1	5,468	6	Education
582	05.06.2014, 21:04	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Hi Maddy30   
Did you eventually find something?   
We are moving to Glattpark in March with our 2.5 year old who currently attends full-time nursery.   
Thanks!
		"	no particular reputation at present	Join Date: Apr 2014	Groaned at 0 Times in 0 Posts	Spielgruppe in/around Opfikon	"""Maddy30"	Posts: 13	841	1	Education
583	12.06.2012, 12:44	Newbie 1st class	Thanked 10 Times in 4 Posts	Location: Zürich	"    That's crap. I assess every year students taking the entrance exam to gymnasium. Furthermore, the Swiss teachers have no problem telling a rich arrogant parent that the child doesn't go to gymnasium because of grades, making it a far more academicly fair system than any private one. I belong to the people who send Swiss students to university (and quite a fw Germans too, but that's another story), and take my professional word: you have obviously no idea.    
I am usually far nicer, but you realy pushed it too far in only a few messages. Late reaction, I know, but I am truely furious      
For the Tuborg/susan question, I would say that the international system is not made for apprenticeship in the first place. Of course it doesn't match! The Finnish system either, by the way, even with all the gold medals it got. Education is vertical, it means that one step leads to other logical steps. Not all steps aside are possible or natural. It is a design issue, not level or quality one.
		"	no particular reputation at present	Join Date: Nov 2006	Groaned at 0 Times in 0 Posts	Zurich International School (ZIS)	"""Mar"	Posts: 12	11,954	36	Education
584	15.01.2015, 16:26	Member	Thanked 57 Times in 40 Posts	Location: Zurich	" 
			
			Hi, If you are wondering about kindergarten then you do not need to look or apply for one as soon as your child is of kindergarten age (4 or 5 years depending on the date of birth and the cantons rules) you will receive an application form directly from the stadt office.    
You may also find some really helpful posts from the link below.      "	earned some respect	Join Date: Nov 2009	Groaned at 2 Times in 2 Posts	kindergarten / Krippe	"""HappyCreature"	Posts: 212	969	3	Education
585	15.01.2015, 14:45	Newbie	Thanked 0 Times in 0 Posts	Location: Rueschlikon, Zurich	" 
			
			Good evening,   
I haven't been very active at this forum , althought prior to moving here this has been my eceryday reading. Thank you from the bottom of my heart for it.  
Since moving here in Switzerland, had to face too many challenges and I need your help with one of the most important ones. The Gemeinde- run krippe in Ruschlikon has a two year waiting list so I was suggested the kinderkrippe Nidelbad as an alternative. Any feedback/ opinions about it.   
As always your views will be highly appreciated.
		"	no particular reputation at present	Join Date: Mar 2014	Groaned at 0 Times in 0 Posts	Kinderkrippe Nidelbad	"""Nathia"	Posts: 3	564	0	Education
586	13.01.2015, 11:33	Newbie 1st class	Thanked 1 Time in 1 Post	Location: Scotland	" 
			
			Hi Glasgow1,   
Welcome!  
I was in Switzerland with my family when I was 9. I didn't speak French at all and I was in a ""classe d'accueil"" in the beginning (I had extra hours of French class but I follow the normal class for math, and other fun classes). After (almost) a year the teacher saw my progress and I was soon integrated in a normal class with the local kids.    
I think kids at that age learn language super fast so there is nothing to be worried about. Back then I was so motivated to learn French cuz I couldn't even play with my classmates during ours breaks haha  !    
I don't get the streaming issue though, I'm doing a PhD in Engineering now...   
Good luck!
		"	no particular reputation at present	Join Date: Jan 2015	Groaned at 0 Times in 0 Posts	School Advice - Nyon Area	"""Glasgow1"	Posts: 18	993	7	Education
587	13.01.2015, 14:40	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Does anyone know if there are any Event/Project Management courses in Zurich through English preferably evening classes?   
Thanks for any help!
		"	no particular reputation at present	Join Date: May 2014	Groaned at 0 Times in 0 Posts	Event/Project Management courses	"""Lolly88"	Posts: 11	751	0	Education
588	02.12.2014, 07:30	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Hi Zeenat, 
Your 3 yr old will probably go to the ZIS Kilchberg campus and the 6 yr old to the Waedenswil campus, a good 20 mins driving distance from each other. Living in Zug is not going to help. Like someone else suggested, better to stay in any area between Kilchberg and Waedenswil. Horgen/Thalwil have good train connections. The school has a bus service. Your husband can do the commute rather than the kids.  
This being Switzerland, it is generally quite safe and there are no compounds or gated communities as such. There are loads of expats scattered all over and the school will also do a great job of putting you in touch with people from your community if you want so that you and the kids settle down faster. I am a ZIS mum with a 6 yo son so if u need any other info feel free to get in touch. 
All the best with your move.
		"	no particular reputation at present	Join Date: Apr 2014	Groaned at 0 Times in 0 Posts	Zis - zurich internation school wadenswil	"""Zeenat"	Posts: 4	1,999	6	Education
589	09.12.2014, 15:03	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Thanks for posting this, I've been wondering if such classes existed and was always told to stick to High German, haha.
		"	no particular reputation at present	Join Date: Dec 2014	Groaned at 0 Times in 0 Posts	Swiss German classes in Zurich	"""engegirl"	Posts: 3	1,587	5	Education
590	12.01.2015, 11:48	Newbie	Thanked 0 Times in 0 Posts	Location: Basel & Zurich	" 
			
			I would like to become a primary school teacher and therefore I have to study primary education at a School of Education in Switzerland. I am considering the following Schools:             Is there anybody who has been to one of these schools or is currently studying primary education? It would be great if you could share your experiences.   
Thank you for your answers in advance 
Jurg
		"	no particular reputation at present	Join Date: Jan 2015	Groaned at 0 Times in 0 Posts	"Where to study ""Primary Education"""	"""migros8"	Posts: 1	650	0	Education
591	10.01.2015, 15:47	Newbie	Thanked 0 Times in 0 Posts	Location: Zürich	" 
			
			Brilliant idea- and hope you find other parents and kids to share.   
Love it when parents try to find solutions to help each other - here, there or anywhere. Bravo  "	no particular reputation at present	Join Date: Dec 2012	Groaned at 0 Times in 0 Posts	Childcare exchange	"""janecheng"	Posts: 2	808	1	Education
592	13.07.2014, 20:25	Newbie	Thanked 0 Times in 0 Posts	Location: Brazil	" 
			
			Thank you all for the help! It was very kind.   
I figure out a good plan, but still i am going anyway. I will marry her in July'15 then move to Switzerland after resolving a few things in Brazil.   
As every move it is a bet, but i will do it.   
Thanks,   
Djean Axt
		"	no particular reputation at present	Join Date: Jan 2014	Groaned at 0 Times in 0 Posts	Bachelor Degree on IT - is it a must?	"""djeanaxt"	Posts: 5	1,989	10	Education
593	08.01.2015, 18:23	Newbie	Thanked 0 Times in 0 Posts	Location: U.S.	" 
			
			Thanks for the response. We were primarily interested in language immersion and started looking at summer camps. We've traveled in Switzerland a few times and thought it would be an excellent spot for summer programs. Once I started researching the camps, I realized that many of them are run by the boarding schools.      
Spending a year or two in a boarding school would fit with our family situation and would allow for even greater language learning for our daughter, in addition to all the other benefits of cultural exchange.      
We'd like to find a smallish school with strong academics and moral support (she's currently in a classical Catholic school). Italian is the language she is most interested in but, with the exception of TASIS, there doesn't appear to be a boarding school in Ticino. (In fact, finding Italian language immersion camps in Italy isn't that easy, that's why I have a question about the Alpadia camp in Ascona in the languages thread.) She's also interested in learning German or French (currently taking Latin).     
We think that if we can find a school that looks like a good fit, attending the summer camp would be an excellent way of checking.     
Kind of a long response---thank you for any insights or advice.
		"	no particular reputation at present	Join Date: Jan 2015	Groaned at 0 Times in 0 Posts	Institut Monte Rosa	"""ABF2015"	Posts: 7	1,055	2	Education
594	09.01.2015, 14:01	Newbie	Thanked 0 Times in 0 Posts	Location: ZH	" 
			
			good luck with the move... 
sent you a PM   "	no particular reputation at present	Join Date: Dec 2014	Groaned at 0 Times in 0 Posts	English Playgroups and Preschools in Volketswil area	"""CHDonna"	Posts: 3	578	1	Education
595	08.01.2015, 18:14	Newbie	Thanked 0 Times in 0 Posts	Location: Germany	" 
			
			Hi,  
I was wondering if any of you with kids at SIS or Academia in Basel could comment on the range of subjects they offer for iGCSE (or in the case of Academia as part of the Basel Stadt curriculum for Pre-college)? For example do they have a range of optional subjects as in the UK, eg Computer Science, Design & Technology, Food Science?  
Thanks in advance
		"	no particular reputation at present	Join Date: Apr 2013	Groaned at 0 Times in 0 Posts	Curriculum in Basel - SIS, Academia - what subjects offered?	"""lucy_w"	Posts: 5	826	0	Education
596	08.01.2015, 09:23	Newbie 1st class	Thanked 9 Times in 7 Posts	Location: Fribourg	" 
			
			7.50chf per hour is in fact half of what i pay 15chf and would make a big difference! I earn minimum wage so i lose  more than a third of my salary in childcare. If i could negotiate say 9chf it would be more reasonable but like you say why rock the boat!   "	no particular reputation at present	Join Date: Feb 2014	Groaned at 0 Times in 0 Posts	Childminding costs - Fribourg	"""Minnxx"	Posts: 27	982	7	Education
597	10.10.2014, 11:29	Newbie 1st class	Thanked 11 Times in 3 Posts	Location: Geneva	" 
			
			Migros is definitely the cheapest option. Ifage is expensive yes. CEFCO is good/expensive too.  
I did Ifage. You can contact me by PM.
		"	no particular reputation at present	Join Date: Apr 2013	Groaned at 0 Times in 0 Posts	Ecole Migros + Accounting courses	"""Oukka"	Posts: 26	1,197	1	Education
598	15.12.2014, 15:22	Junior Member	Thanked 12 Times in 7 Posts	Location: Hergiswil NW	" 
			
			This is a very interesting question.    
I have to say that this quote ""She would the art of excellent communication skills, how to be an extrovert, to be creative, the ability to laugh, sing and dance and play, be spontaneous and have fun. Plus, she would learn Swiss German"" could not be more far removed from the Swiss primary that I spent a day observing; though going to see another one this week where a friend teaches.     
It is however pretty much a description of my ideal school (with exception for the over-emphasis on so-called 'extroversion'; does anyone know one that exists like this?!    
As far as the UK goes, it is hard to generalise also, since it depends where you live, private versus state, etc. That said, my godchildren, all are regular state school primaries, frankly seem to be doing a LOT more creative stuff than kids in the local school I have seen here.    
That said, Michael Gove's successor seems determined to continue his drive to eliminate arts in schools, with dance now out of the curriculum and more and more anti-arts emphasis, so who knows (  - the most articulate description of why we should value subjects equally and not educate children out of their heads that I know).   
When I posted the other day requesting comments on Swiss primaries, one person responded that they had not witnessed much use of punishment or shame in their school, but I certainly witnessed the teacher I observing talking about giving children lines, and heard of another class in the same school where lemons are given to children that are 'naughty'. The not-so-modern concept of fostering children's receptivity and creativity through fostering connection and relationship does not seem to have arrived here yet.   
The main thing so far I can see to recommend Swiss primaries, apart from the extortionate fees charged by private schools in Switzerland, is their local aspect and the fact that the hours are much less, leaving perhaps much more time for kids to either have free, unstructured time (if they are not educated out of knowing what to do with free, unstructured time though an emphasis on rote learning, that is); or to explore their own interests and importantly to have more connection with family too.
		"	no particular reputation at present	Join Date: Mar 2014	Groaned at 0 Times in 0 Posts	Pro's vs Con's of sending my daughter to a Swiss school compared with UK schools	"""Ladybird85"	Posts: 34	2,039	19	Education
599	08.12.2014, 11:46	Junior Member	Thanked 15 Times in 12 Posts	Location: Carouge, Switzerland	"    Is this for a research study of some type? In which case, couldn't you approach one of the local international schools and ask them? Or SGIS ought to be able to help as Tuborg said.
		"	become a little unpopular	Join Date: May 2008	Groaned at 12 Times in 5 Posts	International School Students	"""nickg_44"	Posts: 52	1,206	2	Education
600	29.07.2013, 19:37	Newbie	Thanked 1 Time in 1 Post	Location: Ireland	" 
			
			Thank you for the information and links, that looks really good I'm going to look into that!
		"	no particular reputation at present	Join Date: Jul 2013	Groaned at 0 Times in 0 Posts	Psychology PhD	"""Shauna13"	Posts: 9	2,174	10	Education
601	06.01.2015, 11:29	Junior Member	Thanked 8 Times in 5 Posts	Location: zurich	" 
			
			So i have found this forum very helpful so I am back again to hear if any one has any suggestion about a good child care (kinderkrippe) around Dietikon.  I am planning to send my baby boy who is now  7 month old to the child care in the next few months.   
Any suggestions will be greatly appreciated.
		"	become a little unpopular	Join Date: Oct 2013	Groaned at 0 Times in 0 Posts	Child Care around Dietikon?	"""Tigist"	Posts: 30	575	0	Education
602	03.01.2015, 17:00	Newbie	Thanked 0 Times in 0 Posts	Location: Basel	" 
			
			We had NickatBaselJnr at Kinderkrippe Susanna as soon as he was on solid food - from about 6 months old in 2007 until he was just 3 - after which we moved to Zurich. It started life as Kinderkrippe Eva - they were in a former Ethiopian restaurant on Shönaustrasse and they later moved to Erlentor site. At the time they were slowly expanding it to be multilingual etc but it was primarily German.    
The two women in charge were from former East Germany so spoke High German with the children - most of the helpers were local Basel girls so Swiss German being spoken. We were quite happy with this arrangement as we are Dutch / English speaking at home and it meant he acquired Swiss German from an early age. I notice from the website that it is pretty much the same people running it as when our son was attending - we were quite satisfied with the care he received.   
If you are planning to remain in CH longterm I would recommend aiming at the Swiss public system - our son started ""Chindsgi"" (the first stage of compulsory Swiss education) in 2012 and he is now 7 years old and in first year primary. So far we have been satisfied with the quality of the Swiss public system, plus it gave us a chance to get to know some Swiss parents and to integrate into society a little more. As he is not from a German speaking household, at Kindergarten they had a woman coming in to give such kids a little extra coaching with their German. Since he has been to primary school, he hasn't needed any additional help with German.   
For his English and Dutch, we pay privately for him to attend 1hr a week at a literacy hour for English native speakers held at the AWC in Zürich and he also goes with my wife to a class for native Dutch speakers for a few hours on Wednesdays. There they follow a potted version of the Dutch primary school curriculum. We just wanted to make sure he develops a good command of english and Dutch - particularly written - so if in later life he decides to attend university etc in NL or UK, hopefully language will be less of a barrier for him.    
The advantage of the English and Dutch classes is he is already reading and writing quite well in English and Dutch - as well as German. The Swiss children in his primary school are only just starting to learn their letters - but they will catch up over the next year.   
I assume you and your husband will raise your child bilingual - i.e. make sure you speak always English to him or her and your husband always German / Swiss German - from the moment the child is born - and stick to that strictly. Also insist when the child is old enough to speak that you are addressed in English and your husband in German. This will benefit the child no end in the longrun.   
Cheers, 
Nick      "	no particular reputation at present	Join Date: Jan 2015	Groaned at 0 Times in 0 Posts	Bilingual nursery/kindergartens in BS? Susanna's International Kindergarden in Basel?	"""youndmich"	Posts: 2	1,804	2	Education
603	30.12.2014, 17:08	Forum Veteran	Thanked 1,845 Times in 898 Posts	Location: Aargau	" 
			
			The Swiss apprenticeships are always linked closely to the canton ministry of education. How do you propose that English speaking US companies will work together with experts in Swiss education?
		"	a reputation beyond repute	Join Date: Dec 2012	Groaned at 12 Times in 11 Posts	Apprenticeships - American Companies in Switzerland	"""Mullhollander"	Posts: 1,589	1,813	2	Education
604	15.12.2014, 13:11	Newbie	Thanked 0 Times in 0 Posts	Location: Bruxelles	" 
			
			Thanks a lot, that's reassuring! 
Can you please give me the links to these language schools?
		"	no particular reputation at present	Join Date: Dec 2014	Groaned at 0 Times in 0 Posts	afterschool activities for kids	"""samoshka"	Posts: 6	1,107	3	Education
605	10.12.2014, 16:16	Newbie 1st class	Thanked 2 Times in 2 Posts	Location: Zurich	" 
			
			Uster isn't too far from Zurich and I would highly recommend the Learning Tree Cooperative school which is a part of the WAC. They offer English classes and even a Spielgruppe so your daughter can learn German and English gradually. Best of luck.
		"	no particular reputation at present	Join Date: Sep 2013	Groaned at 0 Times in 0 Posts	Seeking a friendly nursery near Zurich	"""mrspotter"	Posts: 13	1,008	4	Education
606	30.12.2014, 00:20	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Hi,  
My Son is born on 23-11-2011. 
I think he is eligible for pre-Kindergarten.    
I would like to know english teaching schools in and around kloten,Zurich.   
He is first time goer to school, So i am looking for half days preferrably and would like to know if admission is possible this month.    
Appreciate if you can share details   
Thanks, 
Krishna
		"	no particular reputation at present	Join Date: Dec 2014	Groaned at 0 Times in 0 Posts	Pre-Kindergarten English Teaching schools in kloten,Zurich	"""KrishnaNandi"	Posts: 1	782	0	Education
607	27.03.2014, 09:29	Senior Member	Thanked 1,138 Times in 283 Posts	Location: ZG	" 
			
			Do you have any friends who are local, as in been living there for a long time, or born and bred there- with whom you could discuss this and ask for their support. It could help- as you may be perceived by some as a foreigner who does not understand how things are done here, blablabla. Maybe that person could walk with you and daughter one day, and give said child what for in Swiss German, as a local... and tell him s/he will talk to his mother, family and teacher if he keeps this on.
		"	a reputation beyond repute	Join Date: Nov 2011	Groaned at 4 Times in 3 Posts	A bit of a bully rant...	"""M_McPoyle"	Posts: 343	4,950	42	Education
608	27.12.2014, 19:30	Newbie	Thanked 0 Times in 0 Posts	Location: baden	" 
			
			Yes. It's sound great,  depend of my husband work, but it could be good idea. I think maybe the probleme here is we don't speak german... And it takes a very lo g time to do it. The rest is good.
		"	no particular reputation at present	Join Date: May 2013	Groaned at 0 Times in 0 Posts	Swiss school class for a 8 years old kid coming from UK	"""Ana Lia"	Posts: 7	2,490	8	Education
609	17.12.2014, 10:10	Newbie	Thanked 0 Times in 0 Posts	Location: ZH	" 
			
			I know of a few moms in Mannedorf that drive to the WAC Womens Activity Club in Uster. There is also the Learning Tree Cooperative attached with an excellent pre-school attached. Good luck!
		"	no particular reputation at present	Join Date: Dec 2014	Groaned at 0 Times in 0 Posts	English Playgroups with mums and children	"""CHDonna"	Posts: 3	837	1	Education
610	02.12.2013, 15:15	Newbie	Thanked 0 Times in 0 Posts	Location: Berlin	" 
			
			I think these are great questions. It'd be nice if someone posted answers appropriate for everyone in this thread   "	no particular reputation at present	Join Date: Dec 2013	Groaned at 0 Times in 0 Posts	Details about UZH 'Master in informatics: Software systems'	"""llba.."	Posts: 1	1,633	3	Education
611	11.12.2014, 14:47	Newbie	Thanked 0 Times in 0 Posts	Location: USA	" 
			
			Hi,    
I am interested about the same information, all I could dig is this statistic from the Zurich statistics office that say the promovability to Sekundar Schule in the Zurich Uto school area is 20%, which is not bad but not great compare to the star Kilchberg or Russchlikon or Zurichberg :    
I'd be interested in other opinions, too!  
Cheers!
		"	no particular reputation at present	Join Date: Dec 2014	Groaned at 0 Times in 0 Posts	Leimbach primary school	"""jay201"	Posts: 1	1,027	1	Education
612	23.04.2014, 23:35	Newbie	Thanked 0 Times in 0 Posts	Location: brussels	" 
			
			2.1 degree in chemical engineering is probably a minimum requirement for EPFL. To get into any Master program in EPFL, you need a good/excellent academic record. I heard that EPFL's master admission is first screened by secretaries so your grades is what they see first.    
The employees in the admission center won't answer questions such as ""What are my chances to get in?"" since they are normally not allowed to answer those kind of questions.    
Good luck!
		"	no particular reputation at present	Join Date: Apr 2014	Groaned at 0 Times in 0 Posts	Applying to École polytechnique fédérale de Lausanne (EPFL)	"""jacobs1967"	Posts: 2	2,143	3	Education
613	24.01.2013, 11:12	Forum Veteran	Thanked 783 Times in 347 Posts	Location: ZH	" 
			
			And be aware that the age profiles for Swiss grades are often quite different to UK/US/Australia etc, and so a child may do an additional year of schooling on entry, so that they are not significantly younger than the rest of the children - doing an extra Kindergarten or first Primary school year is often the least stressful way to do this... my children all did/are doing an extra year - because they entered school younger than the 'swiss' age profiles - my eldest did 2x grade 4, the middle child 2x grade 1 and the youngest an extra 'kindergarten' year.
		"	a reputation beyond repute	Join Date: Jun 2008	Groaned at 14 Times in 10 Posts	Integration class	"""mojado"	Posts: 803	1,723	5	Education
614	21.12.2014, 15:41	Newbie	Thanked 0 Times in 0 Posts	Location: E.U.	"    Not very far from the truth       I'm not one to hide behind the bush, but I wasn't sure if that would be the best choice as far as the prof is concerned.   
Thank you all for your replies !
		"	no particular reputation at present	Join Date: Apr 2014	Groaned at 0 Times in 0 Posts	low undergrad GPA + 2 master degrees =  Phd?	"""giordanobruno"	Posts: 3	2,217	9	Education
615	04.12.2014, 16:19	Newbie 1st class	Thanked 4 Times in 4 Posts	Location: Stäfa	" 
			
			Hi, I don't know whether this is of use, but most primary schools offer an integration class where children who have newly arrived in Switzerland can learn German as a second language. These are free,
		"	no particular reputation at present	Join Date: Apr 2012	Groaned at 0 Times in 0 Posts	Deutsch als Fremdsprache [German as a foreign language] for Children	"""Aiamis"	Posts: 17	1,211	2	Education
616	01.12.2014, 07:13	Newbie 1st class	Thanked 0 Times in 0 Posts	Location: zurich	" 
			
			Hi Robin,  
university has always been free in Germany. The only cost you incur is a twice yearly payment when you register for the new semester, but this is in the hundreds rather than the thousands of pounds....
		"	no particular reputation at present	Join Date: Mar 2014	Groaned at 0 Times in 0 Posts	Applying to school in Germany	"""robinjovan"	Posts: 17	910	2	Education
617	15.12.2014, 16:44	Newbie	Thanked 0 Times in 0 Posts	Location: Zug	" 
			
			It has worked thank you, but there is still some equipment I need that they dont sell, so I was hoping to have a good hunt round for things    
Sorry if I have come across ungrateful , I don't mean to sound that way, I just need to know I have options.    
I really do appreciate your help.
		"	no particular reputation at present	Join Date: Dec 2014	Groaned at 0 Times in 0 Posts	Children with Learning disabilities	"""EllaD"	Posts: 8	2,327	35	Education
618	14.12.2014, 06:52	Newbie	Thanked 0 Times in 0 Posts	Location: USA	" 
			
			I agree with abi_bouw, with the additional note:  most daycare workers (day care facility is Kinderkrippe in German, Creche in French) speak at least minimal English, so the transition will be easier with an English-speaking child than, say, a Spanish or Russian speaker.   
From our experience with children in the Krippe, two can be a difficult time for children to learn, so do consider starting slowly (perhaps with half-days, if that's possible for your family) and expect some behavioral problems that will linger for around six months-things like biting or potty-training regression.   
Also, do make an effort to learn the local language as well, to help your child learn the new vocabulary.  Before you know it, your child will be your translator as well!    
Finally, be prepared for the price of day care, which is quite high-at least 2400 CHF and up to 3200 CHF per month for a full time spot is the going rate in Zürich (unsubsidized).
		"	no particular reputation at present	Join Date: Dec 2014	Groaned at 0 Times in 0 Posts	Kindergarden in Switzerland	"""zhekado"	Posts: 1	1,248	5	Education
619	12.12.2014, 09:03	Newbie	Thanked 0 Times in 0 Posts	Location: Basel	    	no particular reputation at present	Join Date: Dec 2014	Groaned at 0 Times in 0 Posts	BSL Lausanne [Business School Lausanne]	"""CHK"	Posts: 1	1,406	1	Education
620	07.02.2013, 21:32	Senior Member	Thanked 242 Times in 88 Posts	Location: zurich	"    May she is not happy to speak English, I have impressions that many Swiss are intolerant to people who insist in communicating English. Softer approach is taking translator in a meeting.
		"	earned the respect of many	Join Date: Jan 2010	Groaned at 0 Times in 0 Posts	Help needed with a difficult teacher (a bit of a rant)	"""zurich99"	Posts: 283	6,889	69	Education
621	03.12.2014, 17:37	Member	Thanked 146 Times in 73 Posts	Location: Terre Sainte Vaud	" 
			
			Yes, Oak Hill is not a ""traditional"" school. I don't believe Anhugar is either. Just hopefully looking for someone that has had dealings with one or the other that might be able to provide a first person account of their experiences with either school.
		"	earned some respect	Join Date: Aug 2014	Groaned at 0 Times in 0 Posts	Any experience or FIRST hand info on the following two schools?	"""Just_A_Mutt"	Posts: 169	898	2	Education
622	01.12.2014, 16:16	Newbie	Thanked 0 Times in 0 Posts	Location: Zurich	" 
			
			Looking for a place for my 3 year old. Does anyone have recommendations for a place at the area of Wipkingen and Hongg?
		"	no particular reputation at present	Join Date: Nov 2014	Groaned at 0 Times in 0 Posts	Recommendation for kinderkrippe in wipkingen hongg	"""Netush"	Posts: 2	626	0	Education
623	30.11.2014, 03:13	Newbie	Thanked 0 Times in 0 Posts	Location: Colorado	" 
			
			Thanks for your reply Faltrad.  Yes, from the research I've done I can see that there are no public Montessori schools in the Geneva area, just wondering if public schools carry differing philosophies and there might be one that is similar to the global/peaceful philosophy of Montessori.   
Would love to hear from others which public schools they have been happy with for their non-French speaking kiddos.
		"	no particular reputation at present	Join Date: Nov 2014	Groaned at 0 Times in 0 Posts	Best Geneva-area local school for my American Montessori-educated children?	"""kcuenoud"	Posts: 4	1,216	2	Education
