	hrefs	replies	threads	views
3893	http://www.englishforum.ch/family-matters-health/128191-notre-dame-du-lac-cologny.html	2	Notre Dame Du Lac in Cologny	2,191
3894	http://www.englishforum.ch/family-matters-health/127654-urinary-tract-infection-uti-home-test.html	33	Urinary Tract Infection (UTI) home test	6,974
3895	http://www.englishforum.ch/family-matters-health/128127-getting-married-uk.html	6	Getting married in the UK	981
3896	http://www.englishforum.ch/family-matters-health/128173-rainbow-creche-la-chaux-de-fonds.html	0	Rainbow Creche La Chaux-de-Fonds	1,166
3897	http://www.englishforum.ch/family-matters-health/128165-pediatrician-kinder-rzte-recommendation-egg-b-z-rich-area.html	0	Pediatrician/Kinderärzte recommendation for Egg b. Zürich area	793
3898	http://www.englishforum.ch/family-matters-health/127945-newly-pregnant-looking-advice.html	4	Newly pregnant: looking for advice	1,060
3899	http://www.englishforum.ch/family-matters-health/123355-primary-schools-basel.html	1	primary schools in Basel	1,253
3900	http://www.englishforum.ch/family-matters-health/128087-holiday-vacinations.html	2	Holiday Vacinations	539
3901	http://www.englishforum.ch/family-matters-health/127399-does-attendance-directly-affect-grades-swiss-schools.html	6	Does attendance directly affect grades in Swiss schools?	1,482
3902	http://www.englishforum.ch/family-matters-health/128058-what-meant-patientenausweiss.html	2	What is meant by Patientenausweiss	636
3903	http://www.englishforum.ch/family-matters-health/13396-zurich-stores-second-hand-baby-stuff-e-g-pram-stroller.html	14	[Zurich] Stores for second-hand baby stuff (e.g. pram/stroller)	11,122
3904	http://www.englishforum.ch/family-matters-health/79057-how-find-gyn-ob-basic-insurance.html	9	How to find a gyn/ob with basic insurance	1,749
3905	http://www.englishforum.ch/family-matters-health/127884-where-rent-double-electric-breast-pump-zurich.html	2	Where to rent double electric breast pump? (Zurich)	1,489
3906	http://www.englishforum.ch/family-matters-health/127741-sudden-weight-gain.html	46	Sudden weight gain	5,001
3907	http://www.englishforum.ch/family-matters-health/127676-allergy-doctor.html	3	Allergy doctor	1,676
3908	http://www.englishforum.ch/family-matters-health/127430-man-s-gotta-go-when-man-s-gotta-go.html	53	A man's gotta go when a man's gotta go...	4,365
3909	http://www.englishforum.ch/family-matters-health/36302-bilingual-french-german-schools-france-near-basel-anyone-experiences-these.html	8	Bilingual French-German schools in France near Basel?Anyone experiences these	4,908
3910	http://www.englishforum.ch/family-matters-health/127641-gymnasium-admission-tutoring-needed.html	5	gymnasium admission - tutoring needed	3,097
3911	http://www.englishforum.ch/family-matters-health/127695-doctor-whose-receptionist-speaks-english-near-thalwil-please.html	3	Doctor whose receptionist speaks English near Thalwil please?	1,209
3912	http://www.englishforum.ch/family-matters-health/126832-swiss-primary-schools-cultural-void.html	40	Swiss primary schools - cultural void?	4,299
3913	http://www.englishforum.ch/family-matters-health/127770-english-speaking-child-specialist-near-oerlikon.html	4	English Speaking Child Specialist in/near Oerlikon	1,875
3914	http://www.englishforum.ch/family-matters-health/115938-child-maintenance.html	29	Child Maintenance	4,282
3915	http://www.englishforum.ch/family-matters-health/127531-stomach-bugs-i-hate-them.html	10	Stomach bugs... I hate them	1,202
3916	http://www.englishforum.ch/family-matters-health/38196-homeopath-hom-opath-z-rich-recommendations-only-no-debate-here.html	23	Homeopath / Homöopath in Zürich [Recommendations ONLY, no debate here]	3,618
3917	http://www.englishforum.ch/family-matters-health/58789-english-speaking-homeopathic-doctor-zurich.html	146	English speaking homeopathic doctor in Zurich	12,743
3918	http://www.englishforum.ch/family-matters-health/120406-zurich-dental-clinic-any-information.html	4	Zurich Dental clinic  - any information?	2,434
3919	http://www.englishforum.ch/family-matters-health/127371-counselling-course-english.html	10	Counselling course in English	2,631
3920	http://www.englishforum.ch/family-matters-health/110015-tubal-ligation-vs-vasectomy.html	80	Tubal Ligation VS Vasectomy	6,703
3921	http://www.englishforum.ch/family-matters-health/48680-deep-heat-tiger-balm-icyhot-equivalent.html	6	Deep Heat/Tiger Balm/IcyHot Equivalent	7,159
3922	http://www.englishforum.ch/family-matters-health/127414-midol-pamprin-something.html	18	Midol / Pamprin - something!!	4,341
3923	http://www.englishforum.ch/family-matters-health/127568-advice-needed-separation-prospective-citizenship-residence-permit-questions.html	3	Advice needed - separation, prospective citizenship, residence permit questions	1,347
3924	http://www.englishforum.ch/family-matters-health/127549-english-speaking-doctors-dentists-annemasse.html	0	English-speaking doctors and dentists in Annemasse	1,907
3925	http://www.englishforum.ch/family-matters-health/127307-gynaecologist-obstetrician-neuchatel.html	1	Gynaecologist / Obstetrician in Neuchatel	1,106
3926	http://www.englishforum.ch/family-matters-health/127012-ladies-recovering-depression-off-antidepressants-hormones-experiences.html	6	Ladies: Recovering from depression (off antidepressants) and hormones experiences?	1,710
3927	http://www.englishforum.ch/family-matters-health/25281-looking-english-speaking-doctor-dentist-nyon.html	12	Looking for an English speaking doctor & dentist in Nyon	7,952
3928	http://www.englishforum.ch/family-matters-health/123241-lazy-parents-make-happy-families.html	49	Lazy parents make happy families	4,206
3929	http://www.englishforum.ch/family-matters-health/126772-pocket-knives-kindergarden.html	20	Pocket knives in kindergarden?	1,974
3930	http://www.englishforum.ch/family-matters-health/127464-need-advice-getting-divroce-swiss-girl.html	5	Need Advice getting divroce from swiss girl.	1,306
3931	http://www.englishforum.ch/family-matters-health/126196-baby-bump-meet-up-zurich.html	10	Baby Bump Meet up in Zurich	1,196
3932	http://www.englishforum.ch/family-matters-health/127337-getting-laser-eye-treatment-zurich.html	11	Getting laser eye treatment in Zurich	2,076
3933	http://www.englishforum.ch/family-matters-health/127362-kids-yellow-stripy-walking-school.html	9	Kids Yellow Stripy for walking to school	1,041
3934	http://www.englishforum.ch/family-matters-health/126170-baby-shop-konstanz.html	8	Baby shop konstanz	9,317
3935	http://www.englishforum.ch/family-matters-health/71130-physio-around-zurich-required.html	3	Physio around zurich required	1,506
3936	http://www.englishforum.ch/family-matters-health/127222-optometrist-opthamologist.html	5	Optometrist/Opthamologist	2,004
3937	http://www.englishforum.ch/family-matters-health/127273-common-law-marriage-consequences-ch.html	9	Common-law marriage and consequences in CH	2,252
3938	http://www.englishforum.ch/family-matters-health/127263-help-understand-divorce-procedure-ch.html	3	Help to understand divorce procedure in CH	1,824
3939	http://www.englishforum.ch/family-matters-health/66656-feeling-grumpy-good-you.html	25	Feeling grumpy 'is good for you'	23,902
3940	http://www.englishforum.ch/family-matters-health/66656-feeling-grumpy-good-you.html	-	Feeling grumpy 'is good for you'	-
3941	http://www.englishforum.ch/family-matters-health/127116-tendonitis-fribourg.html	0	Tendonitis in Fribourg.	494
3942	http://www.englishforum.ch/family-matters-health/126916-champittet-vs-montolivet-vaud-private-schools.html	2	Champittet vs Montolivet (Vaud private schools)	3,690
3943	http://www.englishforum.ch/family-matters-health/127006-should-i-go-er-casualty.html	37	Should I go to ER/Casualty?	2,394
3944	http://www.englishforum.ch/family-matters-health/127034-english-theatre-group-kids.html	2	English theatre group for kids	938
3945	http://www.englishforum.ch/family-matters-health/127011-advice-father-getting-separated.html	1	Advice for father on getting separated	846
3946	http://www.englishforum.ch/family-matters-health/126842-ladies-help-gp-gyn-pill-zurich.html	15	Ladies: Help with GP/Gyn/Pill - Zurich	2,767
3947	http://www.englishforum.ch/family-matters-health/126737-bungertwies-other-public-schools-zurichberg.html	3	Bungertwies and other public schools in Zurichberg	907
3948	http://www.englishforum.ch/family-matters-health/114900-looking-english-lessons-kids.html	7	Looking for English lessons for kids	1,950
3949	http://www.englishforum.ch/family-matters-health/126508-divorce-advice.html	47	Divorce Advice	4,065
3950	http://www.englishforum.ch/family-matters-health/126620-help-sick-switzerland.html	13	Help! Sick in Switzerland!!!	1,931
3951	http://www.englishforum.ch/family-matters-health/126304-chiropodist-podiatrist-ge.html	1	chiropodist - podiatrist  ( GE )	3,894
3952	http://www.englishforum.ch/family-matters-health/126629-semen-analysis.html	8	Semen analysis	3,348
3953	http://www.englishforum.ch/family-matters-health/126611-any-tips-affordable-kindergarden.html	7	Any tips for an affordable kindergarden?	2,717
3954	http://www.englishforum.ch/family-matters-health/21181-boy-girl-scouts-aka-pfadi-information.html	39	Boy and Girl Scouts aka Pfadi Information	5,033
3955	http://www.englishforum.ch/family-matters-health/126515-getting-married-switzerland.html	4	Getting married in Switzerland	1,121
3956	http://www.englishforum.ch/family-matters-health/126168-flu-season-something-close.html	3	Flu season, or something close...	1,105
3957	http://www.englishforum.ch/family-matters-health/126212-snow-suit-toddler-1-2-piece.html	13	Snow suit for toddler 1 or 2 piece?	3,503
3958	http://www.englishforum.ch/family-matters-health/126553-news-prostate-front-behind.html	0	News from the Prostate front (or behind?)	466
3959	http://www.englishforum.ch/family-matters-health/126525-baby-bedtime-tips-new-father-nsfw.html	0	Baby bedtime tips from a new father (NSFW!)	688
3960	http://www.englishforum.ch/family-matters-health/126025-smoking-kids.html	65	Smoking and kids	4,210
3961	http://www.englishforum.ch/family-matters-health/125296-tips-helping-your-child-foreign-school-environment.html	12	Tips for helping your child in a foreign school environment	1,767
3962	http://www.englishforum.ch/family-matters-health/14590-international-school-geneva-opinions.html	12	International School in Geneva - Opinions?	6,126
3963	http://www.englishforum.ch/family-matters-health/78443-international-schools-geneva.html	20	International Schools - Geneva	19,204
3964	http://www.englishforum.ch/family-matters-health/126414-well-woman-health-checks-english-speaking.html	1	"""Well Woman"" health checks (English speaking?)"	1,243
3965	http://www.englishforum.ch/family-matters-health/126410-praise-ukbb.html	2	In praise of the UKBB	724
3966	http://www.englishforum.ch/family-matters-health/124901-state-funded-care.html	6	State funded care?	934
3967	http://www.englishforum.ch/family-matters-health/126302-osteopaths-around-bern-frieburg.html	1	Osteopaths around Bern/Frieburg	628
3968	http://www.englishforum.ch/family-matters-health/125702-where-can-i-buy-good-strong-helmet.html	3	Where can I buy a good strong helmet ?	772
3969	http://www.englishforum.ch/family-matters-health/64797-looking-affordable-dentist-lugano.html	19	Looking for an affordable dentist in Lugano	4,255
3970	http://www.englishforum.ch/family-matters-health/126331-welcome-reception-z-rich-stadthaus-have-you-been-there.html	3	welcome reception in zürich stadthaus - have you been there?	858
3971	http://www.englishforum.ch/family-matters-health/126203-open-house-event-saturday-morges.html	1	Open House Event on Saturday in Morges	917
3972	http://www.englishforum.ch/family-matters-health/123078-pregnancy-after-delivery-care-mamma.html	100	Pregnancy : after delivery care for mamma	7,385
3973	http://www.englishforum.ch/family-matters-health/126280-registration-paying-avs-nanny-suisse-romand.html	2	Registration and paying AVS for Nanny in Suisse Romand	1,486
3974	http://www.englishforum.ch/family-matters-health/124158-looking-school-vaud.html	9	Looking for school in Vaud	1,208
3975	http://www.englishforum.ch/family-matters-health/126190-14-yo-boy-looking-3-day-apprenticeship.html	1	14 yo boy looking for 3-day Apprenticeship	818
3976	http://www.englishforum.ch/family-matters-health/125535-good-dermatologist-z-rich-reference-required.html	7	Good Dermatologist in Zürich - reference required	3,367
3977	http://www.englishforum.ch/family-matters-health/125995-international-british-schools.html	9	International or British schools	3,317
3978	http://www.englishforum.ch/family-matters-health/126013-morning-pregnancy-sickness.html	56	Morning / Pregnancy Sickness	3,871
3979	http://www.englishforum.ch/family-matters-health/125658-age-ride-public-transport-alone.html	18	Age to ride public transport alone?	3,009
3980	http://www.englishforum.ch/family-matters-health/123344-dietitian-zurich-area.html	15	Dietitian in the Zurich area	4,661
3981	http://www.englishforum.ch/family-matters-health/125989-ledigkeitsbescheinigung.html	4	Ledigkeitsbescheinigung	1,629
3982	http://www.englishforum.ch/family-matters-health/125520-wrong-let-my-6-yr-old-play-outside-her-own.html	67	Is it wrong to let my 6 yr old play outside on her own?	3,865
3983	http://www.englishforum.ch/family-matters-health/125949-wills.html	1	Wills	597
3984	http://www.englishforum.ch/family-matters-health/115958-genealogy-family-research.html	6	Genealogy/Family Research	1,898
3985	http://www.englishforum.ch/family-matters-health/122381-insect-sting-allergic-reaction-heart-failure.html	55	[Insect sting] Allergic reaction - Heart failure	4,486
3986	http://www.englishforum.ch/family-matters-health/125348-who-owns-my-x-rays.html	80	Who owns my x-rays?	4,255
3987	http://www.englishforum.ch/family-matters-health/125737-expat-aunthood.html	22	Expat aunthood	2,849
3988	http://www.englishforum.ch/family-matters-health/125784-furniture-sale.html	0	Furniture for sale	498
3989	http://www.englishforum.ch/family-matters-health/19985-glaucoma-test.html	15	Glaucoma test	3,284
3990	http://www.englishforum.ch/family-matters-health/125660-help-concussion-caused-schoolmate.html	49	HELP - concussion caused by schoolmate	3,266
3991	http://www.englishforum.ch/complaints-corner/6431-hay-fever-antihistamines.html	-	Hayfever in Autumn	-
3992	http://www.englishforum.ch/family-matters-health/125718-assistant-dog-autism-children-translation-assistance-requested.html	3	Assistant dog for Autism children [Translation Assistance Requested]	1,590
3993	http://www.englishforum.ch/family-matters-health/123121-how-manage-working-mum-child-has-go-kindergarten-hort.html	9	How to manage? working Mum; child has to go from Kindergarten to Hort.	2,189
3994	http://www.englishforum.ch/family-matters-health/125661-kinderkleiderb-rse-children-s-items-sale-thalwil-zh-2-3-9-24-9-2011-a.html	0	Kinderkleiderbörse - Children's items sale - Thalwil / ZH on 2^3.9./24.9.2011	765
3995	http://www.englishforum.ch/family-matters-health/125624-infant-slient-reflux-can-t-buy-us-doctor-prescribed-formula-ch.html	15	Infant with slient reflux, can't buy US doctor prescribed formula in CH...	2,496
3996	http://www.englishforum.ch/family-matters-health/125632-3-year-old-regressing.html	6	3 year old regressing	1,565
3997	http://www.englishforum.ch/family-matters-health/125638-moms-winterthur.html	3	Moms in winterthur ...	899
3998	http://www.englishforum.ch/family-matters-health/125566-help-apt-windows-bottom-60cm-floor.html	16	Help：apt windows' bottom 60cm to the floor	1,054
3999	http://www.englishforum.ch/family-matters-health/125541-holiday-pet-care.html	2	Holiday pet care	603
4000	http://www.englishforum.ch/family-matters-health/125499-public-schools.html	2	public schools	662
4001	http://www.englishforum.ch/family-matters-health/125277-does-anyone-know-these-zh-paediatricians.html	10	does anyone know these ZH paediatricians?	1,499
4002	http://www.englishforum.ch/family-matters-health/125460-skin-specialist-basel.html	0	Skin specialist in Basel	756
4003	http://www.englishforum.ch/family-matters-health/122578-pregnant-zug-interested-prenatal-yoga-meeting-up.html	10	Pregnant in Zug? Interested in prenatal yoga or meeting up?	2,197
4004	http://www.englishforum.ch/family-matters-health/18651-international-schools-basel.html	8	International Schools in Basel	15,903
4005	http://www.englishforum.ch/family-matters-health/125093-neosporin-switzerland-bern.html	15	Neosporin in Switzerland (Bern)?	7,224
4006	http://www.englishforum.ch/family-matters-health/124107-letter-school-warning-parents-about-strangers.html	125	Letter from school warning parents about strangers	8,713
4007	http://www.englishforum.ch/family-matters-health/125143-having-second-child.html	17	Having a second child	1,387
4008	http://www.englishforum.ch/family-matters-health/125260-geneva-pediatric-care-hug-vs-clinique-grangette.html	1	Geneva Pediatric care in HUG vs Clinique Grangette?	1,788
4009	http://www.englishforum.ch/family-matters-health/125190-health-insurance-cover-when-entering-country-pregnant.html	2	Health insurance cover when entering the country pregnant	1,658
4010	http://www.englishforum.ch/family-matters-health/125186-e112-maternity-care.html	0	E112 for Maternity Care	749
4011	http://www.englishforum.ch/family-matters-health/125142-anyone-w-experience-cracked-ribs-sports.html	17	Anyone w/ experience of cracked ribs + sports...?	1,755
4012	http://www.englishforum.ch/family-matters-health/125180-english-speaking-doctors-france-near-geneva.html	0	English speaking doctors in France near Geneva	1,105
4013	http://www.englishforum.ch/family-matters-health/125144-depression-etc-support-group-zug-luzern.html	1	Depression etc Support Group, Zug, Luzern	1,086
4014	http://www.englishforum.ch/family-matters-health/124918-doctor-s-practice-problem.html	37	Doctor's Practice problem	2,514
4015	http://www.englishforum.ch/family-matters-health/124837-childcare.html	1	Childcare	590
4016	http://www.englishforum.ch/family-matters-health/125004-eating-5-meals-day-eating-3-big-meals.html	15	Eating 5 meals a day to eating 3 big meals?	2,104
4017	http://www.englishforum.ch/family-matters-health/124696-swiss-husband-s-family-insisting-ehevertrag.html	67	swiss husband's family insisting on an ehevertrag!	5,696
4018	http://www.englishforum.ch/family-matters-health/120142-how-gain-weight-healthy-foods.html	60	How to gain weight? (With healthy foods.)	4,452
4019	http://www.englishforum.ch/family-matters-health/124871-urgent-dentist-sedation-least-nitrous.html	10	Urgent dentist with sedation or at least Nitrous?	1,421
4020	http://www.englishforum.ch/family-matters-health/89507-pop-not-pop-blistering-question.html	33	Pop or not to pop, that is the blistering question	2,484
4021	http://www.englishforum.ch/family-matters-health/124271-little-red-blotchy-bumps-skin.html	19	Little red blotchy bumps on skin?	4,015
4022	http://www.englishforum.ch/family-matters-health/124938-basel-peadiatrician-procedure.html	4	Basel Peadiatrician procedure	579
4023	http://www.englishforum.ch/family-matters-health/108758-epilepsy.html	29	Epilepsy	2,753
4024	http://www.englishforum.ch/family-matters-health/76763-montessori-micki-s-school-cem-champittet.html	4	Montessori Micki's school or CEM or Champittet or...???	2,203
4025	http://www.englishforum.ch/family-matters-health/55775-help-advice-please-child-born-switzerland-considered-stateless.html	42	Help or advice please, Child born in Switzerland considered Stateless.	9,773
4026	http://www.englishforum.ch/family-matters-health/27983-dentist-lausanne.html	7	Dentist in Lausanne	2,863
4027	http://www.englishforum.ch/family-matters-health/113648-pediatrician-recommendation-oerlikon-needed.html	7	Pediatrician recommendation in Oerlikon needed	2,141
4028	http://www.englishforum.ch/family-matters-health/124923-help-berne-i-need-get-some-vaccinations-travel-who-do-i-talk.html	2	Help in Berne- I need to get some vaccinations for travel. Who do I talk to?	685
4029	http://www.englishforum.ch/family-matters-health/124895-family-doctor-zurich-8032-a.html	6	Family Doctor in Zurich 8032	1,731
4030	http://www.englishforum.ch/family-matters-health/124412-allen-carr-quit-smoking-seminar-z-rich.html	5	[Allen Carr] Quit smoking [seminar in Zürich]	1,923
4031	http://www.englishforum.ch/family-matters-health/124799-daughter-only-predominantly-speaking-swiss-german.html	26	daughter only - predominantly - speaking swiss german	2,706
4032	http://www.englishforum.ch/family-matters-health/124843-another-world-article-zueritipp-about-expat-kids.html	0	Another world - article in Zueritipp about expat-kids	912
4033	http://www.englishforum.ch/family-matters-health/124648-separation.html	67	Separation...	5,023
4034	http://www.englishforum.ch/family-matters-health/124666-visitors-after-birth.html	23	Visitors After Birth	1,714
4035	http://www.englishforum.ch/family-matters-health/124513-pediatrican-richterswill.html	4	Pediatrican in Richterswill	1,199
4036	http://www.englishforum.ch/family-matters-health/124721-bblood-tests.html	7	Bblood tests	1,180
4037	http://www.englishforum.ch/family-matters-health/124588-vaccines-shots-trip-where-do-i-go-bern.html	8	Vaccines/Shots For a Trip? Where Do I Go In Bern?	1,378
4038	http://www.englishforum.ch/family-matters-health/123915-uk-swiss-school-comparison.html	28	UK / Swiss school comparison	4,203
4039	http://www.englishforum.ch/family-matters-health/124582-pregnant-recently-pregnant-berne-want-meet-up.html	3	pregnant (or recently pregnant) in Berne -- want to meet up?	928
4040	http://www.englishforum.ch/family-matters-health/124217-birthday-party-ideas-basel-2-yr-old.html	8	Birthday Party Ideas in Basel for 2 yr old?	3,124
4041	http://www.englishforum.ch/family-matters-health/124276-looking-public-french-german-bilingual-primary-schools-vaud.html	3	Looking for public French-German bilingual primary schools in Vaud	1,445
4042	http://www.englishforum.ch/family-matters-health/124341-italian-speaking-child-psychologist-basel.html	5	italian speaking child psychologist basel?	1,213
4043	http://www.englishforum.ch/family-matters-health/78489-getting-pregnant-pcos.html	33	Getting pregnant with PCOS	5,921
4044	http://www.englishforum.ch/family-matters-health/124045-head-injury-received-whilst-school.html	47	Head Injury received whilst at School	3,135
4045	http://www.englishforum.ch/family-matters-health/124476-choosing-godparents.html	7	choosing Godparents	1,085
4046	http://www.englishforum.ch/family-matters-health/89994-godparents.html	41	Godparents	4,654
4047	http://www.englishforum.ch/family-matters-health/114146-diabetes-english-speaking-dietician-advisor.html	42	Diabetes - English speaking dietician / advisor ?	3,996
4048	http://www.englishforum.ch/family-matters-health/124479-post-nuptial-any-advice.html	0	'post' nuptial - any advice?	833
4049	http://www.englishforum.ch/family-matters-health/124414-extra-scholastic-activities-fribourg.html	0	Extra scholastic activities in Fribourg	831
4050	http://www.englishforum.ch/family-matters-health/108610-steiner-schule.html	104	Steiner Schule	10,739
4051	http://www.englishforum.ch/family-matters-health/124367-using-assistant-maternelle-france-frontalier-status.html	4	using Assistant Maternelle in France with Frontalier status	1,060
4052	http://www.englishforum.ch/family-matters-health/124336-young-families-neuchatel.html	3	Young families in Neuchatel	987
4053	http://www.englishforum.ch/family-matters-health/124116-paediatrician-neuchatel.html	3	Paediatrician in Neuchatel	1,313
4054	http://www.englishforum.ch/family-matters-health/124141-english-dentist-recommendations-toddlers-zh.html	4	English Dentist recommendations for Toddlers in ZH	1,357
4055	http://www.englishforum.ch/family-matters-health/124335-looking-family-lawyer-wills-contracts.html	1	Looking for family lawyer (wills, contracts)	726
4056	http://www.englishforum.ch/family-matters-health/124312-health-monitors-machines-recomandation.html	0	Health Monitors or machines recomandation	573
4057	http://www.englishforum.ch/family-matters-health/124115-taking-your-parents-court-what-we-becoming.html	45	Taking your parents to court: what are we becoming?	2,475
4058	http://www.englishforum.ch/family-matters-health/122689-paediatrician-basel.html	5	Paediatrician in Basel	2,147
4059	http://www.englishforum.ch/family-matters-health/124249-child-specialist-oerlikon-zurich.html	1	Child Specialist in Oerlikon/Zurich	1,040
4060	http://www.englishforum.ch/family-matters-health/124231-full-medical-needed.html	1	Full Medical Needed	510
4061	http://www.englishforum.ch/family-matters-health/124228-can-you-recommend-childcare-basel.html	3	Can you recommend childcare in Basel?	1,067
4062	http://www.englishforum.ch/family-matters-health/120111-single-dad-bringing-daughter-uk-holidays.html	42	Single dad bringing daughter from UK for holidays	3,792
4063	http://www.englishforum.ch/family-matters-health/124149-schools-vaud-surrounding.html	1	schools in Vaud (or surrounding)	816
4064	http://www.englishforum.ch/family-matters-health/124182-montessori-education-just-one-year.html	0	Montessori education for just one year?	782
4065	http://www.englishforum.ch/family-matters-health/119346-osteopath-sports-masseuse-basel.html	2	Osteopath/Sports Masseuse - Basel	1,358
4066	http://www.englishforum.ch/family-matters-health/124142-sex-education-kindergartners-basel.html	3	Sex Education for Kindergartners in Basel	1,486
4067	http://www.englishforum.ch/family-matters-health/124113-reliable-cleaning-lady.html	0	reliable cleaning lady	503
4068	http://www.englishforum.ch/family-matters-health/119143-milestone-i-m-not-ready-nap-dropping.html	32	a milestone i'm not ready for - nap dropping	2,261
4069	http://www.englishforum.ch/family-matters-health/123867-pregnant-women-yoga-bern.html	0	Pregnant women Yoga in Bern?	961
4070	http://www.englishforum.ch/family-matters-health/123715-broken-ankle-3-now-what.html	8	Broken ankle #3? - now what?!	2,424
4071	http://www.englishforum.ch/family-matters-health/108804-prenatal-pregnancy-massage-bern.html	3	Prenatal/Pregnancy massage BERN	2,344
4072	http://www.englishforum.ch/family-matters-health/123513-family-doctor-bremgarten.html	1	Family doctor in Bremgarten	969
4073	http://www.englishforum.ch/family-matters-health/123560-obersee-bilingual-school-experiences.html	1	Obersee Bilingual School - experiences?	2,923
4074	http://www.englishforum.ch/family-matters-health/123519-drop-off-daycare-bern.html	3	Drop off daycare in Bern	1,441
4075	http://www.englishforum.ch/family-matters-health/123642-amniotic-fluid.html	27	Amniotic fluid.	1,714
4076	http://www.englishforum.ch/family-matters-health/123424-applied-school-place-didn-t-take-up-didn-t-inform-school-must-we-pay.html	22	Applied for school place, didn't take it up, didn't inform school. Must we pay?	2,545
4077	http://www.englishforum.ch/family-matters-health/123588-math-german-spelling-software-games-4-grade.html	4	Math & German Spelling Software Games For 4 Grade?	1,156
4078	http://www.englishforum.ch/family-matters-health/123428-imi-luzern.html	4	IMI Luzern	2,660
4079	http://www.englishforum.ch/family-matters-health/123404-mainstream-schools.html	5	Mainstream schools	809
4080	http://www.englishforum.ch/family-matters-health/123528-looking-car-seat.html	0	looking for a car seat.	512
4081	http://www.englishforum.ch/family-matters-health/114515-your-favourite-brand-pram-stroller-car-seat.html	33	your favourite brand for pram stroller and car seat	4,056
4082	http://www.englishforum.ch/family-matters-health/123197-anyone-know-anyone-who-s-had-puppp-pep-during-pregnancy.html	1	Anyone know anyone who's had PUPPP/PEP during pregnancy?	1,797
4083	http://www.englishforum.ch/family-matters-health/123465-do-i-need-double-buggy.html	7	Do I need a double buggy?	2,385
4084	http://www.englishforum.ch/family-matters-health/123461-s-o-s-iam-afraid-i-dont-know-what-do.html	33	s.o.s Iam afraid and i dont know what to do!!!	2,922
4085	http://www.englishforum.ch/family-matters-health/122171-hand-surgeon-zurich.html	11	Hand surgeon in Zurich	2,593
4086	http://www.englishforum.ch/family-matters-health/115802-should-word-n-ggr-used-swiss-german.html	227	"Should the word ""Näggr"" be used in Swiss German?"	15,629
4087	http://www.englishforum.ch/family-matters-health/111785-childhood-eczema-recommendations-topical-over-counter-treatments-please.html	49	Childhood eczema - recommendations for topical over the counter treatments (please)	6,957
4088	http://www.englishforum.ch/family-matters-health/123435-dental-insurance-yes-no.html	4	Dental insurance - yes or no?	1,441
4089	http://www.englishforum.ch/family-matters-health/123294-manual-breast-pump.html	15	Which manual breast pump ?	1,286
4090	http://www.englishforum.ch/family-matters-health/123371-hope-us-scientists-improve-our-understanding-als.html	0	hope [US scientists improve our understanding of ALS]	676
4091	http://www.englishforum.ch/family-matters-health/61870-english-speaking-therapist-psychologist-lausanne.html	4	English-speaking therapist/psychologist in Lausanne	5,443
4092	http://www.englishforum.ch/family-matters-health/123340-urologist-zurich.html	0	Urologist in Zurich	1,715
4093	http://www.englishforum.ch/family-matters-health/123243-10-myths-motherhood.html	7	10 myths of motherhood	1,512
4094	http://www.englishforum.ch/family-matters-health/101367-questions-curious-grandmother.html	29	Questions from a curious grandmother?	4,613
4095	http://www.englishforum.ch/family-matters-health/123301-tax-implications-boarding-school.html	0	Tax Implications Boarding School	691
4096	http://www.englishforum.ch/family-matters-health/123262-complete-medical-check-up-where-how-much.html	2	Complete medical check-up, where and how much?	2,134
4097	http://www.englishforum.ch/family-matters-health/123272-how-knows-l-oiseau-lyre-prilly.html	0	"how knows ""L'Oiseau Lyre"" in Prilly?"	932
4098	http://www.englishforum.ch/family-matters-health/123199-anyone-s-teenager-want-earn-some-extra-cash.html	3	anyone's teenager want to earn some extra cash?	805
4099	http://www.englishforum.ch/family-matters-health/123034-does-anyone-know-cost-2-hour-baby-sitting.html	4	Does anyone know the cost of 2-hour baby-sitting	847
4100	http://www.englishforum.ch/family-matters-health/121161-how-much-did-you-gain-during-pregnancy.html	71	how much did you gain during pregnancy	5,173
4101	http://www.englishforum.ch/family-matters-health/123159-painless-no-drilling-dentistry-future.html	8	Painless no drilling dentistry - the future?	1,302
4102	http://www.englishforum.ch/family-matters-health/57998-pediatrician-kinderarzt-uster.html	5	Pediatrician/Kinderarzt in Uster	3,361
4103	http://www.englishforum.ch/family-matters-health/122949-need-pediatric-dermatologist-zurich-area.html	1	Need Pediatric Dermatologist [Zurich area]	1,466
4104	http://www.englishforum.ch/family-matters-health/123011-how-where-can-i-keep-my-baby-cool-zurich.html	24	How & where can I keep my baby cool in Zurich?	2,446
4105	http://www.englishforum.ch/family-matters-health/122713-medical-attention-visitor.html	8	Medical Attention for a visitor	1,206
4106	http://www.englishforum.ch/family-matters-health/123019-dentist-basel-city.html	5	Dentist in Basel city?	2,202
4107	http://www.englishforum.ch/family-matters-health/123046-seven-children-friendly-things-do-milan.html	2	Seven children-friendly things to do in Milan	19,750
4108	http://www.englishforum.ch/family-matters-health/122970-grade-1-when-do-kids-do-full-weeks.html	25	Grade 1 - when do kids do full weeks?	1,659
4109	http://www.englishforum.ch/family-matters-health/80748-recommedation-needed-gyn-doctor-klinik-hirslanden-z-rich.html	3	Recommedation Needed - Gyn. doctor in Klinik Hirslanden - Zürich	2,550
