	hrefs	replies	threads	views
967	http://www.englishforum.ch/insurance/155827-car-insurance-french-registered-car.html	5	Car insurance for French registered car	2,380
968	http://www.englishforum.ch/insurance/155042-3rd-party-liability-house-hold-insurance.html	15	3rd party liability/house hold insurance	5,465
969	http://www.englishforum.ch/insurance/155762-accident-insurance-card-mandatory.html	6	Accident insurance card - mandatory?	1,146
970	http://www.englishforum.ch/insurance/66840-health-insurance-refusing-pay-accident.html	26	Health insurance refusing to pay for accident	3,480
971	http://www.englishforum.ch/insurance/150695-making-claim-household-insurance.html	4	Making A claim on household insurance	1,668
972	http://www.englishforum.ch/insurance/155581-lamal-premiums.html	0	LAMal and Premiums	773
973	http://www.englishforum.ch/insurance/155557-swiss-global-insurance.html	0	Swiss Global Insurance	1,121
974	http://www.englishforum.ch/insurance/132900-giving-birth-switzerland.html	13	giving birth in Switzerland	4,983
975	http://www.englishforum.ch/insurance/155328-health-insurance-frontalier.html	1	Health Insurance - Frontalier	958
976	http://www.englishforum.ch/insurance/154170-insurance-student-s-spouse.html	3	insurance for student's spouse	642
977	http://www.englishforum.ch/insurance/154870-exemptation-swiss-health-insurance.html	8	exemptation of swiss health insurance	2,359
978	http://www.englishforum.ch/insurance/155068-insurance-companies-avoid.html	1	Which insurance companies to AVOID	1,824
979	http://www.englishforum.ch/insurance/154554-woman-health-insurance.html	8	Woman health insurance?	953
980	http://www.englishforum.ch/insurance/153468-car-insurance-cover-uk-car-ch-6-months.html	19	Car Insurance to cover UK car in CH for 6 months	1,865
981	http://www.englishforum.ch/insurance/151459-urgent-health-insurance-date-entry-please-help.html	17	Urgent: Health insurance from date of entry? Please help!	1,992
982	http://www.englishforum.ch/insurance/154304-pregrant-insurance-do-you-suggest.html	21	Pregrant - Which Insurance do you suggest	2,682
983	http://www.englishforum.ch/insurance/154501-car-insurance-help.html	9	Car Insurance Help	1,440
984	http://www.englishforum.ch/insurance/154344-health-insurance.html	2	Health insurance	765
985	http://www.englishforum.ch/insurance/154429-hints-insurance.html	0	Hints for Insurance	715
986	http://www.englishforum.ch/insurance/83393-everything-about-basic-health-insurance-pdf.html	4	Everything about Basic health insurance in a PDF	3,414
987	http://www.englishforum.ch/insurance/153180-travel-insurance-covered-health-insurance.html	14	Travel Insurance (covered by Health Insurance?)	3,447
988	http://www.englishforum.ch/insurance/152142-giving-birth-us-covered-swiss-health-insurance.html	22	Giving birth in the US - covered by Swiss health insurance?	3,730
989	http://www.englishforum.ch/insurance/153892-maximum-possible-excess-deductible-cheaper-health-insurance.html	5	The maximum possible excess/deductible for cheaper health insurance	1,951
990	http://www.englishforum.ch/insurance/153932-franchise-validaty-period.html	5	franchise validaty period	834
991	http://www.englishforum.ch/insurance/149829-looking-health-insurance.html	9	Looking for health insurance	1,124
992	http://www.englishforum.ch/insurance/153880-basic-question-insurance-pregnancy.html	2	Basic Question on insurance and pregnancy	1,261
993	http://www.englishforum.ch/insurance/152594-generali-good-one-opt.html	7	Generali is good one to opt.	1,643
994	http://www.englishforum.ch/insurance/153608-swisscare-big-trouble.html	14	Swisscare - big trouble	3,565
995	http://www.englishforum.ch/insurance/153348-daughter-sick-u-s-swiss-health-insurance.html	14	Daughter sick - U.S. or Swiss health insurance?	1,948
996	http://www.englishforum.ch/insurance/153472-birth-defect-medicine-list.html	1	Birth Defect Medicine List	579
997	http://www.englishforum.ch/insurance/152369-nanny-housekeeper-insurance.html	2	nanny/housekeeper insurance	1,023
998	http://www.englishforum.ch/insurance/151758-advice-basic-health-insurance-cover.html	9	Advice on the basic health insurance cover	2,847
999	http://www.englishforum.ch/insurance/153217-temporary-health-insurance-during-gap-employment.html	4	Temporary Health insurance during gap in employment	1,647
1000	http://www.englishforum.ch/insurance/152900-moved-out-apartment-use-liability-insurance.html	9	Moved out of apartment - use of liability insurance	2,607
1001	http://www.englishforum.ch/insurance/152976-new-switzerland-health-insurance.html	8	New to Switzerland, health insurance?	2,130
1002	http://www.englishforum.ch/insurance/91960-living-working-switzerland-eu-based-company-health-insurance-advice.html	14	Living and working in Switzerland for an EU-based company - health insurance advice?	3,115
1003	http://www.englishforum.ch/insurance/152535-what-insurance-given-i-am-leaving-ch-travels.html	3	What insurance, given that I am leaving CH for travels?	795
1004	http://www.englishforum.ch/insurance/152711-uk-european-health-insurance-card.html	5	UK European Health Insurance card	1,487
1005	http://www.englishforum.ch/insurance/139515-health-insurance-companies-all-documents-english.html	11	Health insurance companies with all documents in English	2,750
1006	http://www.englishforum.ch/insurance/152447-question-regarding-hospital-benefit-insurance-spitaltaggelbversicherung.html	8	a question regarding Hospital Benefit Insurance (Spitaltaggelbversicherung)	957
1007	http://www.englishforum.ch/insurance/152277-help-insurance-dilemma.html	4	Help - Insurance dilemma	904
1008	http://www.englishforum.ch/insurance/152242-looking-insurance.html	3	looking for an insurance	793
1009	http://www.englishforum.ch/insurance/152181-sports-therapy-registration-governing-body-insurance.html	1	Sports Therapy - registration/governing body/insurance	1,283
1010	http://www.englishforum.ch/insurance/152156-insurance-change-innova-vivacare-swica-basic.html	1	Insurance change from Innova to VivaCare, Swica for basic	1,562
1011	http://www.englishforum.ch/insurance/151914-health-insurance-costs.html	35	health insurance costs	2,336
1012	http://www.englishforum.ch/insurance/152084-separate-basic-suplementary-health-insurance.html	1	Separate basic and suplementary health insurance	842
1013	http://www.englishforum.ch/insurance/151609-another-ahv-related-question.html	2	Another AHV related question	772
1014	http://www.englishforum.ch/insurance/152045-health-insurance-asthmatic.html	3	Health insurance - asthmatic	688
1015	http://www.englishforum.ch/insurance/151937-disability-insurance-do-they-cover-you-pre-existing-conditions.html	2	Disability Insurance - do they cover you for pre-existing conditions ?	978
1016	http://www.englishforum.ch/insurance/151394-medical-care-prior-enrolling-insurance.html	3	Medical care prior to enrolling in insurance?	845
1017	http://www.englishforum.ch/insurance/151070-who-pays.html	27	who pays?	2,282
1018	http://www.englishforum.ch/insurance/151051-maternity-insurance-coverage.html	1	Maternity Insurance Coverage	1,193
1019	http://www.englishforum.ch/insurance/150330-hailstone-damage-cars.html	14	Hailstone damage to cars	2,536
1020	http://www.englishforum.ch/insurance/150961-car-health-insurance.html	4	Car and health insurance	1,015
1021	http://www.englishforum.ch/insurance/150974-what-kind-insurance-covers-hail-damage-car.html	8	What kind of insurance covers HAIL Damage on Car?	1,607
1022	http://www.englishforum.ch/insurance/150842-medical-insurance-advice-parttime-resident.html	0	Medical insurance advice for a parttime resident	700
1023	http://www.englishforum.ch/insurance/77848-eca-insurance-natural-elements.html	27	ECA - Insurance of Natural Elements	12,701
1024	http://www.englishforum.ch/insurance/150435-rc-menage-liability-insurance.html	31	RC-Menage/Liability insurance	2,535
1025	http://www.englishforum.ch/insurance/150661-pet-scan-oncology-checkups-basic-health-insurance.html	3	PET scan / oncology checkups with basic health insurance?	1,567
1026	http://www.englishforum.ch/insurance/150498-short-term-motorcycle-insurance.html	8	Short term motorcycle insurance?	1,474
1027	http://www.englishforum.ch/insurance/150403-health-insurance-mandatory-switzerland-supplementary-abroad.html	3	Health Insurance: Mandatory in Switzerland, Supplementary Abroad?	2,279
1028	http://www.englishforum.ch/insurance/150243-smoker-definition.html	13	'Smoker' definition	1,211
1029	http://www.englishforum.ch/insurance/149432-motorcycle-transit-insurance.html	3	motorcycle transit insurance	785
1030	http://www.englishforum.ch/insurance/148971-insurance-claiming-money-back-what-do.html	9	Insurance claiming money back. What to do?	1,168
1031	http://www.englishforum.ch/insurance/149652-student-health-insurance-subsidy-ends-after-six-years-rant.html	24	Student Health Insurance Subsidy Ends After Six Years Rant	2,479
1032	http://www.englishforum.ch/insurance/148974-working-switzerland-but-living-eu-country.html	5	Working in Switzerland but living in EU country	1,637
1033	http://www.englishforum.ch/insurance/138187-insurance-cover-pregnancy.html	23	Insurance cover for pregnancy	5,796
1034	http://www.englishforum.ch/insurance/149139-question-regarding-car-accident-insurance-claim-process.html	2	Question regarding Car accident insurance claim process	1,963
1035	http://www.englishforum.ch/insurance/149024-health-insurance-coverage.html	1	Health Insurance Coverage	883
1036	http://www.englishforum.ch/insurance/128138-cancel-car-insurance-if-there-price-increase.html	42	cancel car insurance if there is a price increase?	5,270
1037	http://www.englishforum.ch/insurance/148515-any-insurance-geneva-cover-ivf-cost.html	12	Any Insurance in Geneva cover IVF cost?	1,837
1038	http://www.englishforum.ch/insurance/148571-insurance-cross-border-commuters.html	0	Insurance for cross border commuters	1,318
1039	http://www.englishforum.ch/insurance/148139-supplementary-health-insurance.html	4	Supplementary Health Insurance	1,772
1040	http://www.englishforum.ch/insurance/147545-velo-vignette-valid-till-may-31-2012-a.html	17	Velo Vignette valid till May 31 2012	2,673
1041	http://www.englishforum.ch/insurance/148235-delay-buy-insurance.html	5	The delay to buy the insurance	1,055
1042	http://www.englishforum.ch/insurance/148146-help-how-do-i-obtain-insurance-uk-car-swiss-driving-licence.html	1	Help : How do I obtain Insurance on UK car with Swiss Driving Licence	1,198
1043	http://www.englishforum.ch/insurance/148134-increase-car-insurance-policy.html	0	Increase in Car Insurance Policy	1,441
1044	http://www.englishforum.ch/insurance/147841-paying-mand-hi-home-state-obliged-have-hi-ch.html	6	[Paying mand. HI in home state] Obliged to have a HI in CH?	2,058
1045	http://www.englishforum.ch/insurance/143620-health-care-advice.html	13	Health care advice	1,905
1046	http://www.englishforum.ch/insurance/146996-approximate-cost-health-insurance.html	12	approximate cost of health insurance?	5,650
1047	http://www.englishforum.ch/insurance/147508-tips-good-supplementary-dental-insurance.html	7	Tips for a good supplementary dental insurance?	2,337
1048	http://www.englishforum.ch/insurance/140683-insurance-baby.html	13	Insurance for baby	2,885
1049	http://www.englishforum.ch/insurance/147493-health-insurance-cover-non-working-spouse.html	2	Health insurance cover for non working spouse	2,065
1050	http://www.englishforum.ch/insurance/147292-visana-sana24-health-insurance-cards-when-use.html	4	Visana and Sana24 health insurance cards: when to use?	2,406
1051	http://www.englishforum.ch/insurance/145724-health-insurance-living-france-but-working-switzerland.html	4	Health insurance in living in France but working in Switzerland	2,819
1052	http://www.englishforum.ch/insurance/147000-paying-up-front-prescriptions.html	6	paying up front for prescriptions?	1,315
1053	http://www.englishforum.ch/insurance/146616-patient-confidentiality-helsana.html	5	Patient confidentiality / Helsana	1,663
1054	http://www.englishforum.ch/insurance/146882-tese-testicular-sperm-extraction-covered-insurance.html	27	TESE, testicular sperm extraction, covered by insurance?	3,512
1055	http://www.englishforum.ch/insurance/146739-new-arrival-taking-infant-see-doctor.html	4	New arrival taking an infant to see a doctor	832
1056	http://www.englishforum.ch/insurance/146669-i-drive-friend-s-car-do-i-need-insurance.html	23	I Drive a Friend's Car - Do *I* need Insurance?	2,980
1057	http://www.englishforum.ch/insurance/146709-switzerlanded-health-insurance.html	6	Switzerlanded on Health Insurance	1,977
1058	http://www.englishforum.ch/insurance/146583-cleaning-lady-accident-insurance.html	7	Cleaning lady and accident insurance	2,458
1059	http://www.englishforum.ch/insurance/145927-cheapest-insurance-z-rich-year-2012-a.html	4	Cheapest insurance Zürich in year 2012	988
1060	http://www.englishforum.ch/insurance/145946-central-database-health-insurance-policies.html	3	central database of health insurance policies?	845
1061	http://www.englishforum.ch/insurance/146247-health-insurance-changing-canton.html	1	Health insurance on changing canton	1,552
1062	http://www.englishforum.ch/insurance/146286-mid-year-subscribed-insurance.html	1	Mid year subscribed insurance	698
1063	http://www.englishforum.ch/insurance/146394-health-care-health-insurance-customs-american.html	5	health care/ health insurance/customs/American	3,072
1064	http://www.englishforum.ch/insurance/118795-worth-fight-mondial-easyjet-travel-insurance.html	13	Worth the fight? Mondial/EasyJet Travel Insurance	3,696
1065	http://www.englishforum.ch/insurance/145834-question-about-legal-insurance.html	5	Question about legal insurance	1,045
1066	http://www.englishforum.ch/insurance/145716-health-insurance.html	1	health insurance	682
1067	http://www.englishforum.ch/insurance/145662-helvatia-auto-insurance.html	1	Helvatia auto insurance	1,554
1068	http://www.englishforum.ch/insurance/144088-motorbike-quote-good-bad.html	19	Motorbike quote: good/bad?	1,548
1069	http://www.englishforum.ch/insurance/145491-valid-insurance-agency.html	0	Valid Insurance Agency	648
1070	http://www.englishforum.ch/insurance/145381-student-can-not-get-student-insurance.html	2	A student can not get student insurance???	1,142
1071	http://www.englishforum.ch/insurance/144095-travel-insurance-tanzania-kilimanjaro.html	7	travel insurance, tanzania, kilimanjaro	1,273
1072	http://www.englishforum.ch/insurance/118601-life-assurance.html	23	Life assurance	3,719
1073	http://www.englishforum.ch/insurance/145299-dealing-uk-car-insurance-after-switzerland.html	1	Dealing with UK Car Insurance after Switzerland	926
1074	http://www.englishforum.ch/insurance/123038-assura-health-insurance-system.html	16	Assura Health Insurance system	8,411
1075	http://www.englishforum.ch/insurance/145054-car-insurance-word-warning.html	4	Car insurance - word of warning	1,185
1076	http://www.englishforum.ch/insurance/140040-exceptional-mid-year-health-insurance-increases-egk.html	32	Exceptional mid-year health insurance increases with EGK	3,552
1077	http://www.englishforum.ch/insurance/144738-does-purchase-contacts-go-towards-your-annual-franchise.html	3	does the purchase of contacts go towards your annual franchise?	660
1078	http://www.englishforum.ch/insurance/144688-ehic-cards-eu-country-now-living-here-how-update-your-ehic-card.html	13	EHIC cards: from and EU country, now living here - how to update your EHIC card	2,076
1079	http://www.englishforum.ch/insurance/144334-ahv-possibly-unpaid-present-employer.html	2	AHV possibly unpaid by present employer	1,313
1080	http://www.englishforum.ch/insurance/144225-health-insurance-home-country.html	2	Health insurance from home country	749
1081	http://www.englishforum.ch/insurance/135277-claiming-stolen-bike-no-proof.html	19	Claiming for a stolen bike with no proof	3,699
1082	http://www.englishforum.ch/insurance/143996-using-doctors-insurance-system.html	12	Using the doctors and insurance system	2,909
1083	http://www.englishforum.ch/insurance/142306-help-can-t-find-car-insurance.html	7	Help! Can't find car insurance!	1,770
1084	http://www.englishforum.ch/insurance/143665-health-insurance-visitor.html	1	Health insurance for the visitor	837
1085	http://www.englishforum.ch/insurance/131187-generali-funny-unprofessional.html	7	Generali -- funny or unprofessional?	2,301
1086	http://www.englishforum.ch/insurance/142167-i-need-help-health-insurance.html	12	I need help with health insurance	1,569
1087	http://www.englishforum.ch/insurance/143275-do-i-need-health-insurance-can-i-use-ehic.html	3	Do I need health insurance? Or can I use EHIC	1,394
1088	http://www.englishforum.ch/insurance/141386-car-insurance.html	14	car insurance	1,653
1089	http://www.englishforum.ch/insurance/142982-using-traveler-s-insurance-switzerland.html	2	using traveler's insurance in Switzerland	840
1090	http://www.englishforum.ch/insurance/138215-medical-insurance-proposal-swiss-student-visa.html	3	Medical Insurance Proposal for a Swiss Student Visa	1,133
1091	http://www.englishforum.ch/insurance/72726-recommendation-english-speaking-insurance-broker.html	22	Recommendation for an English speaking Insurance Broker	6,534
1092	http://www.englishforum.ch/insurance/136227-ahv-entitlement-question.html	12	AHV ( entitlement ) question	5,026
1093	http://www.englishforum.ch/insurance/142560-travel-insurance.html	5	Travel Insurance	1,223
1094	http://www.englishforum.ch/insurance/142474-very-quick-question-about-r-ckforderungsbelege.html	2	very quick question about rückforderungsbelege	767
1095	http://www.englishforum.ch/insurance/136648-high-risk-pregnancy-insurance-suggestions-when-moving-switzerland.html	6	High Risk Pregnancy - Insurance Suggestions when moving to Switzerland	1,982
1096	http://www.englishforum.ch/insurance/141303-important-zurich-announcement-about-insuring-foreign-registered-motor-vehicles.html	11	IMPORTANT Zurich announcement about insuring foreign registered motor vehicles	2,425
1097	http://www.englishforum.ch/insurance/141928-one-question-about-peroid-notice-unemployment-insurance.html	0	One question about 'Peroid of notice' for unemployment insurance.	805
1098	http://www.englishforum.ch/insurance/90566-haftpflictversicherung-personal-liability-insurance-moving-apartment.html	4	Haftpflictversicherung [personal liability insurance] - moving apartment	2,410
1099	http://www.englishforum.ch/insurance/141561-health-insurance-claims-tips.html	0	Health Insurance Claims - Tips	924
1100	http://www.englishforum.ch/insurance/141213-any-price-differences-car-insurances.html	13	Any price differences in car insurances	1,178
1101	http://www.englishforum.ch/insurance/141410-health-insurance-never-received-invoice-hospital.html	2	Health Insurance never received the invoice from the hospital!	1,162
1102	http://www.englishforum.ch/insurance/96154-helpful-insurance-translation-tool.html	6	Helpful insurance translation tool	4,335
1103	http://www.englishforum.ch/insurance/140868-ehic-european-health-insurance-card.html	8	EHIC ( European Health Insurance Card )	2,318
1104	http://www.englishforum.ch/insurance/140638-contraception-question.html	47	Contraception Question	3,808
1105	http://www.englishforum.ch/insurance/140665-divorcing-insurance-company.html	2	"""Divorcing"" an insurance company"	718
1106	http://www.englishforum.ch/insurance/140592-health-insurance-praemienverbilligung.html	2	Health Insurance - Praemienverbilligung	928
1107	http://www.englishforum.ch/insurance/139918-changing-franchise-health-insurance.html	8	Changing Franchise on health insurance	2,269
1108	http://www.englishforum.ch/insurance/138597-swisscare-insurance-help.html	5	SwissCare insurance HELP	2,442
1109	http://www.englishforum.ch/insurance/140205-minor-accident-get-money-instead-repair.html	4	Minor Accident - get money instead of repair?	1,185
1110	http://www.englishforum.ch/insurance/140052-basic-insurance-holder-want-go-private-i-e-hilslander.html	18	basic insurance holder want to go to private i.e hilslander	1,727
1111	http://www.englishforum.ch/insurance/139559-not-reimbursed-insoles-health-insurance.html	5	not reimbursed for insoles by health insurance	1,331
1112	http://www.englishforum.ch/insurance/139792-increasing-cost-health-insurance.html	18	Increasing cost of health insurance	1,596
1113	http://www.englishforum.ch/insurance/139553-personal-liability-insurance-am-i-trouble.html	14	Personal liability insurance... Am I in trouble?	1,906
1114	http://www.englishforum.ch/insurance/139940-winterthur-insurance-called-make-claim-they-say-i-don-t-have-right-policy.html	4	Winterthur insurance: called to make claim; they say I don't have right policy	1,062
1115	http://www.englishforum.ch/insurance/9294-unemployment-insurance-question.html	9	Unemployment insurance question	2,473
1116	http://www.englishforum.ch/insurance/139669-help-medical-insurance.html	2	Help!! Medical Insurance	804
1117	http://www.englishforum.ch/insurance/139504-health-insurance-companies-where-you-dont-pay-upfront-costs.html	18	Health insurance companies where you dont pay upfront costs	2,012
1118	http://www.englishforum.ch/insurance/139489-pregnancy-insurance.html	9	Pregnancy and insurance	1,858
1119	http://www.englishforum.ch/insurance/139536-diabetic-basel-insurance-coverage.html	8	A diabetic in basel... :) insurance coverage?	1,288
1120	http://www.englishforum.ch/insurance/139558-survey-renters-insurance-prices.html	0	Survey in Renters Insurance Prices	734
1121	http://www.englishforum.ch/insurance/139315-travel-insurance-covering-potential-strike-action.html	0	travel insurance covering potential strike action	696
1122	http://www.englishforum.ch/insurance/139154-any-supplementary-insurance-while-pregnant.html	1	Any supplementary insurance while pregnant	951
1123	http://www.englishforum.ch/insurance/139051-health-insurance-relatives-abroad.html	10	Health insurance for relatives abroad	1,231
1124	http://www.englishforum.ch/insurance/139031-please-really-need-help-avs.html	2	Please....really need help with AVS	1,834
1125	http://www.englishforum.ch/insurance/138876-cheap-insuarence.html	4	Cheap Insuarence,	745
1126	http://www.englishforum.ch/insurance/138766-medical-accident-insurance-odd-situation.html	24	Medical and/or Accident Insurance - Odd Situation	2,067
1127	http://www.englishforum.ch/insurance/107477-ahv-withdrawal-after-leaving-ch.html	18	AHV withdrawal after leaving CH	9,508
1128	http://www.englishforum.ch/insurance/138411-health-insurance-bill-beginning-work-permit.html	27	Health Insurance - Bill from beginning of work permit	3,102
1129	http://www.englishforum.ch/insurance/138568-do-we-need-seperate-insurance-policy.html	1	Do we need a seperate insurance policy?	687
1130	http://www.englishforum.ch/insurance/138369-cancelling-long-term-policy.html	6	Cancelling a long-term policy	922
1131	http://www.englishforum.ch/insurance/138379-cancelling-health-do-i-have-pay-whole-year.html	3	Cancelling Health ... do I have to pay for whole year ?	920
1132	http://www.englishforum.ch/insurance/138258-health-insurance-border-hoppers-ch-fr.html	7	Health insurance for border hoppers? CH/FR	1,038
1133	http://www.englishforum.ch/insurance/138120-does-insurance-company-has-right-stop-change-my-contract-policy.html	19	Does the insurance company has the right to stop or change my contract/policy?	1,618
1134	http://www.englishforum.ch/insurance/138230-medical-insurance-mess-up.html	2	Medical Insurance Mess UP	801
1135	http://www.englishforum.ch/insurance/138078-personal-liability-insurance-english.html	7	Personal liability insurance in English?	2,034
1136	http://www.englishforum.ch/insurance/137821-quick-doctor-gp-question-re-insurance.html	8	Quick doctor/GP question re: insurance	1,090
1137	http://www.englishforum.ch/insurance/138068-personal-liability-insurance.html	1	personal liability insurance	1,287
1138	http://www.englishforum.ch/insurance/137820-worth-taking-additional-dental-insurance-kids.html	1	Is it worth taking additional dental insurance for kids?	1,289
1139	http://www.englishforum.ch/insurance/137814-helsana-insurance-coverage-geneve.html	1	Helsana Insurance coverage Geneve	2,238
1140	http://www.englishforum.ch/insurance/137771-water-damage-no-insurance.html	4	Water damage - no insurance	1,180
1141	http://www.englishforum.ch/insurance/136663-changing-car-insurance.html	5	changing car insurance	1,683
1142	http://www.englishforum.ch/insurance/119037-uk-unsurers-won-t-touch-us-bargepole.html	21	"UK unsurers won't ""touch us with a bargepole"""	4,000
1143	http://www.englishforum.ch/insurance/88651-heath-insurance-contributes-gym-membership.html	22	Heath Insurance contributes to gym membership......	6,152
1144	http://www.englishforum.ch/insurance/136894-doctor-refusing-refund-late-payment-fee.html	14	"Doctor refusing to refund ""late payment fee"""	1,809
1145	http://www.englishforum.ch/insurance/94824-health-insurance-company-threatening-court-action.html	29	Health insurance company threatening court action	4,159
1146	http://www.englishforum.ch/insurance/136553-spa-treatments-health-insurance.html	3	Spa treatments on health insurance	1,426
1147	http://www.englishforum.ch/insurance/94927-certified-copy-my-uk-passport.html	18	Certified copy of my UK passport	6,612
1148	http://www.englishforum.ch/insurance/136301-help-working-swiss-chalet-but-employers-have-not-paid-accident-insurance.html	10	Help! Working in a Swiss chalet but employers have not paid accident insurance!	1,993
1149	http://www.englishforum.ch/insurance/136194-resigned-job-addition-my-health-insurance-what-else-do-i-need.html	6	Resigned from job. In addition to my health insurance what else do I need?	2,260
1150	http://www.englishforum.ch/insurance/134725-car-insurance-renewal.html	11	Car Insurance renewal	2,048
1151	http://www.englishforum.ch/insurance/133433-looking-professional-indemnity-insurance.html	4	Looking for a professional indemnity insurance	2,124
1152	http://www.englishforum.ch/insurance/135102-billing-hospital-stay.html	5	Billing for a hospital stay	1,657
1153	http://www.englishforum.ch/insurance/134930-us-cobra-insurance.html	12	US COBRA Insurance	1,430
1154	http://www.englishforum.ch/insurance/134611-first-time-insurance-switzerland.html	3	First time insurance in Switzerland	1,464
1155	http://www.englishforum.ch/insurance/134740-glasses-covered-insurance.html	12	Glasses covered by insurance	3,522
1156	http://www.englishforum.ch/insurance/132380-just-found-out-i-am-pregnant-insurance-begins-dec-1-a.html	10	just found out I am pregnant- Insurance begins Dec 1	2,924
1157	http://www.englishforum.ch/insurance/102171-health-insurance-providers-opinions-feedback-recommendations.html	6	Health insurance providers - opinions, feedback, recommendations	8,078
1158	http://www.englishforum.ch/insurance/133818-normal-get-reimbusement-health-insurance-cash.html	11	Is it normal to get reimbusement of health insurance in cash?	5,922
1159	http://www.englishforum.ch/insurance/133828-health-insurance-grundversicherung-mandated-coverage-pre-existing-conditions.html	4	Health Insurance - Grundversicherung: mandated coverage and pre-existing conditions	4,532
1160	http://www.englishforum.ch/insurance/134346-leaving-country-do-i-still-need-pay-outstanding-bills-what-consequences.html	25	Leaving the country, do i still need to pay outstanding bills, what consequences ?	5,801
1161	http://www.englishforum.ch/insurance/134272-recommendation-orthopaedic-dentist-konstanz-chldren.html	5	Recommendation for Orthopaedic Dentist in Konstanz (for chldren)	2,900
1162	http://www.englishforum.ch/insurance/134243-accident-insurance-while-unemployed.html	34	Accident Insurance while unemployed...	2,948
1163	http://www.englishforum.ch/insurance/133990-taking-out-separate-permanent-total-partial-disablement-insurance-switzerland.html	2	Taking out separate permanent total or partial disablement insurance in Switzerland	1,125
1164	http://www.englishforum.ch/insurance/133536-suva-insurance-dobbing-someone-claiming-invalidity-benefits.html	18	SUVA Insurance ( Dobbing in someone claiming Invalidity benefits )	5,176
1165	http://www.englishforum.ch/insurance/133507-health-insurance.html	0	Health insurance	904
1166	http://www.englishforum.ch/insurance/130833-any-irish-person-have-vhi-global-policy.html	12	Any Irish person have the VHI Global policy?	2,205
1167	http://www.englishforum.ch/insurance/133244-insurance-expires.html	10	Insurance expires ?	1,121
1168	http://www.englishforum.ch/insurance/127213-health-insurance-increases-2012-a.html	74	Health insurance increases for 2012	8,542
1169	http://www.englishforum.ch/insurance/122722-dental-insurance.html	2	dental insurance	2,119
1170	http://www.englishforum.ch/insurance/132754-ambulance-services-how-much-does-cost-switzerland.html	20	Ambulance Services - how much does it cost in switzerland?	8,772
1171	http://www.englishforum.ch/insurance/132566-car-insurance-car-ownership.html	8	Car insurance / Car ownership	2,295
1172	http://www.englishforum.ch/insurance/132467-how-does-one-become-insurance-broker-advisor.html	2	How does one become an insurance broker/advisor?	1,600
1173	http://www.englishforum.ch/insurance/128649-cancellation-health-insurance-when.html	3	Cancellation of health insurance: when?	1,939
1174	http://www.englishforum.ch/insurance/132221-swica-hospita-allgemein.html	1	Swica Hospita Allgemein	1,799
1175	http://www.englishforum.ch/insurance/130016-health-insurance-cover.html	9	Health Insurance Cover	1,627
1176	http://www.englishforum.ch/insurance/131824-pauschale-when-you-buy-medicines-ch.html	12	Pauschale when you buy medicines in CH	1,321
1177	http://www.englishforum.ch/insurance/56252-swiss-car-insurance-foreign-registered-car.html	12	Swiss Car Insurance on Foreign Registered Car?	5,372
1178	http://www.englishforum.ch/insurance/131524-does-my-insurance-cover-hospital-stay-when-i-give-birth.html	16	Does my insurance cover hospital stay when I give birth?	3,776
1179	http://www.englishforum.ch/insurance/123983-getting-ahv-number-wife-who-doesn-t-work.html	3	Getting a AHV number for wife who doesn't work	2,246
1180	http://www.englishforum.ch/insurance/34306-insurance-frontier.html	15	insurance for frontier	2,359
1181	http://www.englishforum.ch/insurance/97482-axa-international-insurance-switzerland.html	8	Axa International Insurance for Switzerland	4,010
1182	http://www.englishforum.ch/insurance/113709-ehic.html	10	Ehic	4,479
1183	http://www.englishforum.ch/insurance/131287-no-maternity-benefits.html	11	No Maternity Benefits :(	2,395
1184	http://www.englishforum.ch/insurance/130802-new-avs-card-needed-where-can-i-order.html	4	New AVS card needed, where can I order it?	4,386
1185	http://www.englishforum.ch/insurance/100707-health-insurance-hebamme-midwife-expenses.html	16	health insurance and hebamme [Midwife] expenses	3,567
1186	http://www.englishforum.ch/insurance/130030-baby-vaccinations-cost-counts-towards-excess.html	8	Baby vaccinations - cost counts towards excess?	1,403
1187	http://www.englishforum.ch/insurance/124919-where-deposit-second-pillar.html	13	Where to deposit the Second pillar?	2,386
1188	http://www.englishforum.ch/insurance/129968-cancel-car-lease-moving-france-basel.html	5	cancel car lease - moving from France to Basel	1,834
1189	http://www.englishforum.ch/insurance/129861-health-insurance.html	1	Health Insurance	922
1190	http://www.englishforum.ch/insurance/129754-dental-problems-due-pregnancy.html	15	Dental problems due to pregnancy?	2,237
1191	http://www.englishforum.ch/insurance/129667-think-more-than-twice-before-visiting-my-gp.html	19	Think more than twice before visiting my GP	2,041
1192	http://www.englishforum.ch/insurance/129653-supplementary-insurance-child.html	7	Supplementary insurance for a child	1,249
1193	http://www.englishforum.ch/insurance/19079-does-anyone-have-health-ins-avanex.html	26	Does anyone have health ins with Avanex?	5,779
1194	http://www.englishforum.ch/insurance/504-visiting-doc-without-health-insurance.html	14	Visiting a doc without health insurance!!	8,459
1195	http://www.englishforum.ch/insurance/126847-importing-new-car-uk.html	10	Importing new car from the UK	3,035
1196	http://www.englishforum.ch/insurance/129186-questions-regarding-telmed-model.html	1	Questions regarding the Telmed model	1,977
1197	http://www.englishforum.ch/insurance/128529-how-long-sending-receipts-reimbursement-health-insurance.html	6	How long from sending receipts to reimbursement for health insurance?	1,993
